time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,set_pitchRate,Setpoint_yawRate,Setpoint_roll,Setpoint_pitch,radio_3,height,heightRate,Setpoint_heightRate,height_PID_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58550000,-413,2443,5,-34,1934,-5584,11272,-5552,1704,10016,359,-119,-720,772,530,-206,688,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58601000,-698,2468,451,212,1542,6622,11882,-6529,3594,11560,359,-80,-479,771,522,2,684,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58650000,-662,2465,-145,-76,1032,1923,10051,-6041,5477,7124,240,280,-1239,750,522,-60,600,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58701000,-875,2390,-119,-13,335,1618,10479,-5369,29271,-9589,240,4159,-4040,719,530,47,475,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58750000,-522,2433,114,91,1934,16693,11577,-5552,32101,-10269,240,5000,-4200,719,549,230,475,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58801000,74,2072,-83,144,1934,22492,591,-3050,46070,-9341,240,7999,-3680,719,541,314,475,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58850000,385,1669,32,-174,1645,22492,8648,-4088,43100,-5409,240,7799,-2600,718,540,-188,471,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58901000,1227,1386,438,172,333,36774,-2033,-4149,28203,2481,359,6080,-959,718,572,-19,471,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58950000,1636,630,69,-9,750,19867,-7587,-1097,53495,-1914,359,10840,-959,712,597,318,448,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59001000,1942,261,-288,-65,697,37262,-1056,-4210,78922,-6619,240,15520,-1399,683,610,304,332,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59050000,3301,-240,171,-8,1934,59784,-13751,-4576,75443,-16741,359,16280,-2640,654,630,432,215,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59101000,4499,-510,-236,42,1815,46967,6572,-2257,43136,-42726,240,11919,-6840,590,667,610,0,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59150000,5140,-23,-154,-130,59,50018,12554,-2623,-17789,-40128,240,2079,-6879,512,652,220,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59201000,5421,570,74,-190,-492,26154,13836,-4759,-31745,-29237,240,-39,-5599,194,704,332,-824,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59250000,4592,1016,18,-131,347,3632,14995,-4271,-27158,5677,119,-80,-39,0,727,144,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59301000,3099,1459,-4,-54,144,-21331,12859,-3599,-18481,8251,-119,-80,-39,0,749,-73,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59350000,1477,1815,19,108,394,-26763,15361,-3477,-9053,10085,-239,-80,-80,0,745,-263,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59401000,-488,1749,-350,430,271,-15166,-22907,64942,2604,9469,-119,-39,-119,0,736,-486,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59450000,-1624,769,228,-395,376,-12481,-24616,49805,8976,4237,-8640,-80,-39,0,657,-946,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
