80
86375 -1.892090 1.647949 -0.976562 0.158691 0.138672 0.818359
86432 -1.892090 1.647949 -1.037598 0.158203 0.136719 0.812012
86489 -1.831055 1.647949 -1.037598 0.161133 0.140137 0.816895
86546 -1.953125 1.647949 -1.037598 0.160156 0.135742 0.815430
86603 -2.014160 1.586914 -1.037598 0.157715 0.141602 0.815918
86660 -1.953125 1.586914 -0.976562 0.159180 0.154785 0.849609
86717 -1.953125 1.647949 -0.976562 0.153809 0.132812 0.816895
86774 -1.892090 1.586914 -1.098633 0.164551 0.150391 0.830566
86831 -1.953125 1.708984 -0.915527 0.168945 0.117676 0.812012
86888 -1.953125 1.647949 -0.976562 0.163574 0.132812 0.828125
86945 -1.831055 1.586914 -1.098633 0.148438 0.138184 0.771973
87002 -1.953125 1.708984 -1.037598 0.158203 0.141113 0.844727
87059 -1.892090 1.708984 -0.854492 0.153809 0.155273 0.858398
87116 -1.892090 1.586914 -1.159668 0.168945 0.129883 0.786133
87173 -1.953125 1.647949 -1.037598 0.165527 0.146484 0.865723
87230 -1.892090 1.647949 -1.037598 0.175293 0.138672 0.841309
87287 -1.892090 1.586914 -1.098633 0.172363 0.133789 0.799805
87344 -1.953125 1.586914 -1.159668 0.159180 0.131348 0.810059
87401 -1.953125 1.647949 -1.037598 0.162598 0.144531 0.816406
87458 -1.953125 1.647949 -0.976562 0.169434 0.134277 0.828613
87515 -1.892090 1.647949 -1.037598 0.164062 0.131348 0.815430
87572 -2.014160 1.647949 -0.976562 0.166992 0.130859 0.826660
87629 -1.892090 1.647949 -1.037598 0.167480 0.136230 0.820312
87686 -1.892090 1.647949 -1.159668 0.161621 0.129395 0.826660
87743 -1.953125 1.647949 -1.037598 0.163086 0.131348 0.809570
87800 -1.953125 1.647949 -1.037598 0.161133 0.136230 0.808105
87857 -1.892090 1.647949 -1.098633 0.171875 0.141113 0.828125
87913 -1.892090 1.525879 -1.037598 0.167969 0.140137 0.826660
87970 -1.892090 1.647949 -0.976562 0.164551 0.135254 0.814941
88027 -1.892090 1.586914 -1.098633 0.157227 0.132324 0.816895
88084 -1.892090 1.647949 -1.098633 0.169434 0.142090 0.815430
88141 -1.892090 1.586914 -0.976562 0.164551 0.141602 0.819824
88198 -1.831055 1.647949 -1.037598 0.161133 0.135742 0.820801
88255 -1.892090 1.647949 -0.976562 0.162598 0.138184 0.809570
88312 -1.953125 1.708984 -1.037598 0.162109 0.136230 0.814941
88369 -1.892090 1.586914 -1.037598 0.161133 0.133301 0.813965
88426 -1.892090 1.586914 -0.976562 0.165039 0.135742 0.815918
88483 -1.892090 1.647949 -1.098633 0.158203 0.133789 0.814453
88540 -1.953125 1.647949 -1.037598 0.157227 0.140625 0.829102
88597 -1.892090 1.647949 -1.037598 0.164551 0.144043 0.816895
88654 -1.953125 1.647949 -1.037598 0.163574 0.139648 0.821777
88711 -1.892090 1.647949 -1.098633 0.166504 0.132324 0.817383
88768 -1.953125 1.647949 -1.037598 0.156738 0.136230 0.815430
88825 -1.953125 1.586914 -1.037598 0.163574 0.136719 0.815430
88882 -1.892090 1.647949 -1.098633 0.160156 0.129883 0.811035
88939 -1.892090 1.708984 -1.037598 0.166992 0.130371 0.813477
88996 -1.953125 1.647949 -1.037598 0.160156 0.138672 0.819824
89053 -1.953125 1.647949 -1.098633 0.161621 0.138184 0.826660
89110 -1.892090 1.647949 -1.037598 0.158691 0.135254 0.817383
89167 -1.892090 1.586914 -1.098633 0.164062 0.140137 0.816406
89224 -1.953125 1.647949 -1.037598 0.162109 0.135254 0.821289
89281 -1.892090 1.647949 -1.098633 0.166016 0.133789 0.815430
89338 -1.892090 1.647949 -1.037598 0.154785 0.142090 0.812012
89395 -1.953125 1.647949 -1.037598 0.165039 0.138184 0.820801
89452 -1.953125 1.586914 -1.098633 0.159180 0.137695 0.826172
89508 -1.953125 1.647949 -1.098633 0.152832 0.133301 0.808594
89565 -1.892090 1.647949 -1.037598 0.163574 0.143555 0.814453
89622 -1.892090 1.647949 -1.098633 0.157227 0.146484 0.813477
