64597 -1.953125 1.525879 -0.976562 0.115234 0.145508 0.827637 ␊
64614 -1.953125 1.525879 -0.976562 0.115234 0.145508 0.827637 ␊
64631 -1.892090 1.464844 -1.037598 0.118164 0.140137 0.819824 ␊
64648 -1.892090 1.525879 -1.037598 0.110840 0.144531 0.813477 ␊
64665 -1.953125 1.525879 -1.037598 0.120117 0.145508 0.832031 ␊
64682 -1.892090 1.464844 -0.976562 0.118652 0.144043 0.829590 ␊
64699 -1.831055 1.464844 -0.976562 0.121582 0.151367 0.812988 ␊
64716 -1.831055 1.464844 -0.976562 0.121582 0.151367 0.812988 ␊
64733 -1.892090 1.525879 -1.037598 0.113281 0.145020 0.810547 ␊
64750 -1.831055 1.464844 -1.037598 0.113770 0.136719 0.810059 ␊
64767 -1.831055 1.464844 -1.037598 0.117676 0.143555 0.820801 ␊
64784 -1.892090 1.464844 -1.037598 0.120605 0.142090 0.823242 ␊
64801 -1.892090 1.464844 -1.037598 0.110840 0.147461 0.816406 ␊
64818 -1.892090 1.403809 -0.976562 0.120117 0.144531 0.832520 ␊
64836 -1.892090 1.403809 -0.976562 0.120117 0.144531 0.832520 ␊
64853 -1.953125 1.525879 -0.976562 0.117676 0.149902 0.825684 ␊
64870 -1.892090 1.525879 -0.976562 0.123535 0.143066 0.827637 ␊
64887 -1.892090 1.464844 -1.037598 0.122559 0.143066 0.815430 ␊
64904 -1.892090 1.464844 -1.037598 0.119141 0.144043 0.812988 ␊
64921 -2.014160 1.525879 -1.037598 0.119629 0.148926 0.826172 ␊
64938 -1.953125 1.525879 -0.976562 0.117188 0.138672 0.826660 ␊
64955 -1.953125 1.525879 -0.976562 0.117188 0.138672 0.826660 ␊
64972 -1.831055 1.525879 -1.037598 0.112793 0.144531 0.814941 ␊
64989 -1.892090 1.525879 -0.976562 0.117188 0.147949 0.823730 ␊
65006 -1.953125 1.464844 -1.037598 0.108398 0.148438 0.813477 ␊
65023 -1.892090 1.525879 -0.976562 0.127930 0.147949 0.826660 ␊
65040 -1.953125 1.464844 -0.976562 0.114746 0.143555 0.826660 ␊
65057 -1.953125 1.464844 -0.976562 0.114258 0.148926 0.810547 ␊
65074 -1.953125 1.586914 -0.976562 0.114258 0.148926 0.810547 ␊
65091 -1.953125 1.525879 -0.976562 0.113281 0.139648 0.827637 ␊
65108 -1.953125 1.525879 -0.976562 0.117676 0.144531 0.823730 ␊
65125 -1.892090 1.464844 -1.037598 0.115723 0.144043 0.826172 ␊
65142 -1.892090 1.464844 -1.037598 0.117188 0.142090 0.818848 ␊
65159 -1.953125 1.525879 -1.037598 0.115234 0.145508 0.830566 ␊
65176 -1.953125 1.525879 -1.037598 0.115234 0.145508 0.830566 ␊
65193 -1.892090 1.464844 -1.098633 0.123535 0.153809 0.820801 ␊
65210 -1.892090 1.464844 -1.037598 0.122070 0.149414 0.823730 ␊
