c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32
25476,2870,2278,-179,-75,700,29818,5537,-501,147,-31,2,80,-41,639,13543,813,156,152,13500,1542,1496,1640,1659,64,-1087,52,-883,0,-1683,0,137
25526,3558,2572,-56,-17,1129,24142,532,-1233,156,10,2,92,-42,640,13585,795,121,159,13585,1571,1467,1647,1652,-165,-1642,-131,-1306,-161,-1983,112,146
25576,3475,2427,-110,-252,918,30062,2669,-1538,112,-10,4,87,-42,640,13585,824,111,159,13585,1566,1472,1644,1661,-102,-1870,-84,-1541,-90,-2189,153,147
25626,4407,2360,18,37,1229,20480,2546,-745,171,-30,4,110,-48,639,13543,814,222,155,13543,1538,1493,1646,1666,-87,-1846,-71,-1502,-99,-2056,173,143
25676,3944,1865,81,-178,831,20175,776,-1050,250,-68,4,122,-48,640,13585,837,188,159,13585,1544,1477,1643,1676,-14,-1896,-11,-1587,-59,-2151,183,144
25726,4101,1353,-50,-40,1214,27194,2913,-989,226,-136,2,116,-50,640,13585,846,144,159,13585,1556,1474,1644,1667,-144,-1918,-122,-1623,-248,-2213,142,149
25776,3722,1410,-157,-125,1345,25057,8650,-501,287,-137,4,123,-49,641,13628,847,108,159,13585,1536,1494,1650,1663,30,-1721,26,-1458,-122,-1938,153,147
25826,3814,1453,-84,164,1316,24447,6148,-2026,263,-120,4,115,-48,639,13543,851,46,155,13543,1555,1452,1659,1666,-76,-1946,-64,-1656,-177,-2194,122,147
25876,4009,1780,-113,250,1024,24874,6026,-501,257,-96,2,115,-48,650,14013,844,105,159,13585,1542,1487,1648,1666,-126,-1900,-106,-1604,-220,-2109,163,149
25926,3680,1947,-11,-184,1116,23410,7857,-2515,597,-110,4,186,-55,652,14100,867,130,208,14100,1523,1516,1673,1678,-78,-1832,-67,-1589,-151,-2021,0,147
25976,4174,2159,-72,44,1129,44161,8589,-3125,740,-128,2,217,-62,652,14100,883,134,208,14100,1584,1477,1663,1666,-373,-1907,-329,-1684,-445,-2522,112,149
26026,5119,2277,16,-286,848,53561,8589,-1721,832,-182,2,259,-76,652,14100,865,130,208,14100,1551,1507,1656,1678,-29,-1687,-25,-1460,-121,-2324,0,145
26076,6307,1834,173,-112,824,47824,11763,-1416,841,-236,2,279,-83,653,14143,893,153,215,14186,1555,1494,1671,1677,-11,-1551,-10,-1385,-171,-2071,163,149
26126,7026,1979,-86,-71,987,51852,14204,-745,628,-226,2,247,-77,652,14100,900,191,208,14100,1596,1450,1673,1664,-53,-1625,-47,-1463,-196,-2096,122,147
26176,8003,2016,-39,-2,838,39889,10115,-989,365,-157,4,212,-65,653,14143,910,207,211,14143,1551,1492,1670,1678,77,-1392,70,-1267,8,-1516,163,141
26226,7675,2644,-57,-144,778,21151,9505,-2088,204,-48,2,179,-54,655,14230,927,256,219,14230,1565,1479,1680,1667,33,-1169,30,-1083,0,-1038,214,142
26276,7226,2542,119,-139,1125,17794,5598,-3125,102,32,0,150,-40,654,14186,930,240,215,14186,1571,1464,1673,1683,67,-973,63,-905,163,-782,142,141
26326,6078,2155,69,-213,825,4122,-3983,-2026,-52,111,2,102,-18,655,14230,910,206,219,14230,1589,1439,1674,1687,214,-648,195,-590,341,-275,214,142
26376,5283,1678,-54,56,1001,-8572,-6852,-2637,-150,132,2,63,-2,655,14230,933,119,215,14186,1518,1503,1676,1695,268,-256,250,-239,456,363,234,141
26426,3645,1592,-63,-227,1106,-17788,-8927,-2332,-108,122,4,48,-3,655,14230,922,84,219,14230,1549,1497,1671,1688,421,-82,388,-76,636,526,153,141
26476,2340,990,51,-166,840,-9732,-7218,-2698,-26,83,4,41,-2,659,14404,907,34,224,14273,1543,1503,1664,1694,481,261,436,237,674,708,183,135
26526,1682,513,-28,255,1092,-14248,-10514,-1233,55,47,8,37,0,655,14230,896,-12,219,14230,1534,1530,1660,1695,517,326,463,292,700,801,224,137
26576,853,222,-82,105,953,-13577,-8012,-867,121,11,2,38,0,656,14273,895,-43,228,14317,1536,1535,1657,1685,619,592,554,530,733,994,214,134
26626,304,76,19,22,912,-8389,-5875,48,167,4,4,39,-1,655,14230,880,-70,219,14230,1540,1525,1660,1683,581,738,511,650,698,1065,142,129
26676,-78,-235,90,-62,1079,-5703,-2640,-562,190,-7,2,38,0,658,14360,878,-40,224,14273,1547,1526,1665,1672,640,899,562,789,739,1164,214,135
26726,-109,-34,-147,-37,992,-8084,-3983,-440,68,-19,4,13,0,657,14317,873,-79,228,14317,1549,1542,1656,1673,596,1029,520,898,648,1324,163,137
26776,-88,188,3,-65,767,-16873,-7706,1452,23,17,4,6,0,656,14273,865,-83,224,14273,1540,1542,1645,1684,740,1308,640,1132,842,1658,0,131
26826,-437,227,-45,184,1197,-18521,-7401,1452,-12,23,4,-11,0,656,14273,851,-108,224,14273,1544,1532,1662,1673,716,1364,609,1161,740,1701,132,141
26876,-705,421,-154,-126,1181,-10586,3706,841,-43,22,2,-18,0,657,14317,832,-151,224,14273,1545,1546,1661,1662,815,1569,678,1306,737,1893,163,141
26926,-833,354,35,48,1116,-17849,5842,1390,-19,32,4,-18,0,657,14317,852,-94,228,14317,1542,1563,1646,1668,354,788,301,671,306,1144,112,135
26976,-1272,146,43,205,1166,-19985,2180,1696,-3,12,4,-25,0,657,14317,827,-77,224,14273,1544,1566,1659,1648,860,1885,711,1559,813,2222,132,138
27026,-1671,407,82,-92,1051,-18338,4561,3222,-203,146,4,-67,20,658,14360,821,-79,231,14360,1558,1549,1657,1652,812,2132,667,1750,788,2470,163,142
27076,-1932,721,83,148,1121,-31704,-3983,3038,-208,178,4,-76,20,658,14360,822,-77,231,14360,1544,1567,1658,1654,959,1902,788,1563,1024,2385,0,142
27126,-2754,574,9,-5,960,-36099,-8561,2062,-371,219,0,-120,32,658,14360,812,-72,231,14360,1535,1582,1649,1658,841,2162,682,1756,986,2723,142,141
27176,-3601,579,67,-27,675,-43606,-11124,1574,-386,269,4,-136,40,668,14800,817,-16,267,14756,1574,1550,1679,1656,837,2073,684,1693,955,2601,0,142
27226,-4330,632,37,200,1170,-45254,-13810,1635,-538,411,2,-184,69,667,14756,820,10,267,14756,1596,1519,1681,1659,719,1806,590,1481,919,2373,183,144
27276,-4803,-84,-126,-25,1100,-48672,-19852,1452,-848,509,4,-250,104,670,14889,828,40,271,14800,1537,1563,1685,1674,736,1733,609,1435,1044,2414,112,148
27326,-5782,-405,-129,246,1292,-61245,-30839,-256,-770,731,2,-255,152,671,14933,821,87,284,14933,1538,1568,1668,1692,736,1733,604,1423,1044,2414,0,147
27376,-7060,-1520,-202,-185,1358,-52761,-45426,-195,-689,630,0,-256,152,671,14933,832,142,280,14889,1547,1561,1652,1707,736,1733,612,1442,1044,2414,0,150
27426,-7740,-3304,-3,-162,809,-44461,-38407,-195,-634,416,4,-256,138,671,14933,823,181,284,14933,1530,1559,1658,1716,736,1733,605,1427,1044,2414,0,147
27476,-8139,-4378,47,112,1126,-46292,-25346,-806,-569,281,2,-256,131,671,14933,848,216,284,14933,1544,1548,1693,1683,736,1733,624,1470,1044,2414,0,147
27526,-8358,-4277,-70,-139,961,-39578,-17228,-501,-572,170,2,-256,110,672,14978,866,282,287,14978,1543,1554,1678,1699,736,1733,637,1501,1044,2414,0,148
27576,-8252,-4036,-12,76,999,-34207,-16068,-623,-556,162,4,-256,103,672,14978,878,308,287,14978,1551,1537,1661,1721,736,1733,646,1522,1044,2414,0,146
27626,-7836,-4081,-27,158,1135,-33901,-7279,-2026,-583,-107,2,-256,50,672,14978,876,301,287,14978,1534,1556,1655,1725,736,1733,644,1518,1044,2414,0,148
27676,-7659,-3397,38,-14,1245,-35305,7124,-1721,333,-291,2,-66,2,673,15022,924,377,291,15022,1432,1637,1689,1699,736,1733,680,1602,1044,2414,0,143
27726,-7832,-2150,-191,-107,907,10226,16585,-317,403,-219,4,-57,0,672,14978,929,399,287,14978,1618,1469,1701,1676,736,1733,683,1610,1044,2414,0,144
27776,-4869,-1238,34,25,1069,36532,13045,-2088,228,-105,4,-44,1,671,14933,942,411,284,14933,1542,1515,1702,1702,354,938,333,884,42,-42,0,137
27826,-2363,-493,47,37,915,9860,6941,-2210,-8,-38,4,-45,0,672,14978,942,357,287,14978,1561,1524,1688,1697,-20,623,-19,587,-279,133,142,135
27876,-1637,-94,-166,-93,919,9555,9566,-1904,-160,-55,2,-60,-4,673,15022,945,317,291,15022,1570,1514,1700,1689,-146,367,-138,347,-418,-25,153,142
27926,-782,490,-53,-57,855,6076,12312,-1782,-234,7,4,-60,-4,672,14978,964,317,287,14978,1538,1539,1701,1691,-197,209,-190,202,-475,-176,0,138
27976,-637,754,44,-123,1084,-1187,7796,-1965,-185,47,6,-46,-4,672,14978,975,351,284,14933,1549,1525,1698,1693,-288,74,-280,73,-498,-197,153,140
28026,-879,715,3,-173,889,4183,6392,-2026,-176,29,4,-47,-6,672,14978,977,309,287,14978,1549,1524,1701,1694,-323,-100,-315,-98,-477,-410,163,140
28076,-258,734,-26,138,1392,7540,9260,-2332,-43,31,4,-16,-5,672,14978,995,335,287,14978,1558,1527,1710,1676,-249,-239,-248,-238,-421,-551,122,142
28126,-277,1347,-105,-154,1016,9982,8772,-2515,-66,74,4,-16,-6,661,14491,1008,351,244,14491,1552,1504,1682,1686,-303,-362,-306,-365,-406,-653,0,144
28176,247,1015,108,76,1055,11996,-2457,-1233,-86,73,2,-15,-5,637,13458,1024,353,143,13416,1524,1467,1648,1680,-303,-362,-310,-371,-406,-653,0,142
28226,637,1023,26,-23,1013,10714,1936,-256,-131,65,-2,-15,-5,635,13374,1041,318,139,13374,1516,1475,1678,1647,-303,-362,-315,-377,-406,-653,0,142
28276,796,869,-62,-49,783,4489,5537,-1904,-152,35,0,-15,-6,635,13374,1057,293,143,13416,1520,1473,1671,1656,-303,-362,-320,-382,-406,-653,0,140
28326,932,743,-17,-52,939,4672,1936,-1782,-159,32,0,-14,-6,637,13458,1076,303,148,13458,1528,1476,1659,1664,-607,-893,-653,-961,-612,-1037,112,143
28376,880,837,-42,-95,1108,7113,2424,-2088,-160,41,0,-15,-5,636,13416,1070,241,136,13332,1529,1441,1673,1663,-599,-1077,-641,-1152,-639,-1267,142,146
28426,1044,1219,-168,118,959,6625,3401,-1965,-147,61,0,-13,-5,635,13374,1089,199,139,13374,1507,1461,1680,1663,-617,-1112,-672,-1211,-628,-1229,0,146
28476,785,1490,17,0,586,2597,2608,-3003,-110,106,0,-8,-5,635,13374,1101,194,139,13374,1515,1466,1671,1662,-617,-1112,-679,-1224,-628,-1229,0,141
28526,508,1070,75,-172,843,14071,471,-3491,-99,57,0,27,-16,637,13458,1100,147,148,13458,1513,1462,1666,1679,-617,-1112,-679,-1223,-628,-1229,0,143
28576,1135,998,106,-3,1150,21945,4194,-2393,86,23,2,35,-14,636,13416,1118,190,143,13416,1530,1447,1669,1669,-617,-1112,-690,-1243,-628,-1229,0,143
28626,1955,1048,128,111,1186,24813,7124,-4163,645,-178,0,159,-55,651,14056,1116,107,204,14056,1436,1535,1675,1671,-860,-1430,-960,-1596,-1007,-1905,0,150
28676,2211,1018,-92,-82,801,41903,15486,-3125,861,-234,-2,210,-61,674,15067,1113,61,291,15022,1563,1471,1731,1694,-1020,-1818,-1135,-2023,-1350,-2727,163,154
28726,3704,1469,-65,-106,1032,70651,19942,-2454,1072,-285,-2,276,-80,675,15112,1135,79,300,15112,1576,1471,1722,1697,-439,-1013,-498,-1150,-750,-2100,173,154
28776,5911,2043,137,-51,783,68698,24336,-3308,917,-212,0,284,-80,674,15067,1124,78,291,15022,1556,1471,1736,1694,-987,-1599,-1109,-1798,-1319,-2470,122,152
28826,7733,2627,275,51,1462,64547,25374,-3491,896,-320,0,310,-112,673,15022,1154,221,291,15022,1567,1485,1722,1694,-615,-1284,-709,-1482,-962,-2095,0,150
28876,8353,2895,35,-135,768,69247,29158,-2515,853,-340,0,316,-117,674,15067,1169,259,296,15067,1588,1470,1725,1684,-1079,-1805,-1262,-2110,-1437,-2640,142,155
28926,9665,3861,-130,202,1340,71932,29524,-2271,770,-300,0,316,-124,674,15067,1209,397,296,15067,1585,1495,1701,1693,-1142,-2084,-1381,-2520,-1416,-2790,132,157
28976,10596,3917,143,-132,1137,54354,17927,-2881,583,-277,2,302,-126,674,15067,1219,443,296,15067,1611,1435,1719,1694,-972,-1720,-1185,-2097,-1099,-2143,224,157
29026,10566,3783,123,51,1184,45016,18599,-2026,202,-122,0,213,-90,674,15067,1243,910,296,15067,1564,1487,1736,1684,-897,-1810,-1115,-2250,-995,-1906,142,153
29076,9772,4201,81,268,1344,24691,13899,-1965,225,21,0,212,-70,673,15022,1290,516,296,15067,1585,1476,1728,1679,-977,-1510,-1260,-1948,-959,-1426,163,150
29126,9183,3840,39,-165,990,19625,5049,-2881,71,109,0,179,-46,673,15022,1293,436,291,15022,1623,1425,1721,1687,-805,-1404,-1041,-1816,-615,-1231,183,149
29176,7560,2643,45,153,1134,15597,-2091,-1111,-342,233,2,62,-1,674,15067,1315,136,296,15067,1606,1465,1716,1681,-727,-1149,-957,-1510,-563,-706,183,148
29226,6429,2226,189,30,1337,-13333,-5448,-1172,-394,214,2,36,0,638,13500,1331,463,152,13500,1565,1459,1722,1677,-689,-984,-917,-1310,-466,-245,204,147
29276,4704,2046,48,70,821,-25296,-6425,-623,-421,184,-2,0,-1,636,13416,1311,352,143,13416,1517,1479,1665,1660,-645,-581,-846,-762,-333,316,204,143
29326,2299,1301,-75,304,916,-31826,-15580,1207,-311,121,4,-25,1,637,13458,1302,250,148,13458,1531,1477,1654,1658,-442,-492,-576,-641,-119,306,214,146
29376,1139,1032,-201,-126,936,-25662,-13566,1146,-251,72,2,-25,0,637,13458,1331,178,148,13458,1534,1494,1665,1639,-372,-246,-495,-328,-125,444,234,147
29426,-146,350,-38,7,785,-26638,-10941,475,-123,34,0,-25,0,635,13374,1315,136,139,13374,1517,1507,1638,1659,-370,-48,-487,-63,-83,600,224,138
29476,-1350,-600,37,21,1184,-22366,-10636,1574,-13,-45,0,-25,0,634,13332,1301,63,143,13416,1529,1492,1648,1658,-271,6,-353,8,-47,472,214,137
29526,-2258,-953,-127,69,1133,-15042,-8073,1085,71,-92,2,-25,0,612,12423,1320,43,47,12423,1516,1493,1613,1655,-236,117,-312,155,-83,494,214,140
29576,-2588,-994,-63,-92,922,-11746,-7340,2306,86,-287,0,-25,-39,612,12423,1324,48,44,12382,1515,1479,1595,1642,-215,209,-285,277,-133,518,214,143
29626,-2786,-1195,-65,10,804,-9365,6148,1390,81,-630,2,-32,-102,611,12382,1328,1,44,12382,1504,1491,1582,1656,-218,402,-290,533,-322,703,214,141
29676,-2942,-1253,153,-2,942,-14920,22505,3099,-51,-708,0,-61,-120,610,12341,1336,-11,44,12382,1528,1455,1631,1614,-309,377,-414,504,-753,702,234,146
29726,-3097,425,-20,79,1041,-19924,31965,2428,-199,-616,4,-94,-127,611,12382,1349,17,44,12382,1512,1491,1608,1618,-318,455,-429,614,-756,881,244,145
29776,-3584,1949,-198,-158,1028,-29690,19880,2977,-292,-503,4,-116,-129,610,12341,1347,-7,40,12341,1514,1470,1624,1618,-260,607,-350,817,-500,1119,204,151
29826,-3977,2575,-72,-64,878,-34634,16646,4503,-603,-257,2,-187,-94,611,12382,1333,-70,44,12382,1525,1485,1623,1597,-182,669,-242,892,-330,1245,204,148
29876,-4430,3359,-45,-40,610,-46597,12251,3283,-588,-153,0,-191,-87,613,12463,1314,-135,40,12341,1463,1555,1592,1618,-119,928,-157,1220,-87,1722,224,149
29926,-5614,3108,-23,7,701,-49099,6331,2611,-323,-29,4,-160,-60,612,12423,1312,-217,47,12423,1523,1512,1597,1613,-75,895,-98,1174,0,1471,204,141
29976,-6580,2554,12,48,777,-27493,3340,4442,-225,-23,6,-161,-50,611,12382,1304,-260,44,12382,1529,1487,1610,1610,-48,858,-63,1120,118,1029,234,143
30026,-6224,2069,-18,213,706,-22244,-3922,5358,-60,54,4,-127,-25,611,12382,1295,-289,44,12382,1504,1532,1609,1596,46,902,60,1168,225,1053,255,142
30076,-5769,1509,141,132,972,-22976,-8683,4198,-65,128,2,-116,-4,603,12060,1278,-298,11,12060,1520,1503,1578,1605,162,959,207,1225,437,1040,234,144
30126,-5098,1234,-74,17,959,-16201,-11857,4320,1,89,0,-89,-3,603,12060,1235,-375,11,12060,1492,1534,1586,1594,219,809,271,1000,486,872,244,139
30176,-4746,686,64,87,706,-10952,-6303,5358,63,55,0,-73,-3,602,12020,1231,-397,11,12060,1513,1503,1609,1581,325,782,400,963,423,674,244,136
30226,-4076,525,45,-10,758,-5337,-6852,6273,83,45,0,-55,-2,603,12060,1237,-398,11,12060,1509,1514,1575,1608,376,795,465,983,570,646,234,136
30276,-3300,512,-143,-19,674,-7901,-5570,4747,78,23,0,-41,0,601,11980,1192,-476,11,12060,1501,1531,1571,1603,486,739,580,880,610,702,255,137
30326,-3031,375,-37,-18,902,-5459,-5265,3405,115,24,4,-30,-1,603,12060,1167,-556,11,12060,1516,1498,1589,1602,502,804,586,938,598,666,255,138
30376,-2464,-137,86,-103,847,-3506,-9171,6029,51,-1,4,-30,0,638,13500,1139,-585,152,13500,1559,1550,1604,1636,459,466,523,531,611,305,224,138
30426,-1869,-336,32,96,1111,-5337,-5570,3466,47,-31,2,-25,-1,646,13841,1103,-607,184,13841,1554,1566,1627,1637,654,574,721,633,743,487,255,139
30476,-1684,-195,-118,0,874,-1858,-1115,2489,20,-30,4,-25,0,657,14317,1048,-648,195,13970,1565,1539,1639,1646,748,520,784,545,766,387,255,138
30526,-1348,193,-57,21,1129,-210,-1542,1940,6,68,0,-23,11,659,14404,1048,-604,235,14404,1565,1563,1663,1639,772,436,809,457,809,286,255,136
30576,-1180,729,-52,225,1257,-515,-8378,3283,4,158,2,-23,18,668,14800,1016,-556,235,14404,1549,1564,1641,1673,894,484,909,493,1081,311,255,139
30626,-1322,271,-113,-5,985,3085,-13444,2001,80,206,0,-7,37,668,14800,979,-572,271,14800,1566,1564,1665,1668,928,343,908,335,1120,125,255,138
30676,-533,-92,3,330,1303,5038,-16190,2794,61,225,2,-2,45,670,14889,947,-531,271,14800,1566,1571,1654,1674,1011,284,958,269,1225,24,244,136
30726,-491,-213,4,-54,825,9066,-15824,1085,138,257,-2,19,53,671,14933,903,-584,284,14933,1570,1579,1660,1668,1058,216,955,195,1299,-48,255,139
30776,384,-503,22,178,1380,16268,-15824,353,132,225,0,29,52,670,14889,883,-521,284,14933,1586,1556,1663,1671,1097,184,968,163,1322,-151,224,140
30826,1195,-516,97,239,1448,14559,-16801,2001,209,226,0,58,51,670,14889,844,-518,280,14889,1566,1566,1656,1683,1157,-19,976,-16,1363,-363,234,142
30876,1234,-880,20,-24,1100,17916,-17045,1329,216,192,2,64,52,672,14978,843,-445,284,14933,1580,1557,1659,1679,1245,-92,1049,-78,1431,-439,224,143
30926,2234,-1308,-9,358,1193,20358,-16129,1390,167,182,2,65,58,670,14889,808,-404,280,14889,1595,1544,1661,1679,1274,-161,1029,-130,1424,-545,234,146
30976,1971,-1560,20,-146,820,16635,-17960,1818,148,189,0,67,63,672,14978,794,-366,287,14978,1567,1555,1655,1699,1244,-152,988,-121,1390,-347,224,145
31026,2752,-1758,-144,48,1075,15231,-13261,170,69,83,0,60,49,672,14978,774,-326,287,14978,1599,1531,1664,1679,1168,-61,904,-47,1210,-253,204,141
31076,2750,-1657,-126,-49,844,14804,-4838,-317,31,20,0,55,36,672,14978,792,-218,287,14978,1595,1538,1666,1679,1116,-278,883,-220,1033,-400,234,143
31126,2622,-1152,87,-239,859,5953,1875,-501,-56,8,2,40,20,672,14978,766,-143,287,14978,1578,1549,1665,1682,1150,-170,881,-130,1001,-169,244,140
31176,2728,-698,100,157,1331,1803,3462,-134,-142,-45,2,17,2,671,14933,769,-126,287,14978,1589,1532,1676,1680,1088,-111,836,-85,895,-126,224,140
31226,1573,-273,-141,-67,776,-2346,1082,-440,-170,-36,0,-4,1,671,14933,756,-73,284,14933,1578,1528,1676,1692,1048,-117,792,-88,907,-25,244,139
31276,1611,-47,-52,326,1185,-6130,776,597,-195,-9,2,-15,0,672,14978,770,6,287,14978,1561,1551,1677,1686,979,-137,754,-106,817,37,234,133
31326,1160,271,-59,81,1125,-5459,3645,-2088,-178,20,0,-16,0,673,15022,752,49,291,15022,1576,1527,1680,1686,966,-69,726,-52,833,51,234,134
31376,702,544,-103,-16,1420,-3689,2180,-1355,-149,43,0,-16,0,672,14978,782,76,291,15022,1555,1551,1677,1695,900,-28,703,-22,811,109,214,136
31426,307,446,67,200,1282,-7717,-321,-1538,-95,48,2,-16,0,672,14978,763,89,287,14978,1574,1539,1676,1689,872,-24,665,-18,797,76,234,132
31476,12,702,7,-23,1252,-4849,-4044,-1294,-88,71,0,-16,1,672,14978,757,83,287,14978,1545,1554,1679,1695,878,-67,665,-51,892,60,204,131
31526,-258,922,-131,192,1293,-8999,-7279,-2271,-42,78,0,-15,0,669,14844,759,140,276,14844,1565,1515,1683,1702,739,40,561,30,775,92,214,135
31576,-452,615,-114,109,1200,94,-3495,-2393,-30,50,0,-16,0,672,14978,782,165,287,14978,1548,1539,1691,1693,755,-98,590,-77,681,-75,214,135
31626,-584,261,75,-64,949,338,4317,-3369,-34,29,2,-16,0,672,14978,784,215,287,14978,1548,1546,1687,1699,647,-86,507,-67,561,-41,244,132
31676,-462,577,28,146,1129,-6253,3035,-2332,2,56,2,-9,0,673,15022,783,198,287,14978,1539,1549,1706,1676,556,-112,435,-87,431,-57,214,133
31726,-420,1329,-152,-42,887,-4666,1326,-1477,12,103,0,-3,0,672,14978,795,240,287,14978,1559,1521,1692,1697,512,-59,407,-47,475,-58,183,136
31776,-309,1202,-54,176,1166,582,-4105,-2576,25,107,2,-3,0,672,14978,815,288,287,14978,1562,1537,1681,1694,482,-205,393,-167,486,-201,224,138
31826,-293,794,75,-135,1024,-1187,-1054,-2393,-1,82,6,-2,0,672,14978,837,353,287,14978,1540,1550,1699,1686,459,-246,384,-206,386,-168,255,138
31876,-522,897,97,-87,932,-5154,4744,-2820,20,91,0,-2,0,672,14978,847,346,284,14933,1574,1523,1697,1674,308,-109,261,-93,249,-120,244,134
31926,-361,1404,-170,-17,1243,-1797,-2274,-1050,19,115,4,-2,0,672,14978,874,347,287,14978,1557,1526,1694,1693,257,-115,224,-100,254,-118,244,141
31976,-221,1227,-122,-159,912,582,-3129,-928,-8,97,16,-2,0,671,14933,890,363,284,14933,1562,1528,1681,1697,352,-194,313,-173,338,-203,224,138
32026,-393,768,118,62,1284,-515,-809,-2820,32,85,6,-1,1,671,14933,888,398,284,14933,1566,1526,1692,1688,149,-169,132,-150,92,-219,244,134
32076,-186,477,17,-76,953,4916,3279,-1660,3,46,2,-1,0,673,15022,900,394,287,14978,1558,1524,1696,1692,131,-467,118,-420,92,-514,244,132
32126,63,787,-26,286,1226,827,-870,-1599,18,75,4,0,1,672,14978,908,362,287,14978,1569,1526,1677,1700,128,-347,116,-315,145,-418,224,132
32176,460,765,-118,82,1101,2841,-4777,-806,-32,62,4,0,0,672,14978,938,422,284,14933,1546,1546,1679,1697,150,-389,141,-365,171,-406,234,135
32226,222,538,82,124,1172,399,-3190,-1416,-5,66,6,0,2,672,14978,969,473,287,14978,1576,1515,1688,1687,56,-279,54,-270,58,-341,224,130
32276,537,256,-60,-27,1190,5709,1936,-928,-44,16,4,0,0,672,14978,991,464,287,14978,1555,1534,1695,1688,159,-402,157,-398,87,-445,204,133
32326,719,438,-36,304,1155,33,2058,-623,-23,48,4,2,2,672,14978,1014,479,287,14978,1569,1521,1671,1687,56,-235,56,-238,50,-277,224,130
32376,452,455,-82,-69,1234,1193,-4288,231,-31,39,2,2,0,672,14978,1035,532,280,14889,1540,1558,1680,1688,15,-304,16,-315,59,-287,214,132
32426,177,558,-38,236,1275,-2224,-5082,48,22,55,2,4,1,671,14933,1065,570,284,14933,1580,1528,1679,1687,5,-305,5,-325,42,-365,193,129
32476,81,419,-86,65,1186,7601,-3373,-684,19,38,0,3,1,642,13670,1103,606,284,14933,1567,1536,1680,1687,-58,-532,-64,-587,-66,-622,224,133
32526,-108,443,-99,-113,834,6808,1021,-1050,51,30,0,10,0,642,13670,1141,638,168,13670,1544,1513,1648,1651,-88,-388,-100,-442,-95,-477,214,138
32576,451,643,28,-51,1036,6991,-4166,-195,17,68,2,11,1,642,13670,1181,661,163,13628,1556,1502,1641,1653,-141,-450,-166,-532,-93,-542,224,137
32626,527,563,-65,-123,804,4611,-3312,475,12,39,-2,14,0,640,13585,1227,679,159,13585,1535,1511,1643,1658,-39,-263,-48,-323,25,-288,234,135
32676,973,303,95,229,1172,2841,-5936,2367,0,37,2,13,0,640,13585,1256,661,155,13543,1543,1506,1639,1655,-98,-323,-123,-406,-98,-374,214,135
32726,373,283,-33,-5,1005,4244,105,353,37,18,4,13,0,639,13543,1294,673,155,13543,1543,1496,1659,1643,-105,-342,-136,-442,-159,-387,234,135
32776,353,171,195,-4,779,6320,838,658,40,39,0,13,0,636,13416,1329,647,143,13416,1544,1502,1641,1645,-261,-264,-347,-351,-289,-377,224,134
32826,651,492,157,54,1157,9494,1753,170,24,56,0,14,0,605,12140,1344,576,20,12140,1547,1477,1642,1628,-310,-495,-416,-665,-373,-594,234,135
32876,364,345,91,-226,754,3756,-3312,1329,16,41,0,15,0,605,12140,1369,576,20,12140,1513,1476,1603,1617,-262,-303,-360,-416,-215,-282,204,137
32926,838,177,50,-161,925,5160,-504,48,-13,14,0,15,-1,602,12020,1400,509,7,12020,1520,1483,1593,1608,-278,-260,-389,-364,-254,-238,244,135
32976,1138,272,-50,68,902,2047,-932,658,-22,22,0,13,0,601,11980,1407,450,4,11980,1507,1459,1610,1613,-340,-306,-479,-431,-350,-265,224,135
33026,1003,168,-38,8,1040,1620,-3373,2916,-14,9,2,14,0,572,10852,1429,366,0,10852,1500,1457,1592,1598,-350,-294,-501,-421,-370,-241,204,136
33076,577,-596,32,-223,933,-1187,-3312,2550,-6,-48,2,13,0,532,9387,1438,264,0,10438,1484,1427,1552,1570,-257,-147,-370,-212,-329,-155,234,138
33126,390,-747,42,-25,698,2658,5903,1452,-82,-94,0,-9,-6,530,9316,1455,171,0,9316,1475,1352,1549,1530,-326,25,-474,37,-438,33,224,130
33176,904,341,-177,139,800,643,9749,2611,-146,-30,0,-16,-6,530,9316,1446,49,0,9281,1452,1410,1531,1514,-396,-155,-573,-224,-549,-33,214,136
33226,404,797,-34,-46,1068,-9121,3950,1635,-124,27,0,-16,-7,530,9316,1448,-84,0,9316,1440,1395,1539,1528,-356,-112,-516,-163,-415,67,234,137
33276,-390,476,113,72,779,-9060,-5387,4137,-50,14,0,-18,-9,530,9316,1436,-252,0,9352,1437,1425,1517,1535,-513,-65,-737,-93,-436,8,255,134
33326,-886,179,153,-168,925,1803,-3251,4320,-25,-18,0,-17,-10,540,9671,1418,-384,0,9671,1463,1400,1504,1546,-546,-83,-775,-118,-485,-92,244,140
33376,-968,-2,8,-132,537,2658,2424,2184,-31,-48,2,-18,-9,548,9960,1380,-581,0,9636,1480,1368,1555,1534,-473,-112,-653,-155,-636,-168,204,137
33426,-1140,-828,-125,-80,964,-454,5598,3771,5,-173,2,-17,-16,566,10625,1357,-676,0,10625,1478,1433,1563,1580,-590,-135,-801,-184,-737,-110,204,144
33476,-1088,-275,-3,-126,1004,3268,10969,2916,-5,-228,0,-18,-39,607,12220,1314,-769,0,11119,1523,1437,1570,1574,-604,-77,-793,-102,-811,-125,244,145
