22626,1496,1450,-36,-145,1088,-29480,-4022,1089,-222,57,0,-12,-13,671,14933,1196,258,284,14686,1587,1573,1708,1720,-355,22,-425,26,-249,533,244,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22676,-162,705,2,18,946,-10376,-3656,1821,-169,-8,0,-36,-14,670,14889,1195,242,284,15927,1601,1524,1694,1699,-370,-3,-442,-4,-244,197,224,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22726,-222,591,-45,290,1258,-8179,-2374,173,-180,11,0,-43,-7,671,14933,1224,288,284,13464,1526,1520,1653,1670,-329,-89,-402,-109,-261,168,255,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22776,-1210,748,-15,-173,863,-15076,-1947,2432,-93,58,-2,-34,-1,672,14978,1221,277,287,14060,1577,1610,1712,1733,-281,144,-344,176,-223,378,224,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22826,-1467,574,121,-107,910,-7507,-4754,2432,21,59,-14,-18,-1,672,14978,1251,328,287,14606,1498,1435,1626,1639,-247,48,-309,60,-160,67,244,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22876,-1339,429,-56,22,979,3356,-5853,4446,28,34,0,-18,0,672,14978,1270,323,284,13574,1542,1496,1641,1659,-242,138,-308,176,-170,110,224,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22926,-1118,-138,-2,-99,1021,-671,-4083,3897,-1,-14,0,-18,0,672,14978,1282,333,287,12876,1536,1549,1666,1684,-147,60,-189,77,-97,155,224,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22976,-1203,-346,-72,-42,833,-5249,2508,3286,12,-44,2,-17,0,671,14933,1302,304,284,16352,1566,1547,1673,1686,-223,146,-290,190,-234,243,244,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23026,-898,-284,36,-9,906,-4089,616,3164,-6,-24,-2,-16,0,672,14978,1307,276,287,15892,1574,1549,1683,1691,-322,113,-421,148,-372,135,255,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23076,-604,306,-140,59,1129,1708,3851,3225,-23,12,-4,-16,0,601,11980,1319,290,80,6933,1323,1242,1504,1502,-304,161,-402,212,-330,214,224,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23126,-570,117,-29,79,805,-6104,4644,9024,-25,4,-10,-16,0,600,11940,1340,168,0,12907,1460,1446,1555,1541,-193,178,-258,239,-284,251,234,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23176,-1170,-190,41,-19,814,-9827,-909,3591,10,-14,-10,-17,0,601,11980,1334,51,4,14267,1591,1585,1670,1710,-215,212,-287,283,-279,308,224,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23226,-1060,14,-19,-72,751,-1770,3302,3591,0,-6,-6,-16,0,605,12140,1318,-19,20,17152,1581,1538,1687,1684,-282,233,-372,307,-332,195,224,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23276,-636,300,22,69,1089,-1099,1776,4385,-17,24,-4,-16,0,606,12180,1328,-12,24,14401,1559,1551,1655,1682,-259,233,-343,310,-277,220,234,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23326,-620,494,-49,-107,981,-2686,860,1516,-33,38,-4,-15,0,604,12100,1337,6,15,12723,1503,1506,1618,1621,-260,359,-348,480,-229,416,183,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23376,-637,466,119,61,798,-3479,-2069,3164,-20,54,-4,-16,0,607,12220,1348,-10,24,14284,1585,1538,1675,1687,-242,309,-326,417,-185,304,224,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23426,-536,572,101,131,1247,-2747,-1458,2188,-291,49,-2,-69,-2,675,15112,1341,6,300,22933,1766,1688,1831,1817,-234,261,-314,350,-235,336,255,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23526,-1171,400,12,-102,1058,-30823,2142,-3060,-348,32,-2,-85,0,687,15654,1350,219,347,16598,1576,1600,1744,1731,-219,484,-295,653,-252,868,224,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23576,-2093,338,49,-60,993,-19348,1470,-558,-69,34,-2,-48,0,673,15022,1372,321,291,10239,1370,1362,1538,1555,-357,457,-489,627,-254,501,244,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23626,-2440,216,-126,226,1114,1098,-4327,3042,28,9,0,-41,0,673,15022,1373,265,291,16101,1647,1612,1717,1740,-235,246,-322,338,-126,155,244,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23676,-2086,-29,-98,-105,1039,-2564,-970,-9,3,-15,-2,-34,0,673,15022,1386,290,296,16182,1575,1563,1727,1710,-218,161,-302,224,-201,151,224,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23726,-1877,39,33,-191,852,-916,3546,-680,-26,5,-2,-34,0,628,13081,1408,294,112,8698,1340,1225,1493,1509,-271,220,-382,311,-274,116,255,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23776,-1417,-235,137,115,887,-977,-1580,3897,-98,-8,0,-47,0,564,10550,1418,256,0,6933,1355,1362,1443,1459,-287,236,-407,336,-203,396,244,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23826,-1040,146,-84,72,603,-13001,-1702,4446,-176,0,0,-55,0,564,10550,1456,184,0,11726,1493,1489,1618,1594,-128,321,-186,467,-143,464,255,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23876,-2034,-229,-111,-64,785,-14160,-604,3286,-105,-38,0,-54,0,494,8094,1451,84,0,13108,1545,1557,1683,1683,-197,191,-285,278,-168,273,255,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23926,-2295,169,110,-173,816,-7752,128,1028,-54,25,-18,-46,0,484,7769,1470,27,0,16448,1590,1566,1699,1694,-227,204,-334,300,-263,136,255,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23976,-1843,-75,84,45,1177,121,2325,1089,7,0,-16,-32,0,485,7802,1473,46,0,10767,1477,1478,1612,1610,-186,167,-275,247,-186,42,255,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24026,-1623,-144,-51,-14,835,5736,2508,2676,44,-20,-12,-20,0,493,8061,1464,-38,0,15016,1537,1513,1630,1625,-195,29,-286,43,-211,-101,244,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24076,-1262,270,-185,-60,956,5004,1593,1760,10,3,-8,-19,0,493,8061,1464,-63,0,15263,1628,1589,1743,1720,-164,-25,-240,-36,-178,-161,234,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24126,-719,482,-2,-128,957,4393,1837,967,-38,41,-6,-18,0,496,8159,1465,-33,0,14862,1560,1525,1658,1677,-224,46,-328,67,-186,-93,244,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24176,-800,336,-67,1,1307,3234,-1824,1028,-17,21,-8,-18,0,496,8159,1436,-37,0,14849,1572,1531,1663,1650,-106,-4,-152,-6,-82,-91,244,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24226,-589,360,-168,-124,897,5431,-909,1699,-49,10,-4,-18,0,498,8225,1439,-49,0,17040,1564,1538,1655,1663,-111,-26,-160,-38,-51,-103,244,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24276,-698,5,-32,-73,730,2318,6,2432,-34,0,-4,-17,0,498,8225,1428,-86,0,17369,1602,1559,1721,1716,-90,-17,-129,-24,-92,-176,255,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24326,-316,467,-101,-78,1220,6774,-604,1760,14,29,-6,-2,0,499,8258,1440,-12,0,13303,1474,1480,1626,1648,-115,-54,-166,-77,-38,-136,244,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24376,-362,93,-17,-129,785,6957,-3656,601,217,0,-4,39,-1,500,8292,1424,-100,0,19144,1632,1644,1724,1741,-69,-112,-99,-159,-8,-396,255,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24426,224,205,-6,-70,1333,23009,-4205,845,462,-18,-4,95,-7,500,8292,1405,-19,0,11595,1408,1487,1585,1615,-62,-198,-88,-279,16,-600,234,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24476,862,-69,117,-215,738,33202,-4022,2127,655,-65,-4,149,-15,500,8292,1435,-4,0,16272,1607,1547,1677,1696,-114,-219,-164,-314,-99,-906,214,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24526,2426,-340,33,60,1082,48766,1715,1516,554,-111,-4,148,-16,501,8325,1426,24,0,14719,1582,1347,1613,1593,-53,-355,-76,-507,-125,-1101,255,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,3826,-242,90,-64,859,32958,4156,2920,88,-37,-4,84,-4,501,8358,1427,-5,0,16061,1570,1500,1672,1671,-112,-382,-160,-545,-151,-455,255,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24626,4513,26,18,93,1151,-2197,1226,1943,-289,-6,-4,20,-2,500,8292,1406,0,0,13506,1598,1513,1679,1681,-76,-346,-107,-487,-127,-58,214,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24676,2835,230,85,-108,804,-20752,1104,296,-348,16,-4,-14,-2,501,8358,1417,-21,0,17236,1569,1574,1701,1714,-94,-77,-134,-109,-25,466,234,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24726,1064,190,-56,-9,1286,-18677,-2923,357,-177,-63,-4,-14,-15,501,8325,1395,-4,0,12163,1521,1477,1592,1633,3,-61,4,-85,25,264,224,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24776,-486,242,-29,-202,905,-7935,-726,2127,-153,-152,-6,-34,-34,503,8391,1417,4,0,14681,1601,1546,1671,1693,35,-5,50,-7,-54,154,255,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24826,-438,40,-52,260,1201,-6409,8734,1516,-126,-256,-6,-37,-50,499,8258,1408,-8,0,15287,1547,1518,1650,1678,-116,-19,-163,-26,-310,159,255,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24876,-1133,535,-82,-70,1005,-13489,12884,1821,-58,-409,-4,-29,-88,500,8292,1419,15,0,13436,1530,1525,1620,1660,17,109,25,155,-297,326,244,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24926,-1297,843,19,191,1131,-4517,21673,-253,-106,-424,-4,-47,-98,499,8258,1411,2,0,14166,1544,1481,1630,1623,-103,44,-146,63,-471,143,255,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24976,-1378,1917,-92,148,1049,-8118,23870,2676,-135,-302,-6,-53,-90,497,8192,1425,34,0,12480,1559,1544,1681,1643,-108,125,-154,178,-420,277,255,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25026,-1885,2529,-153,-58,698,-15564,11602,2493,33,-77,-4,-23,-55,499,8258,1415,7,0,15651,1566,1547,1649,1664,-98,253,-138,358,-136,438,224,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25076,-2037,2311,105,-60,838,-5982,-4510,1882,-24,108,-4,-39,-22,499,8258,1433,15,0,13833,1553,1520,1641,1635,-20,104,-29,150,188,106,244,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25126,-2253,1535,45,-112,919,-1465,-9759,2737,131,132,0,-11,-2,498,8225,1421,-16,0,15348,1589,1572,1671,1695,89,120,127,170,320,84,244,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25176,-2387,526,40,-182,959,5797,-8538,2432,143,44,-6,-10,-2,488,7898,1415,2,0,13267,1566,1526,1661,1675,157,146,222,206,340,38,224,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25226,-1587,20,-70,166,1107,8117,-2618,2737,121,10,0,-7,2,463,7110,1413,-20,0,15148,1580,1530,1657,1657,227,36,321,52,270,-126,244,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25276,-1384,0,148,-111,1041,4882,-177,1821,72,32,0,-8,3,463,7110,1415,38,0,12562,1498,1469,1607,1620,172,69,244,98,279,67,244,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25326,-718,274,24,209,1090,-305,-4937,2066,41,63,-2,-8,6,463,7110,1423,2,0,16028,1561,1544,1613,1662,135,42,192,60,288,50,224,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25376,-491,-3,-83,-18,1103,487,-5181,540,0,29,-4,-8,6,462,7079,1406,-51,0,16245,1568,1566,1644,1670,297,108,418,153,356,132,234,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25426,-485,-434,98,41,995,-1404,-3289,1333,1,11,-4,-9,7,463,7110,1409,-27,0,14901,1528,1493,1624,1655,240,213,338,301,330,223,244,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25476,-557,-325,5,163,1309,-122,-1336,1638,16,17,-2,-9,9,461,7048,1415,0,0,14407,1548,1541,1660,1657,287,103,406,145,329,126,255,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25526,-500,-39,71,124,937,-671,-3167,-253,12,51,0,-9,9,462,7079,1406,3,0,13709,1532,1506,1584,1650,272,182,382,256,396,177,244,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25576,-405,-239,140,134,996,-1038,-6707,1028,7,6,-2,-8,2,461,7048,1408,-25,0,14620,1582,1574,1669,1675,421,75,592,105,445,96,244,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25626,-364,-168,60,-94,769,-733,-238,1333,-25,7,0,-9,2,461,7048,1399,-34,0,15583,1556,1554,1665,1673,326,126,456,176,344,184,255,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25676,-512,36,69,173,1275,-3845,-3228,1089,15,48,0,-8,7,460,7018,1412,14,0,13163,1525,1482,1621,1611,306,180,433,255,384,171,244,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25726,-394,253,-100,-63,798,-733,-7073,1211,-105,187,-2,-26,34,462,7079,1407,-1,0,14823,1634,1565,1688,1690,402,243,565,343,584,282,244,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25776,-315,95,82,96,1076,-11658,-16168,2066,-236,285,0,-53,52,462,7079,1393,-52,0,16468,1638,1623,1719,1724,409,155,570,216,645,390,234,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25826,-547,-332,54,-31,868,-17151,-18060,-253,-234,309,0,-54,64,462,7079,1412,52,0,9915,1478,1499,1586,1616,497,233,702,329,773,532,204,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876,-1523,-974,85,168,1194,-14038,-20074,1943,-163,222,-2,-61,58,461,7048,1423,24,0,13924,1568,1549,1630,1640,477,155,678,220,709,270,234,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25926,-1870,-1579,-39,-156,914,-8789,-12933,1211,-161,-17,-4,-61,24,463,7110,1402,-36,0,17155,1652,1630,1705,1736,550,229,771,321,633,342,204,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25976,-1697,-1324,109,-156,858,-12756,1593,1089,-68,-49,2,-39,11,462,7079,1398,13,0,11725,1476,1510,1618,1625,448,276,626,386,296,352,224,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26026,-2024,-372,-167,-61,816,-3906,3790,2371,149,-51,-4,-4,0,462,7079,1422,42,0,12646,1576,1550,1648,1642,460,244,654,347,276,142,244,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26076,-1720,256,-83,-181,934,6530,250,2005,119,10,-4,-3,0,461,7048,1423,35,0,14667,1579,1511,1626,1643,358,104,510,148,354,-118,234,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26126,-515,1095,33,359,1123,5736,-665,2005,59,97,0,-4,0,461,7048,1407,10,0,13523,1563,1555,1645,1663,345,14,486,20,335,-76,214,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26176,-292,1077,-122,-140,1128,-916,-1336,1211,0,85,-2,-2,0,461,7048,1421,-20,0,15820,1590,1603,1666,1690,426,136,606,193,426,142,244,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26226,-381,362,152,56,1041,1098,-2252,540,26,44,0,-2,0,461,7048,1435,30,0,14548,1494,1483,1582,1624,373,30,535,43,390,-8,214,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26276,-283,-7,-37,117,1048,4393,1654,-375,28,-8,-2,-2,0,461,7048,1434,13,0,13342,1523,1504,1604,1610,318,77,456,111,202,19,204,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26326,-111,414,-276,-9,898,3783,3668,1516,3,4,-2,-1,0,461,7048,1422,7,0,14870,1550,1538,1636,1661,249,33,354,48,203,16,193,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26376,244,348,-96,121,774,-305,799,418,-13,14,0,-1,0,461,7048,1431,-28,0,16147,1636,1624,1715,1732,365,39,523,56,286,0,183,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26426,138,159,-75,150,1277,-855,-4632,-253,-7,6,-2,-1,0,461,7048,1418,-22,0,12902,1597,1564,1653,1665,336,12,477,17,290,-17,183,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26476,-20,-274,-35,122,981,-855,-2923,-497,7,-33,-2,-1,-1,461,7048,1409,-45,0,16112,1569,1544,1650,1662,249,13,351,18,280,0,163,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26526,-81,-240,-142,203,1276,-1282,189,2005,12,-39,-2,-2,-1,461,7048,1419,7,0,12055,1553,1558,1651,1666,237,-33,336,-47,155,0,183,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26576,-321,-15,-63,105,999,1647,-726,601,26,-14,-4,-2,-1,461,7048,1405,-68,0,15936,1622,1611,1694,1707,223,70,313,99,211,16,173,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26626,-11,118,27,277,1171,3661,-1092,1028,22,3,-4,0,-2,462,7079,1397,-40,0,15854,1596,1576,1684,1691,242,-143,339,-200,201,-176,183,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26676,-116,402,7,24,1064,3722,-115,479,3,33,0,-2,0,462,7079,1394,-44,0,14224,1616,1607,1702,1714,124,-68,173,-95,143,-124,214,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26726,-140,578,-80,38,1278,4332,-1641,-1535,45,42,-2,5,0,461,7048,1406,33,0,11800,1485,1450,1563,1585,199,-81,280,-114,218,-117,204,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26776,561,632,124,230,1189,5004,-1519,173,0,64,0,5,0,461,7048,1414,-8,0,17128,1622,1593,1677,1695,111,-212,158,-300,164,-311,214,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26826,394,1010,-183,57,1161,3722,-2923,-497,27,68,-4,11,-1,461,7048,1424,82,0,10812,1467,1474,1582,1619,119,-88,170,-126,180,-94,142,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26876,616,859,12,-44,832,4638,-3411,418,77,75,-2,27,0,461,7048,1414,13,0,14801,1607,1614,1670,1700,110,-185,156,-262,170,-238,204,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26926,846,934,-16,146,993,9520,-6158,-619,216,14,0,54,-13,445,6568,1438,51,0,14436,1559,1510,1627,1637,196,-289,282,-415,174,-483,204,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26976,1235,1047,-195,-43,1113,15990,1776,1028,130,8,-2,47,-13,426,6019,1436,61,0,13093,1472,1378,1541,1544,115,-326,166,-468,42,-529,183,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27026,1526,573,31,-128,731,5126,-1702,2615,5,-3,-4,31,-11,428,6075,1438,1,0,14771,1617,1604,1690,1731,86,-205,124,-295,66,-242,193,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27076,1632,482,-31,226,1070,-2319,-909,967,66,-46,-2,38,-17,427,6047,1452,26,0,12345,1451,1433,1561,1589,111,-114,162,-166,-9,-95,204,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27126,597,333,101,-38,887,4638,7330,723,70,-52,-2,25,-18,427,6047,1436,-15,0,14304,1587,1541,1661,1663,104,-167,149,-241,-16,-223,224,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27176,339,336,162,-142,771,5980,3240,-131,82,-16,-2,25,-13,426,6019,1438,-45,0,15735,1637,1602,1701,1704,-3,-192,-4,-277,-75,-258,183,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27226,875,957,2,89,1304,8910,5743,-1901,93,23,-2,32,-11,442,6479,1427,-22,0,14528,1544,1510,1645,1629,-107,-202,-153,-289,-190,-260,142,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27276,1042,1020,135,114,1128,7079,-1336,-375,81,72,-2,32,-6,461,7048,1433,-9,0,12850,1583,1556,1668,1684,-85,-69,-122,-98,-58,-176,214,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27326,801,1041,-17,52,1262,8849,-1092,-314,93,67,0,31,-4,461,7048,1423,-1,0,13974,1515,1490,1611,1599,-72,-293,-102,-418,-67,-311,204,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27376,1142,704,143,-25,1064,4149,-665,540,65,48,-2,33,-5,461,7048,1420,-25,0,14860,1546,1541,1639,1665,-103,101,-146,143,-106,48,204,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27426,802,382,36,121,1184,7506,2020,-1046,88,15,-2,29,-4,460,7018,1420,-34,0,15031,1654,1602,1718,1723,58,-149,82,-211,25,-202,224,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27476,941,164,75,-86,864,5187,2569,-1107,-7,-2,-2,16,-4,423,5934,1419,-16,0,12382,1538,1483,1621,1637,-96,-189,-136,-269,-124,-181,224,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27526,944,29,-33,56,1152,2074,5316,-741,50,-20,-4,25,-3,422,5906,1410,-32,0,16396,1576,1592,1675,1676,-287,-99,-405,-139,-345,38,234,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27576,434,49,133,39,1034,1830,5010,-1107,91,1,-4,25,-2,424,5962,1417,3,0,13298,1519,1472,1594,1625,-208,17,-295,24,-201,-33,234,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27626,48,-229,153,110,1119,7323,2630,357,134,-18,-4,25,-2,424,5962,1396,-125,0,20720,1694,1664,1764,1759,-197,-57,-276,-80,-245,-76,244,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27676,461,117,-2,37,1102,5858,5133,-1168,83,-2,-6,23,-2,425,5991,1408,-5,0,12589,1537,1499,1641,1646,-116,-31,-164,-44,-177,-84,224,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27726,507,341,-33,-103,834,3112,1837,845,30,-16,-4,17,-8,424,5962,1396,15,0,13923,1511,1480,1575,1613,-202,60,-282,84,-183,133,255,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27776,465,374,-62,148,929,-3784,433,1455,-16,-43,-4,2,-13,394,5148,1403,-20,-27,13777,1544,1507,1627,1635,-166,47,-233,66,-217,150,234,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27826,406,294,-2,-220,848,-6165,6292,601,-319,-46,-2,-50,-13,393,5122,1395,-31,-27,14504,1599,1541,1664,1681,-154,153,-216,213,-212,387,214,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27876,55,1016,15,261,1084,-23193,5621,-680,-350,-74,-6,-71,-32,393,5122,1415,6,-24,15342,1553,1519,1641,1646,-66,256,-93,362,-134,683,224,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27926,-969,1323,12,-123,885,-27588,4339,-314,-554,40,-2,-122,-15,393,5122,1412,-7,-27,14815,1555,1509,1658,1629,-149,338,-210,477,-194,834,204,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27976,-2154,1824,-5,62,1012,-34546,-848,296,-410,155,-2,-118,-1,393,5122,1418,2,-24,14636,1569,1542,1640,1659,-103,341,-147,484,-25,883,193,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28026,-3162,1303,46,-111,1052,-33875,-8294,967,-452,113,0,-141,-2,393,5122,1411,19,-27,14950,1425,1433,1544,1571,-102,406,-145,572,101,911,214,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28076,-4299,263,244,61,1138,-30579,-4205,1089,-340,43,0,-143,0,392,5096,1413,-32,-27,14786,1592,1595,1685,1713,-111,507,-157,717,-69,855,153,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28126,-4791,-32,-10,158,1081,-23255,67,-1473,-200,-7,0,-126,0,393,5122,1407,-40,-27,14501,1592,1595,1699,1692,-173,380,-244,534,-194,615,183,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28176,-5101,-115,26,-159,829,-13672,2447,-1046,20,-8,0,-81,0,394,5148,1396,-38,-27,14796,1537,1586,1664,1655,-174,274,-243,383,-202,279,204,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28226,-4974,413,8,-108,808,3661,2996,-1351,245,40,0,-37,0,392,5096,1410,6,-32,13404,1535,1500,1611,1623,-204,211,-288,297,-191,-105,234,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28276,-3577,141,67,41,967,18187,-1275,-9,268,-18,-2,-12,-7,393,5122,1412,-61,-27,16468,1632,1592,1699,1700,-220,164,-310,232,-254,-262,234,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28326,-2202,181,-151,2,1008,20385,9161,-619,173,-65,0,-6,-12,393,5122,1398,-55,-27,14649,1592,1568,1709,1697,-209,197,-292,276,-323,-136,193,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28376,-1334,286,0,-50,748,10314,9588,-131,85,-90,2,-6,-22,393,5122,1416,26,-32,11458,1511,1450,1628,1617,-278,-16,-394,-22,-420,-300,183,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28426,-749,1150,-134,-93,913,13427,10870,-314,254,-224,0,38,-61,393,5122,1418,-1,-27,15438,1546,1513,1644,1666,-258,42,-366,59,-400,-250,244,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28476,-250,1215,-144,-84,931,19347,16851,-741,213,-263,-4,38,-69,394,5148,1406,6,-27,12306,1605,1475,1656,1637,-176,-31,-247,-43,-429,-429,244,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28526,1033,1484,-11,181,961,14708,17584,-924,-77,-274,0,-2,-79,392,5096,1418,-55,-32,16869,1568,1544,1679,1672,-218,-113,-309,-28576,951,2286,58,148,1306,-6714,18133,-253,-93,-169,-2,-3,-74,393,5122,1411,-17,-27,11870,1495,1509,1661,1624,-218,-28,-307,-40,-404,101,224,142,,,,
28626,-169,2714,23,-132,894,-2197,10382,-1657,-60,-14,-2,-11,-50,393,5122,1433,28,-27,12304,1611,1563,1695,1678,-236,27,-339,39,-233,19,234,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
