c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
74326,-317,-1730,12,-100,1049,-1487,-25408,-1557,171,371,-2,30,102,707,16579,331,8,428,16579,1559,1528,1759,1749,1828,-357,605,-118,2037,-139,0,552,-159,-74,7,159
74376,-280,-2326,19,-86,873,14259,-8379,518,178,284,-2,31,97,707,16579,344,-28,428,16579,1584,1499,1771,1738,1828,-357,629,-123,2037,-139,0,550,-153,-74,6,155
74426,855,-2095,-92,88,1076,15785,-7097,213,138,282,-2,39,94,708,16626,281,-90,432,16626,1601,1520,1754,1731,1828,-357,513,-100,2037,-139,0,500,-130,-75,6,155
74476,1202,-1327,-74,-60,905,13710,-5938,1006,122,350,-2,46,94,707,16579,316,2,419,16485,1558,1536,1752,1745,1828,-357,577,-113,2037,-139,0,473,-160,-76,6,155
74526,1750,-1815,106,174,1016,7728,-5693,-580,53,120,0,37,53,707,16579,357,24,428,16579,1572,1527,1741,1761,1828,-357,652,-127,2037,-139,0,504,-132,-76,6,154
74576,1457,-1492,-26,-64,1281,9559,17804,-885,-8,-132,-2,24,2,708,16626,340,20,432,16626,1580,1517,1784,1719,1828,-357,621,-121,2037,-139,0,547,-64,-77,6,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75276,-1039,2161,219,120,900,12550,10114,-214,122,-157,0,2,-74,707,16579,556,358,432,16626,1576,1508,1763,1750,-1878,-1675,-1044,-931,-2033,-1880,193,68,-565,-28,19,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75676,2413,2269,1,-143,1167,10231,6696,-519,70,-121,-2,58,-64,708,16626,764,232,428,16579,1577,1502,1772,1741,-1456,-1287,-1112,-983,-1418,-1369,142,-423,-760,18,30,165
75726,2478,2188,-88,-73,946,8461,5170,-519,40,-134,-2,53,-63,695,16021,821,587,379,16021,1585,1506,1758,1742,-1345,-1169,-1104,-960,-1316,-1223,153,-435,-753,21,30,164
75776,2334,2126,-102,-122,1042,7423,4865,29,10,-136,-2,45,-62,668,14800,849,585,311,15246,1565,1453,1728,1725,-1102,-1168,-936,-992,-1113,-1200,132,-465,-764,25,32,164
75826,2192,2162,-116,-147,972,5287,5353,-641,-40,-108,0,33,-57,668,14800,885,523,271,14800,1526,1462,1733,1710,-1125,-976,-996,-864,-1057,-922,122,-481,-787,26,31,163
670,14889,931,363,271,14800,1534,1474,1712,1718,-945,-903,-880,-841,-821,-821,142,-501,-761,28,30,157,,,,,,,,,,,,,,
75926,1196,1281,12,96,1082,2113,-1299,396,29,-121,0,25,-47,667,14756,951,1954,267,14756,1537,1484,1714,1706,-845,-523,-803,-497,-783,-445,153,-508,-721,30,30,158
75976,848,1018,-79,-166,1155,38,2423,945,35,-161,-2,25,-48,668,14800,1005,857,271,14800,1558,1449,1729,1698,-813,-716,-817,-719,-788,-615,204,-502,-730,32,30,158
76026,1325,1218,-38,-60,989,1381,7428,1067,-29,-108,-2,18,-41,667,14756,1024,159,267,14756,1543,1473,1727,1695,-798,-542,-818,-556,-777,-426,214,-519,-730,32,28,161
76076,1279,1107,65,-48,1030,-7346,-1360,1494,-62,-79,-4,11,-37,668,14800,1044,605,267,14756,1517,1488,1712,1717,-623,-484,-651,-505,-527,-335,244,-573,-692,33,27,162
76126,488,559,62,93,763,-6187,-1299,1067,56,-154,-2,18,-42,667,14756,1072,108,267,14756,1499,1505,1704,1725,-564,-464,-604,-497,-491,-346,244,-563,-589,32,26,158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76276,1004,930,76,20,883,15724,10785,1250,125,-153,0,41,-48,670,14889,1144,517,276,14844,1570,1457,1725,1691,-549,-672,-628,-769,-611,-740,214,-549,-528,33,25,159
76326,1379,1246,-7,-119,958,404,5292,1311,-79,3,2,11,-20,668,14800,1184,1119,271,14800,1513,1503,1721,1703,-450,-362,-533,-429,-389,-186,234,-550,-577,33,25,157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76776,-664,-230,53,118,855,-9360,-5449,2837,51,-8,0,-3,0,651,14056,1376,109,204,14056,1505,1505,1668,1701,43,-36,59,-50,189,56,234,-476,-289,12,12,147
76826,-1134,-675,136,26,760,-7285,-10332,2898,101,-44,0,0,-1,669,14844,1370,-36,276,14844,1522,1506,1674,1688,81,83,112,113,183,96,214,-455,-227,10,11,151
671,14933,1414,-709,280,14889,1540,1514,1702,1700,130,-12,184,-17,185,-67,224,-339,-177,5,10,152,,,,,,,,,,,,,,
76926,-522,-81,-68,156,889,2846,-6914,3020,152,1,-2,17,2,672,14978,1402,169,287,14978,1554,1514,1692,1696,90,65,127,91,142,-33,234,-265,-123,3,9,145
76976,-232,-326,-56,-15,898,3578,-6304,2776,107,-25,0,17,1,670,14889,1429,32,280,14889,1544,1516,1700,1697,182,-84,260,-120,260,-109,204,-193,-83,0,8,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77526,2038,-587,-36,-10,770,4555,-1848,1555,-107,-42,0,14,2,671,14933,72,-2179,284,14933,1532,1533,1682,1716,222,19,16,1,209,129,173,76,85,-23,3,145
77576,1317,-592,-78,-36,1132,-8506,-811,1250,-50,-45,2,14,2,670,14889,1563,-128,284,14933,1542,1518,1699,1702,149,130,233,204,58,257,244,92,92,-23,3,149
77626,991,-507,-100,-92,1218,-1731,2728,1372,-30,-44,0,13,2,670,14889,1484,463,280,14889,1550,1505,1705,1696,239,117,355,174,135,164,204,54,87,-24,2,149
77676,433,-234,-28,-112,1007,831,5536,945,20,-15,0,13,2,670,14889,1518,398,287,14978,1544,1519,1706,1696,135,258,205,392,41,299,193,7,103,-25,1,144
77726,219,-189,65,-84,948,-3196,-261,2959,32,0,-2,12,2,671,14933,158,-1408,284,14933,1539,1529,1685,1710,140,205,22,32,84,262,142,49,138,-26,0,143
77776,137,-393,82,-86,838,-4661,-1665,2959,38,-13,0,12,2,670,14889,1692,356,280,14889,1546,1528,1683,1704,122,148,206,250,95,220,204,97,189,-27,0,146
77826,54,-332,15,-1,932,-388,1447,2593,61,-14,-2,13,2,670,14889,1526,170,280,14889,1554,1513,1697,1696,135,285,206,436,42,287,204,106,218,-27,-1,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,-189,287,14978,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78576,378,358,157,-5,-20,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78626,532,-64,-40,219,1097,-3867,-3618,2959,37,0,0,13,1,669,14844,1605,-163,276,14844,1542,1537,1682,1705,2,391,3,628,9,383,193,33,544,-25,-21,143
671,14933,1598,27,280,14889,1543,1544,1691,1686,-20,470,-32,752,-42,471,183,73,595,-25,-22,148,,,,,,,,,,,,,,
78726,451,-125,-118,63,1088,-571,3522,2349,42,-23,-2,15,0,7,-110,484,163,39,623,0,671,14933,1553,66,632,-23,-23,147,,,,,,,
7574,202,280,14889,15,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78876,354,113,4889,1548,1544,1679,92,-11,1110,-22,132670,14889,1534,-461,280,14889,1545,1541,1690,1695,24,463,36,711,-17,460,214,144,689,-20,-23,144,,,
78976,480,-282,-38,27,980,-571,4559,762,-43,-24,-2,0,1,672,14978,1562,385,280,14889,1551,1521,1697,1692,-56,454,-88,710,-136,478,163,108,658,-18,-22,149
79026,556,-317,92,-35,844,-2036,5292,823,-152,-8,0,-19,2,671,14933,1561,183,284,14933,1550,1532,1685,1696,-64,498,-100,777,-93,569,193,110,624,-17,-23,151
79076,484,-45,132,99,1024,-9727,3888,1555,-163,14,-2,-25,1,672,14978,1575,388,284,14933,1535,1535,1706,1687,-13,385,-20,607,-16,536,204,61,608,-16,-24,151
79126,161,704,-127,106,873,-9177,1752,1067,-163,50,0,-31,0,670,14889,1128,-162,280,14889,1549,1536,1697,1688,-69,469,-78,530,-102,586,183,-22,650,-16,-24,154
79176,-39,927,-103,-86,925,-11497,-2337,2166,-168,72,0,-31,0,671,14933,1868,185,284,14933,1548,1539,1686,1695,46,605,86,1130,69,720,112,-72,579,-16,-23,152
79226,61,809,-49,45,1009,-12290,-3069,1677,-170,78,2,-32,2,670,14889,1157,193,280,14889,1550,1529,1689,1695,-91,582,-105,673,-25,692,153,-84,565,-16,-24,153
643,13713,2132,1084,168,13670,1520,1499,1663,1667,-30,547,-64,1167,19,635,132,-49,609,-16,-26,154,,,,,,,,,,,,,,
79326,-288,727,-84,-1,1019,-9421,-6792,2044,-153,69,0,-34,2,641,13628,2836,1602,163,13628,1519,1491,1663,1676,-17,485,-48,1376,54,554,122,16,641,-16,-27,153
79376,-540,229,-38,32,1006,-6797,-4778,1738,-129,25,0,-35,1,640,13585,1335,505,163,13628,1516,1513,1650,1668,-199,216,-265,289,-153,306,0,71,615,-14,-26,153
79426,-1099,-213,-65,-81,898,-6675,-4351,1311,-92,-17,2,-35,1,639,13543,1575,-182,155,13543,1516,1493,1667,1664,-199,216,-313,341,-153,306,0,76,586,-12,-25,156
79476,-916,-476,52,-19,888,-1670,-1604,2166,-99,-28,0,-35,1,640,13585,1574,-1450,155,13543,1514,1499,1662,1661,-66,282,-104,444,-62,235,112,70,552,-10,-23,155
79526,-762,-159,-148,87,1067,-1182,-3679,1983,-95,-16,0,-34,2,640,13585,1548,871,159,13585,1534,1489,1659,1659,24,367,38,568,25,322,112,68,529,-10,-23,151
640,13585,1532,408,159,13585,1501,1524,1647,1670,-31,237,-47,363,-28,207,132,22,547,-9,-22,149,,,,,,,,,,,,,,
79626,-572,368,-152,-77,986,-1182,-3862,1860,112,-71,2,13,-18,639,13543,1533,-811,155,13543,1574,1445,1649,1667,-47,307,-72,470,-63,158,173,-13,499,-9,-21,155
638,13500,1507,-259,155,13543,1521,1499,1644,1673,-149,254,-225,383,-278,178,132,-70,492,-9,-21,156,,,,,,,,,,,,,,
79726,-18,8,2,-76,862,-8201,10968,1616,-265,-279,-2,-50,-55,637,13458,1497,-823,148,13458,1541,1456,1670,1659,-64,333,-96,499,-307,432,122,-84,487,-8,-21,154
79776,-473,202,7,-58,904,-15647,12128,2654,-337,-272,0,-73,-57,636,13416,1522,-362,155,13543,1516,1497,1652,1671,-89,352,-136,535,-381,518,122,-148,416,-8,-20,159
-42,311,-411,457,0,-179,79876,-1744,823,52,108,1076,-21506,3278,1921,-363,-129,0,-104,-41,314,-7,-20,162,,,,,,,,,,,,
79926,-2738,630,113,-40,910,-15708,5841,884,-193,-143,0,-85,-41,640,13585,1446,-107,159,13585,1512,1511,1668,1652,-205,272,-296,394,-304,338,142,-190,277,-7,-21,161
79976,-2510,1188,139,3,1136,-4111,9198,1494,-53,-84,2,-55,-39,648,13927,1413,-252,192,13927,1540,1495,1672,1666,-291,28,-412,39,-325,-95,153,-211,177,-6,-20,157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80126,-893,2101,-99,6,737,1076,1203,213,-145,75,-4,-45,-19,669,14844,1310,-659,276,14844,1550,1516,1693,1693,-102,-150,-134,-197,9,-218,193,-213,58,-6,-17,155
80176,-217,1704,181,233,1065,648,-4839,579,-160,108,-2,-40,-12,671,14933,1276,-1147,276,14844,1555,1519,1687,1697,-27,-291,-34,-371,118,-371,183,-231,-66,-7,-14,161
80226,-273,1301,107,9,1233,-877,-4778,-946,-107,123,0,-26,0,671,14933,1242,-737,284,14933,1555,1520,1699,1691,-30,-218,-37,-271,58,-291,183,-240,-96,-8,-13,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80476,269,280,33,-107,1136,9865,-1421,-1801,-32,39,0,0,2,685,15563,1052,-1066,340,15563,1573,1496,1720,1723,-130,-664,-137,-698,-17,-843,183,-177,-321,-13,-5,158
80526,1157,560,11,178,1246,7911,-4107,-2167,-81,56,0,0,0,685,15563,1057,-1790,340,15563,1577,1483,1715,1734,19,-710,20,-750,84,-864,193,-192,-293,-13,-4,153
80576,886,269,-88,-62,786,3883,-6487,-2045,-81,22,0,0,1,687,15654,1010,-113,340,15563,1559,1498,1719,1733,17,-763,17,-770,58,-834,204,-215,-394,-15,-2,151
80626,1179,-276,-32,93,740,1869,-5571,-2228,-87,-23,-2,0,0,687,15654,986,-611,347,15654,1566,1496,1712,1740,23,-754,22,-744,101,-809,142,-165,-400,-16,-1,154
80676,1007,-284,155,-59,982,3273,-4168,-3265,-80,-7,-2,2,0,706,16532,951,556,399,16252,1585,1507,1731,1747,-41,-909,-39,-864,-13,-991,112,-183,-461,-17,2,154
80726,767,-301,103,-41,1091,3944,-2459,-2899,-63,-12,0,1,0,707,16579,919,-628,428,16579,1580,1500,1757,1755,20,-925,18,-850,-9,-1012,142,-177,-536,-18,3,153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80876,1196,16,-41,167,1032,5470,2850,-3082,-73,0,0,2,0,706,16532,834,-602,428,16579,1580,1515,1752,1750,-114,-1217,-95,-1015,-159,-1229,204,-167,-696,-20,9,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,771,123,423,165325,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81876,-115,159,109,184,942,-1426,-5083,-1312,81,31,0,10,0,707,16579,842,178,428,16579,1581,1517,1748,1752,105,-840,88,-707,124,-764,255,14,-818,-26,23,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,16579,1011,496,423,16532,1575,1553,1740,1734,150,-492,151,-498,218,-444,255,71,-637,-32,14,152,,,,,,,,,,,,,,
82326,1556,319,-137,260,1192,-449,-4534,-397,57,25,0,34,1,-614,-33,15,154,,,,,,,,,,,,,,,,,,
82376,1127,175,78,36,1194,-1487,-7158,90,41,32,-2,27,1,707,16579,1052,415,428,16579,1581,1531,1745,1745,214,-283,225,-298,284,-213,255,78,-581,-34,13,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,13500,384,-178,148,13458,1528,1502,1650,1654,117,29,45,11,100,75,234,229,-110,-38,-4,147,,,,,,,,,,,,,,
83026,-938,-328,-107,-31,903,-3989,-1177,3630,92,-33,0,2,1,638,13500,1440,429,152,13500,1530,1498,1661,1647,62,157,89,226,0,126,234,257,-62,-38,-5,147
83076,-300,-191,-96,52,991,-1487,43,4607,45,-20,-2,2,1,637,13458,1464,851,152,13500,1530,1510,1656,1642,-11,102,-16,149,-48,116,224,250,-23,-36,-7,147
83126,0,170,-36,72,922,-5759,-872,3814,19,18,0,2,1,637,13458,1865,1956,148,13458,1524,1506,1649,1647,169,181,315,337,145,222,204,224,4,-37,-9,142
636,13416,1419,573,139,13374,1508,1510,1655,1650,92,103,131,147,102,179,183,182,-9,-36,-11,148,,,,,,,,,,,,,,
637,13458,1513,-17,148,13458,1518,1516,1646,1650,136,112,205,170,116,164,193,167,16,-36,-12,147,,,,,,,,,,,,,,
636,13416,1117,-721,148,13458,1521,1516,1654,1643,17,112,19,125,-59,127,193,165,116,-35,-13,149,,,,,,,,,,,,,,
83326,-664,-417,69,-88,680,-938,2789,4119,59,-21,0,2,1,634,13332,1534,-154,136,13332,1528,1512,1649,1645,98,98,151,150,48,67,193,225,129,-34,-13,145
637,13458,1507,1335,139,13374,1524,1504,1651,1647,50,275,76,414,-8,200,224,181,159,-34,-15,143,,,,,,,,,,,,,,
83426,108,213,-44,111,843,-1853,1264,3814,16,23,0,2,2,656,14273,1851,300,224,14273,1534,1531,1652,1659,139,211,258,391,151,193,204,153,170,-34,-15,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,14933,1523,-485,280,14889,1570,1544,1681,1674,-3,57,-5,86,16,41,224,131,184,-33,-17,143,,,,,,,,,,,,,,
836672,14978,1533,487,287,14978,1547,1556,1684,1680,17,25,26,39,-48,29,214,185,197,-33,-17,145,,,,,,,,,,,,,,
671,14933,1510,0,284,14933,1566,1539,1691,1674,-22,204,-33,309,-144,161,214,195,217,-32,-17,149,,,,,,,,,,,,,,
83726,-342,-630,116,-5,1155,2052,8954,2288,41,-42,-2,2,1,671,14933,1524,647,284,14933,1573,1546,1672,1681,8,92,12,141,-82,41,244,156,254,-31,-17,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83926,278,561,102,162,960,465,5963,1921,6,68,-4,2,2,640,13585,1485,528,159,13585,1523,1514,1660,1641,24,203,36,302,-34,216,183,172,319,-26,-16,143
8,1468,-364,143,1341148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,13416,1391,-857,143,13416,1521,1508,1654,1646,122,98,169,136,163,115,204,331,307,-24,-15,150,,,,,,,,,,,,,,
84076,554,369,37,134,700,-4295,-4412,3508,-21,47,-4,2,1,636,13416,1358,-459,139,13374,1522,1518,1641,1646,51,115,69,157,117,159,234,267,301,-23,-14,148
84126,170,419,24,-82,738,-7835,-2153,3447,-16,48,-4,2,1,634,13332,1459,-331,136,13332,1518,1523,1644,1643,82,226,120,331,159,302,214,239,268,-23,-15,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84276,690,300,-21,252,951,-1853,-2276,2715,-32,44,0,2,1,601,11980,1424,-717,7,12020,1479,1485,1597,1632,211,228,301,325,279,238,234,253,281,-22,-15,148
84326,285,-303,308,17,961,-7957,-4290,3142,-16,13,0,2,1,602,12020,1398,-302,7,12020,1474,1488,1614,1613,163,12,228,16,209,66,224,214,245,-22,-15,145
604,12100,885,-445,4,11980,1471,1486,1616,1615,344,199,305,176,422,258,132,225,274,-23,-15,147,,,,,,,,,,,,,,
84426,104,113,-20,-59,571,-3928,-5571,3630,-14,15,-2,1,1,603,12060,2057,389,11,12060,1487,1462,1612,1629,221,253,456,521,330,231,214,216,277,-24,-15,149
622,12832,1357,-172,47,12423,1500,1513,1601,1624,304,183,412,248,385,209,214,215,214,-25,-16,151,,,,,,,,,,,,,,
84526,-62,-27,-190,-56,944,-1914,-7463,1921,5,-9,0,1,2,632,13248,1263,-829,128,13248,1524,1526,1633,1638,287,299,363,378,394,310,214,250,212,-26,-16,149
84576,419,-258,-137,129,1023,-1243,-6548,2227,-18,-23,0,1,2,673,15022,1222,-1586,248,14535,1560,1554,1652,1673,359,269,438,329,435,247,204,217,256,-26,-16,155
84626,-58,-844,164,-149,989,-4722,-9539,2776,-5,-47,-2,1,1,674,15067,1188,-1101,296,15067,1561,1557,1667,1692,443,312,526,370,555,282,204,154,234,-28,-17,154
84676,-631,-1265,25,-51,932,-2708,-12285,1860,77,-122,0,5,-3,673,15022,1144,-636,287,14978,1543,1546,1670,1712,385,328,440,376,484,225,255,71,230,-31,-17,154
84726,-692,-1625,34,-133,799,4188,-8013,701,53,-129,0,1,1,673,15022,1621,-269,291,15022,1560,1529,1680,1706,319,179,517,290,377,29,224,29,217,-33,-17,150
84776,-107,-1830,-57,24,1224,6264,-6487,335,21,-154,0,1,2,673,15022,1020,-297,291,15022,1557,1530,1682,1706,312,145,318,148,374,27,255,89,241,-35,-18,150
84826,120,-1597,-156,84,1131,6264,-6243,-885,10,-146,-2,2,1,674,15067,846,-1036,291,15022,1547,1525,1687,1712,286,213,242,181,348,102,234,130,249,-36,-18,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,15022,688,-946,291,15022,1527,1509,1700,1727,38,410,26,282,67,431,173,133,286,-38,-16,148,,,,,,,,,,,,,,
85226,684,-323,45,-137,963,1808,-4229,-3876,-64,-15,-2,2,1,673,15022,650,-1158,291,15022,1547,1495,1690,1731,34,402,22,261,100,393,173,50,240,-38,-16,150
85276,672,-333,-42,32,1102,4249,-2459,-3327,-48,-22,0,1,2,673,15022,591,-1064,287,14978,1542,1494,1708,1715,-42,416,-25,245,28,370,204,50,236,-38,-16,150
85326,982,-81,-146,162,1152,1869,-2153,-1679,-65,-8,0,1,2,674,15067,591,-440,296,15067,1548,1521,1689,1716,-185,301,-109,178,-180,369,112,47,344,-36,-18,153
85376,752,-455,21,-46,1060,221,-2581,-1801,-43,-47,0,5,-2,675,15112,504,-1108,291,15022,1540,1514,1702,1711,-168,471,-84,237,-199,539,0,20,309,-35,-17,151
85426,698,-511,-9,-45,1030,-1670,13410,-275,-57,-45,-2,2,1,672,14978,463,-1139,287,14978,1540,1492,1725,1701,-168,471,-77,218,-199,539,0,9,265,-35,-17,151
673,15022,361,-1163,291,15022,1550,1508,1707,1703,-112,274,-40,98,-359,276,0,-18,256,-34,-16,149,,,,,,,,,,,,,,
85526,918,1014,105,96,923,-1121,8344,-92,-61,101,0,2,0,673,15022,373,-1174,291,15022,1551,1513,1715,1694,-112,274,-42,102,-359,276,0,-27,245,-34,-15,149
85576,787,1762,-201,-88,1324,1625,7245,-763,-69,148,0,1,2,673,15022,318,-962,296,15067,1565,1507,1714,1688,-112,274,-35,87,-359,276,0,46,262,-34,-14,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86276,-1598,-596,0,-51,309,-10032,2545,9307,131,-47,-73,2,1,0,0,86,-443,-1600,0,1150,1150,1690,1150,-112,274,-9,23,-359,276,0,244,80,-29,-10,141
86326,286,931,1,547,-464,-52512,-42803,-24750,-37,103,-71,2,0,0,0,109,-997,-1600,0,1589,1150,1150,1150,-112,274,-12,29,-359,276,0,288,154,-28,-10,146
86376,1506,860,-473,201,169,1747,31232,15899,-123,71,-71,1,2,0,0,58,-925,-1600,0,1150,1150,1484,1533,-112,274,-6,15,-359,276,0,136,281,-25,-9,142
86426,1468,546,-87,1004,-614,18654,3278,-2350,-106,46,0,2,0,0,0,291,-199,-1600,0,1150,1248,1216,1150,-112,274,-32,79,-359,276,0,174,316,-24,-8,143
86476,-656,-188,-1,-642,1744,-2463,-21990,4241,28,0,33,1,1,0,130,200,-23,-7,140,,,,,,,,,,,,,,,,
