c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
75826,625,-3433,-25,36,826,-4656,-12332,57,-55,167,0,0,94,429,6104,977,28,0,13873,1563,1557,1671,1666,606,18,592,17,816,151,255,425,-18,-48,-69,144
75876,271,-3308,-84,-43,1005,-2764,-12637,850,-55,167,0,-5,93,430,6132,988,17,0,15583,1523,1524,1649,1633,512,42,506,42,778,145,244,470,5,-49,-71,146
75926,-59,-3300,42,-16,975,-7769,-15811,667,-73,255,0,-14,107,429,6104,994,29,0,13387,1581,1513,1634,1645,472,132,469,131,757,135,255,509,61,-49,-71,149
75976,360,-3109,-99,240,1113,-10333,-20877,2132,-106,313,0,-18,118,430,6132,997,39,0,14542,1574,1529,1644,1660,451,112,449,112,812,270,255,599,127,-48,-72,155
76026,14,-3595,-56,171,921,-14544,-22586,2864,-161,332,0,-34,129,427,6047,997,10,0,15645,1614,1581,1694,1716,452,164,451,164,828,345,255,613,178,-47,-71,153
76076,-366,-4187,77,135,1119,-17596,-21732,1583,-165,309,0,-40,133,428,6075,980,19,0,11014,1578,1522,1649,1663,440,156,431,152,749,387,255,580,265,-45,-70,155
76126,-707,-4511,-106,13,819,-11798,-18680,1705,-207,201,0,-53,121,427,6047,989,-1,0,14387,1610,1580,1667,1699,364,81,360,80,666,362,255,535,228,-43,-69,153
76176,-1286,-4731,-61,55,904,-14544,-10074,-980,-138,156,0,-50,116,428,6075,989,0,0,15868,1576,1560,1671,1660,301,186,298,184,445,445,255,457,227,-41,-68,154
76226,-1942,-4581,163,49,935,-10333,-9891,2559,-65,121,0,-47,101,428,6075,978,12,0,13088,1566,1534,1650,1666,203,181,199,177,325,308,255,407,217,-40,-67,153
76276,-1879,-3683,-210,33,775,-7281,-7816,2376,-61,127,0,-46,95,428,6075,967,26,0,11512,1515,1465,1623,1599,78,178,75,172,137,293,214,358,223,-37,-67,150
76326,-1736,-3460,-144,-47,1103,-8441,-2933,1339,-88,108,0,-47,85,428,6075,1000,3,0,17131,1576,1599,1689,1688,-4,53,-4,53,52,260,244,342,214,-34,-66,149
76376,-1705,-3121,-108,279,1316,-13934,-3726,362,-94,145,0,-52,86,428,6075,1005,42,0,13052,1455,1412,1565,1566,-73,51,-73,51,0,252,244,309,238,-29,-64,151
76426,-2482,-3099,-55,244,1039,-12591,-4093,1705,-35,98,0,-54,75,429,6104,982,-46,0,16708,1611,1617,1701,1712,-57,137,-56,135,-9,291,244,236,250,-26,-62,153
76476,-3053,-2516,-34,29,1453,-7952,118,-491,17,87,0,-50,62,428,6075,980,-62,0,16829,1562,1521,1667,1663,-251,129,-246,127,-242,121,255,112,236,-22,-61,152
76526,-2770,-2381,99,10,803,592,3597,-491,25,-7,0,-44,38,428,6075,982,-52,0,15325,1629,1624,1741,1733,-287,-25,-282,-25,-420,8,244,32,159,-20,-59,146
76576,-2214,-2236,51,-72,466,714,6954,-1468,7,-65,0,-34,25,429,6104,969,-50,0,14292,1615,1565,1710,1690,-393,-51,-381,-49,-626,-115,234,-18,153,-15,-58,152
76626,-1837,-1591,76,177,1263,5230,14400,-1224,6,-81,0,-34,12,428,6075,966,-32,0,14236,1655,1601,1751,1751,-512,-23,-495,-22,-733,-129,244,-154,98,-13,-56,155
76676,-1561,-492,-34,-178,718,5230,13790,-1224,18,-108,0,-19,-10,428,6075,953,-11,0,16247,1600,1556,1714,1700,-592,-207,-564,-198,-858,-269,244,-264,-9,-9,-54,159
76726,-1065,111,76,60,1136,11578,13729,2132,85,-157,0,-3,-33,430,6132,938,15,0,13040,1544,1472,1629,1625,-643,-154,-603,-144,-876,-356,234,-369,-40,-6,-53,155
76776,-697,334,342,35,947,11578,14522,-186,111,-191,0,8,-50,428,6075,942,15,0,13019,1571,1532,1678,1674,-680,-266,-640,-250,-912,-368,255,-449,-132,-4,-51,155
76826,-707,249,-23,-130,1274,7977,17147,-1712,135,-307,0,15,-64,429,6104,985,76,0,11440,1484,1429,1604,1603,-722,-230,-711,-227,-1027,-432,224,-497,-126,-2,-50,160
76876,-464,612,-124,-8,997,10784,22640,118,106,-336,0,12,-73,429,6104,955,32,0,14176,1560,1550,1683,1649,-811,-148,-774,-142,-1160,-378,244,-568,-103,0,-50,156
76926,-258,1611,-29,-152,1010,9930,24959,-2506,85,-310,0,14,-88,429,6104,962,12,0,17012,1535,1465,1675,1638,-757,-180,-728,-173,-1145,-384,234,-611,-154,1,-49,159
76976,578,2238,-84,-22,1098,15667,24898,-125,39,-321,0,17,-100,428,6075,957,28,0,10204,1495,1478,1640,1612,-521,-315,-498,-301,-901,-480,214,-649,-248,1,-48,157
77026,1053,2616,-78,-191,852,5902,20198,1339,101,-285,0,43,-99,429,6104,953,-33,0,14869,1590,1564,1706,1687,-801,-352,-764,-335,-1143,-474,244,-625,-298,2,-48,159
77076,1140,2611,-206,-183,818,9869,17818,-552,84,-264,0,40,-92,429,6104,946,-97,0,18171,1678,1613,1755,1754,-800,-303,-756,-286,-1068,-508,255,-623,-250,3,-48,159
77126,1872,2827,205,-30,1169,10296,17391,-552,57,-258,0,44,-104,428,6075,942,3,0,12566,1540,1505,1663,1651,-740,-273,-697,-257,-1031,-356,255,-688,-309,4,-49,158
77176,1792,2933,116,-217,1230,5963,18673,-430,62,-247,0,47,-102,429,6104,942,13,0,16603,1512,1450,1622,1589,-705,-133,-664,-125,-1033,-327,255,-614,-208,4,-49,159
77226,1072,2914,130,-90,608,4132,16903,3353,26,-252,0,27,-105,428,6075,937,-2,0,14393,1601,1583,1707,1680,-673,-220,-630,-206,-973,-252,255,-658,-222,4,-50,156
77276,1089,2895,58,-124,946,3521,21785,-1529,-80,258,4,5,0,429,6104,941,-2,0,12913,1564,1503,1711,1607,-660,-282,-621,-265,-811,-212,255,-693,-249,4,-50,153
77326,919,3183,-174,-13,1044,-5511,-7266,-64,-64,273,2,4,0,428,6075,961,-15,0,17431,1558,1567,1683,1685,-451,-283,-433,-272,-253,-168,255,-627,-250,2,-49,154
77376,498,1988,-95,161,1507,-6915,-14102,-1773,-12,183,2,4,1,428,6075,937,1,0,13442,1543,1511,1655,1652,-368,-129,-345,-121,-119,-25,255,-584,-224,0,-51,153
77426,151,1276,-21,-188,1037,-1910,-8182,-1224,-8,115,2,4,0,428,6075,948,3,0,17303,1527,1477,1638,1629,-363,-142,-344,-134,-196,-107,255,-511,-251,-2,-52,154
77476,93,664,-167,-60,1125,1873,-8731,-247,11,47,2,4,0,428,6075,930,-6,0,12857,1527,1502,1645,1659,-263,-91,-244,-85,-152,-135,255,-442,-207,-4,-53,148
77526,243,-161,275,-87,738,-933,-5679,972,-2,28,0,6,0,428,6075,947,-16,0,14929,1614,1570,1706,1690,-306,-53,-290,-50,-231,0,255,-422,-250,-5,-55,145
77576,382,-429,37,-184,551,775,-491,-247,-38,-27,2,5,0,428,6075,951,-13,0,16822,1621,1571,1699,1684,-291,-185,-277,-176,-257,-77,255,-395,-233,-7,-56,150
77626,137,-307,13,102,1469,-2886,-1834,1644,18,-22,0,4,0,428,6075,947,39,0,14787,1504,1473,1614,1604,-256,-39,-243,-37,-236,8,255,-333,-172,-8,-57,147
77676,-117,-922,-128,85,1028,-689,57,789,32,-91,2,2,0,427,6047,956,-18,0,18369,1582,1598,1707,1709,-231,17,-221,16,-232,60,255,-230,-59,-8,-58,143
77726,-1193,-1481,146,-189,738,-2520,3780,179,103,-110,0,4,0,429,6104,953,2,0,14470,1587,1575,1701,1685,-218,-17,-208,-16,-281,17,255,-250,-5,-8,-59,149
77776,-1216,-945,7,-161,992,4254,3902,1278,125,-81,2,6,0,428,6075,956,40,0,14456,1586,1514,1661,1674,-180,-99,-172,-95,-236,-193,255,-201,-73,-9,-58,149
77826,-439,-1325,26,-83,1215,1934,-247,3536,60,-115,4,5,0,429,6104,976,54,0,13334,1505,1474,1635,1617,-164,0,-160,0,-221,-25,255,-183,-23,-9,-58,145
77876,-626,-910,-168,23,1041,4864,7015,1461,91,-97,2,6,0,428,6075,965,-8,0,15203,1468,1502,1641,1626,-18,21,-17,21,-102,-34,255,-59,48,-10,-58,143
77926,-1322,-1292,92,-72,737,5535,5428,-797,145,-104,0,6,0,429,6104,982,-3,0,15583,1597,1580,1697,1703,-100,-50,-98,-49,-151,-126,255,-16,69,-9,-57,148
77976,-1079,-792,-109,-8,879,9381,2987,301,127,-80,2,5,0,429,6104,960,22,0,11324,1528,1457,1632,1620,7,-20,6,-19,-85,-188,255,4,67,-10,-56,139
78026,-185,-300,-267,87,795,4742,-552,3170,61,-56,2,6,0,429,6104,976,20,0,14774,1638,1598,1744,1734,42,99,41,97,0,-34,255,55,80,-10,-56,136
78076,-31,-498,-18,276,1435,3887,57,-247,55,-42,2,6,0,429,6104,970,28,0,14316,1466,1478,1628,1620,1,40,1,38,48,-19,255,130,132,-8,-56,134
78126,-647,-779,32,-187,707,3094,-797,362,67,-64,2,6,0,429,6104,977,28,0,12243,1508,1514,1646,1639,72,77,71,75,68,120,255,127,167,-8,-55,137
78176,-869,-634,52,-137,772,2972,972,301,88,-46,2,5,0,429,6104,959,-12,0,14656,1580,1562,1687,1687,119,113,114,109,102,59,255,92,152,-8,-54,140
78226,-315,-114,-113,175,1240,2728,-1468,-1651,71,-11,2,5,1,428,6075,949,37,0,10140,1545,1510,1638,1633,212,181,201,171,236,84,255,71,102,-8,-55,145
78276,163,-391,-40,148,1021,-3314,-5130,667,23,-8,0,4,5,428,6075,953,-40,0,16139,1616,1613,1720,1695,270,297,257,283,340,330,255,107,129,-10,-56,145
78326,125,-592,72,74,1141,-8990,-7938,362,19,215,2,5,51,429,6104,950,-71,0,16323,1631,1555,1734,1703,289,311,274,295,435,332,255,158,202,-11,-57,145
78376,127,-1092,92,50,751,-79,-15872,606,-77,250,2,-14,65,429,6104,973,55,0,12891,1495,1459,1621,1612,388,240,377,234,669,359,255,175,192,-14,-57,146
78426,295,-1433,-29,318,980,-14239,-16910,423,-115,218,2,-23,68,427,6047,950,19,0,15032,1480,1467,1572,1631,387,289,368,275,681,460,255,262,185,-15,-58,152
78476,-451,-2447,-3,175,966,-18389,-13065,667,-71,-38,2,-24,34,428,6075,947,-53,0,15800,1607,1653,1712,1734,403,307,381,290,443,537,244,260,205,-16,-59,152
78526,-759,-2186,-101,46,1206,-10943,3231,-1651,206,-197,0,27,1,429,6104,947,-55,0,16130,1611,1573,1720,1700,382,416,361,394,215,361,255,283,281,-18,-60,153
78576,-551,-1890,-51,112,990,10235,11959,-125,204,-168,2,27,2,429,6104,936,-10,0,12543,1565,1559,1698,1676,309,187,289,175,121,77,255,296,311,-17,-59,150
78626,-91,-589,-99,158,1116,5841,5977,362,129,-57,2,20,1,429,6104,921,-4,0,15242,1561,1500,1647,1634,341,307,314,283,236,110,255,293,314,-17,-58,145
78676,384,-263,-242,31,1218,6878,728,484,69,-40,4,19,0,429,6104,945,-53,0,18482,1554,1603,1691,1711,423,301,400,285,463,260,255,414,373,-17,-58,144
78726,-319,-967,273,-8,1253,1385,-369,-369,110,-62,4,18,1,428,6075,943,-24,0,16125,1519,1519,1616,1638,352,301,332,284,400,244,255,377,387,-16,-57,147
78776,-91,-931,141,-266,1294,11761,301,179,86,-75,2,18,0,429,6104,935,-3,0,14227,1561,1502,1660,1666,486,295,454,275,426,116,255,357,288,-17,-56,145
78826,557,-740,-78,-169,970,7366,2376,-247,-39,-64,2,4,2,427,6047,937,39,0,12957,1509,1512,1601,1631,431,369,404,346,441,297,255,394,254,-17,-57,145
78876,797,-798,189,82,1074,-1727,4512,-125,-42,-48,4,4,1,428,6075,935,15,0,16906,1532,1521,1652,1629,431,348,403,325,423,380,255,439,276,-17,-58,145
78926,727,-388,-97,151,1168,-384,5306,1217,-62,-31,2,-2,2,428,6075,919,-5,0,12325,1573,1539,1679,1663,494,401,454,369,441,424,255,441,299,-17,-58,146
78976,902,-80,239,-86,996,-262,1033,-125,-61,58,0,5,8,428,6075,926,-22,0,17167,1506,1499,1640,1645,624,429,578,397,651,482,244,399,292,-19,-59,143
79026,981,15,-56,-39,776,3948,-1407,1644,-34,32,2,11,7,429,6104,928,-50,0,15911,1662,1655,1773,1764,621,401,576,372,651,462,255,406,248,-20,-59,144
79076,1189,46,52,-18,1627,-567,-1956,-1285,-54,50,4,10,8,428,6075,933,7,0,13149,1487,1450,1619,1610,629,500,587,466,699,489,255,486,279,-22,-62,144
79126,924,280,67,3,1287,-689,667,118,-33,40,2,9,2,428,6075,929,18,0,15955,1485,1544,1646,1642,644,412,598,383,669,592,234,475,293,-22,-62,138
79176,561,-101,97,-67,546,-5145,-1651,-736,-19,20,2,9,2,428,6075,924,-4,0,13418,1554,1572,1660,1683,526,385,486,356,531,396,244,447,276,-24,-64,144
79226,362,-433,276,-36,1160,-201,-3604,850,9,-9,0,9,0,428,6075,932,14,0,14220,1576,1508,1657,1654,673,590,627,550,688,485,224,437,300,-25,-66,142
79276,-166,-349,-86,36,1030,531,1583,-1529,67,-33,2,9,1,428,6075,912,0,0,14306,1551,1564,1682,1674,660,520,602,474,651,484,244,477,339,-27,-69,143
79326,-229,-49,-105,-62,1078,-4901,3475,-1468,54,-8,2,8,1,428,6075,896,-50,0,15262,1614,1617,1714,1705,716,512,642,459,681,547,224,443,381,-29,-70,147
79376,7,32,49,-62,949,-384,-614,-3,37,15,2,9,1,427,6047,936,34,0,13599,1559,1545,1667,1685,724,612,678,573,726,551,204,467,395,-31,-72,135
79426,-199,-426,-82,-95,850,-384,-3116,-1041,51,-42,2,9,0,428,6075,920,8,0,15346,1522,1539,1627,1647,732,515,673,474,757,496,214,585,433,-32,-72,145
79476,-186,-716,-152,236,1254,-2093,-919,1339,76,-68,2,8,1,429,6104,917,3,0,15619,1590,1592,1682,1690,804,616,737,565,781,597,244,708,512,-33,-73,146
79526,-81,-493,-126,277,1473,1812,1766,-1712,68,-46,4,8,1,428,6075,893,44,0,10556,1425,1434,1582,1582,774,617,691,551,745,590,193,731,581,-33,-73,146
79576,451,-131,90,0,847,3826,-125,-3,3,2,2,8,0,429,6104,929,49,0,13391,1561,1541,1629,1660,842,654,782,608,823,613,214,751,603,-33,-72,135
79626,1002,-657,3,-8,720,-201,-1834,118,-45,-53,4,9,0,428,6075,925,4,0,13282,1571,1567,1677,1681,829,592,767,547,830,620,234,755,581,-33,-72,141
79676,937,-1301,163,67,970,-4840,-491,1644,-36,-95,2,8,0,429,6104,925,-34,0,18353,1574,1580,1677,1689,840,667,777,617,768,709,224,714,551,-33,-73,146
79726,552,-1441,81,-51,858,-384,3048,-308,-13,-116,2,8,0,428,6075,929,0,0,14602,1545,1538,1660,1665,861,665,800,618,750,674,255,733,560,-34,-73,144
79776,-70,-1203,-207,166,1317,-4473,5489,911,-10,-122,2,-5,0,427,6047,927,-40,0,15335,1594,1574,1685,1679,908,720,841,668,804,795,244,842,638,-34,-74,150
79826,-57,-783,-107,205,1186,-7098,5733,-1407,-148,-78,2,-33,0,428,6075,916,0,0,14653,1506,1500,1617,1609,875,760,801,696,820,871,234,856,703,-33,-74,150
79876,178,-18,-110,-69,592,-8563,3780,1033,-237,16,2,-41,7,428,6075,899,-34,0,15643,1620,1609,1712,1705,1015,801,913,720,1008,1025,255,843,739,-33,-73,151
79926,-385,153,52,-136,914,-12408,-6107,-491,-275,196,2,-57,34,428,6075,922,-32,0,17041,1611,1577,1705,1722,863,748,795,689,1016,921,244,835,686,-33,-73,153
79976,-544,-206,-29,177,1305,-8502,-12027,-736,-227,159,0,-57,34,427,6047,901,-51,0,16656,1562,1554,1644,1689,1050,732,946,659,1326,965,255,902,744,-34,-73,156
80026,-1405,-1687,152,-36,1170,-8013,-9525,-1346,-279,38,0,-79,34,430,6132,913,-33,0,17482,1588,1551,1694,1698,1133,803,1035,733,1285,1031,244,871,664,-35,-73,159
80076,-2039,-1501,-80,109,1374,-14605,-5252,-3,-256,30,2,-87,33,429,6104,899,-17,0,15778,1557,1554,1659,1663,1067,875,959,787,1156,1058,234,921,655,-36,-75,156
80126,-1769,-1134,-125,133,1029,-19549,-6900,-1224,-284,57,2,-89,33,429,6104,921,75,0,13816,1439,1480,1571,1609,1009,702,930,646,1143,1066,244,950,705,-36,-74,159
80176,-2348,-1808,-7,-22,854,-18572,-8670,240,-245,5,2,-88,32,428,6075,920,-4,0,18137,1603,1611,1688,1711,1033,553,951,509,1138,885,234,965,707,-36,-73,152
80226,-2541,-2099,97,137,1013,-15704,-3421,-125,-196,135,0,-85,62,428,6075,905,13,0,13534,1595,1577,1711,1702,1026,677,929,613,1114,920,255,954,702,-35,-72,156
80276,-2965,-1845,-95,-71,834,-9112,-6595,-675,-184,168,2,-87,68,428,6075,932,59,0,14627,1513,1497,1633,1647,998,613,930,571,1196,741,214,867,656,-36,-70,154
80326,-2837,-1490,-189,-123,901,-6304,-14407,667,26,131,2,-41,55,428,6075,916,19,0,13962,1499,1546,1628,1666,1056,564,967,517,1305,686,255,898,613,-36,-70,155
80376,-2589,-1002,-145,89,925,-323,-12027,-675,97,102,2,-28,40,428,6075,917,46,0,12476,1466,1519,1588,1630,1034,436,948,400,1209,335,234,918,595,-37,-68,153
80426,-2199,-1185,-103,39,860,12127,-6717,-736,282,-24,2,15,18,428,6075,937,58,0,12017,1648,1561,1689,1733,955,463,895,434,1050,110,244,944,589,-36,-67,152
80476,-631,-911,-154,60,1039,16644,-5985,1278,93,-44,4,4,9,429,6104,946,58,0,13781,1478,1399,1579,1576,871,338,824,320,841,125,255,948,510,-35,-64,147
80526,387,-736,-101,145,1038,8038,3292,2620,4,0,2,4,15,428,6075,906,-32,0,16680,1599,1617,1754,1701,948,324,859,293,844,310,255,947,479,-34,-62,144
80576,599,96,-217,-7,939,-1544,-4825,789,-75,165,2,-4,35,428,6075,930,68,0,12800,1463,1421,1603,1604,866,276,806,257,1014,366,255,972,457,-32,-60,146
80626,318,-348,-68,58,993,-5450,-13431,2010,-59,281,0,-6,62,429,6104,924,9,0,17571,1601,1589,1679,1679,844,277,780,256,1100,363,255,1000,460,-30,-58,149
80676,415,-967,-17,241,1310,-1055,-14163,-308,-102,309,2,-16,78,429,6104,917,-52,0,18557,1576,1541,1664,1668,839,191,769,175,1101,249,255,1005,476,-27,-55,155
80726,397,-1819,4,172,1108,-3741,-17398,57,-108,275,2,-17,85,428,6075,905,-56,0,15968,1612,1594,1711,1737,778,260,704,236,1070,286,255,955,470,-25,-53,151
80776,24,-2013,-164,-186,781,347,-15750,-1346,-123,207,4,-19,80,427,6047,914,58,0,8884,1411,1398,1564,1586,701,112,641,102,930,135,244,859,363,-22,-49,151
80826,-166,-1680,-107,-100,823,592,-12515,972,-98,114,2,-20,54,428,6075,911,1,0,14716,1563,1489,1580,1649,590,139,538,127,810,60,255,820,279,-20,-48,149
80876,67,-2045,-77,48,1175,-5206,-4337,-2445,-21,-26,2,-3,32,428,6075,907,-36,0,16901,1602,1652,1730,1730,616,152,559,138,607,154,255,808,226,-16,-46,150
80926,1,-1825,-89,74,1251,2056,7198,-2384,-104,-82,4,-22,18,372,4589,907,0,-111,5374,1581,1470,1649,1660,493,95,447,87,372,-59,255,757,212,-14,-45,147
80976,363,-1845,35,90,850,-4473,3536,2926,-135,-130,-18,-22,6,332,3655,910,-92,-272,5795,1304,1221,1390,1455,370,-12,336,-11,207,207,244,642,121,-10,-43,153
81026,430,-1657,9,6,351,-7159,5306,3414,-144,-119,0,-20,5,330,3612,870,-313,-279,19451,1642,1603,1702,1703,187,92,162,80,39,225,255,576,120,-7,-43,147
81076,-726,-1444,264,-55,970,-4412,7930,1766,-40,-87,-2,-19,3,330,3612,862,-337,-284,13866,1589,1552,1648,1692,181,-73,156,-63,50,50,255,421,56,-3,-41,151
81126,-1065,-1087,171,4,974,3643,9822,-1285,0,-62,0,-19,4,328,3568,827,-406,-287,19215,1629,1567,1728,1708,259,-48,214,-40,68,-85,255,324,-8,-2,-40,148
81176,-612,-245,94,-61,1035,13226,8785,-858,-39,-2,-4,-18,2,329,3590,831,-299,-284,12228,1561,1518,1695,1685,131,-215,109,-178,42,-339,244,295,-126,0,-40,154
81226,87,-55,4,188,896,1934,3780,301,-76,7,0,-18,2,328,3568,829,-274,-287,13527,1478,1439,1621,1597,201,-186,167,-154,100,-218,255,243,-110,0,-40,146
81276,-88,-45,193,-4,1166,-2215,2864,301,-84,21,0,-18,2,328,3568,812,-329,-295,18634,1603,1568,1697,1713,110,-268,89,-218,69,-253,255,168,-171,1,-39,149
81326,-154,-259,92,54,1102,-2215,362,-1712,-69,-7,0,-17,1,327,3546,791,-272,-292,13333,1479,1490,1612,1643,43,-298,34,-236,38,-250,244,135,-144,2,-38,150
81376,-967,-279,50,13,877,-1300,-125,-125,3,-11,-2,-16,1,328,3568,759,-315,-284,14787,1569,1510,1669,1677,67,-388,50,-294,0,-396,255,188,-132,4,-37,148
81426,-1176,-249,-97,76,899,3155,3475,-1712,27,-24,0,-17,2,329,3590,740,-345,-284,14397,1619,1568,1727,1736,35,-381,25,-282,0,-468,244,162,-138,5,-35,150
81476,-876,47,74,28,923,7794,2254,-3543,0,18,0,-16,1,327,3546,721,-289,-292,11091,1531,1463,1657,1645,3,-518,2,-374,-33,-635,224,156,-168,7,-33,144
81526,-1209,-453,-199,15,1065,1690,2498,-2689,26,-53,10,-16,1,327,3546,696,-352,-292,16452,1645,1631,1755,1752,37,-583,26,-405,-33,-632,234,166,-182,8,-31,155
81576,-1052,-863,-212,83,1085,-3802,7930,-3421,19,-93,2,-16,1,306,3105,702,-290,-328,12181,1404,1396,1576,1557,-84,-580,-59,-407,-166,-644,204,93,-238,10,-29,158
81626,-583,-219,85,-81,790,1812,3292,-186,-41,-3,0,-16,1,291,2808,675,-355,-435,9489,1349,1318,1469,1450,-102,-731,-69,-493,-144,-660,204,32,-356,11,-27,153
81676,-391,-102,-20,11,492,-3253,-1712,1583,-47,74,2,-16,17,292,2828,674,-500,-435,19794,1674,1625,1750,1735,-81,-869,-54,-586,-9,-557,234,-40,-408,11,-26,155
81726,-767,-410,171,-137,860,-12225,-9219,-675,-36,106,2,-16,23,292,2828,643,-460,-432,15408,1536,1580,1670,1716,-179,-772,-115,-496,0,-451,234,-68,-455,12,-25,160
81776,-1662,-890,76,-158,1103,-6549,-7938,-1956,39,56,2,-18,25,291,2808,631,-411,-432,12333,1512,1437,1634,1616,-160,-876,-101,-553,-111,-958,214,-13,-389,12,-24,162
81826,-1789,-852,-79,28,902,3643,-3116,-736,118,185,0,-9,53,291,2808,582,-383,-435,12234,1438,1435,1617,1555,-188,-993,-109,-578,-134,-1041,204,-31,-437,13,-22,160
81876,-1386,-770,31,-148,1271,3826,-6900,-1651,137,265,0,4,65,292,2828,564,-397,-432,14539,1408,1387,1567,1575,-287,-1125,-162,-635,0,-1204,163,-130,-499,14,-20,161
81926,-1351,-1445,220,-233,736,6695,-13675,-1346,140,374,-2,9,93,292,2828,552,-403,-432,13176,1490,1526,1675,1623,-343,-1264,-189,-698,-43,-1370,122,-186,-594,14,-19,166
81976,-723,-2155,49,-142,653,14324,-17276,-125,268,451,2,43,125,293,2847,547,-460,-435,16757,1613,1546,1710,1717,-447,-1313,-244,-718,-94,-1585,122,-194,-668,14,-18,165
82176,1470,-2660,38,-48,1005,14691,-9403,-1773,97,266,2,45,99,291,2808,420,-550,-432,17374,1650,1608,1764,1748,-1256,-1802,-527,-757,-1140,-1997,153,-382,-790,19,-16,166
82226,1541,-2772,108,138,1430,9320,240,-3116,103,375,-2,45,122,292,2828,402,-499,-432,13757,1518,1484,1718,1619,-1444,-1902,-580,-764,-1425,-2066,122,-515,-764,20,-16,167
82276,1394,-2271,134,-258,1148,9136,-7083,-1407,84,455,0,45,128,292,2828,434,-391,-432,13883,1563,1492,1688,1681,-1891,-1993,-820,-865,-1633,-2136,153,-603,-784,22,-15,168
82326,1284,-2470,60,-85,505,9564,-20389,-1651,103,258,0,46,91,292,2828,345,-436,-432,13478,1606,1591,1697,1746,-1989,-1890,-686,-652,-1624,-1976,112,-679,-780,23,-16,166
82376,1187,-3104,156,-225,636,3277,-14407,-1773,94,106,0,46,70,291,2808,349,-493,-432,16771,1582,1543,1724,1691,-1989,-1890,-694,-659,-1624,-1976,0,-757,-816,23,-18,165
82426,1643,-2040,-151,50,935,6451,6405,-736,95,-8,0,46,38,292,2828,331,-358,-432,8619,1395,1358,1622,1545,-1989,-1890,-658,-625,-1624,-1976,0,-772,-825,23,-19,159
82476,1684,-1425,48,94,646,836,9090,911,88,2,0,44,25,292,2828,325,-455,-435,18602,1624,1608,1698,1675,-1989,-1890,-646,-614,-1624,-1976,0,-741,-736,21,-20,155
82526,1311,-1333,-29,-53,895,1446,11776,-1651,62,-29,2,37,19,292,2828,287,-506,-432,18243,1689,1703,1825,1786,-1989,-1890,-571,-542,-1624,-1976,0,-752,-724,20,-22,163
82576,1029,-878,-58,-178,1343,-4473,12508,-308,53,9,2,32,19,291,2808,304,-444,-435,19969,1535,1457,1663,1624,-1989,-1890,-604,-574,-1624,-1976,0,-666,-710,18,-25,162
82626,1104,187,-77,-59,1137,-1300,9945,2987,24,92,2,25,17,291,2808,250,-427,-435,17055,1574,1565,1696,1676,-1989,-1890,-499,-474,-1624,-1976,0,-692,-637,16,-27,160
82676,942,490,-178,-131,821,-13629,1217,-1773,-8,98,2,19,15,291,2808,202,-416,-435,12069,1530,1525,1660,1667,-1989,-1890,-401,-381,-1624,-1976,0,-568,-619,13,-30,162
82726,575,418,23,0,801,-4901,2559,-552,41,59,0,18,4,292,2828,146,-447,-432,12532,1717,1697,1805,1787,-1989,-1890,-290,-276,-1624,-1976,0,-578,-516,11,-31,154
82776,354,593,-119,-217,1133,1507,-4215,-3238,141,64,2,38,4,293,2847,152,-407,-427,11185,1490,1433,1628,1627,-1989,-1890,-302,-287,-1624,-1976,0,-515,-527,8,-34,161
82826,769,-155,83,35,1520,-5267,-247,-3726,85,5,2,30,2,290,2789,144,-317,-440,6900,1401,1443,1566,1547,-1989,-1890,-286,-272,-1624,-1976,0,-480,-433,7,-36,155
82876,164,-220,-25,-172,739,-1727,-6778,1156,69,-2,0,21,3,291,2808,150,-357,-435,13331,1622,1508,1664,1667,-1989,-1890,-298,-283,-1624,-1976,0,-497,-395,4,-38,159
82926,721,-456,304,-79,874,3826,240,1156,43,3,2,23,2,292,2828,146,-331,-432,13119,1529,1545,1667,1639,-1989,-1890,-290,-276,-1624,-1976,0,-486,-387,2,-39,154
82976,364,-798,94,-153,340,2484,667,1827,40,-29,0,23,2,291,2808,63,-431,-435,13936,1591,1546,1687,1689,-1989,-1890,-125,-119,-1624,-1976,0,-398,-320,0,-41,155
83026,496,-677,-93,56,1166,958,2376,972,72,-62,2,22,1,291,2808,78,-362,-435,9595,1583,1526,1705,1669,-1989,-1890,-155,-147,-1624,-1976,0,-364,-323,-2,-42,154
83076,606,-622,-197,105,941,-3741,-2567,2742,46,-71,0,18,0,292,2828,42,-273,-432,8365,1544,1518,1727,1587,1027,-1312,43,-55,-856,-1105,112,71,-217,-3,-44,154
83126,783,3371,1697,-214,855,-22601,102291,15194,16,253,2,18,0,291,2808,91,-236,-435,13615,1496,1164,1467,1150,1027,-1312,93,-119,-856,-1105,0,-24,-274,-4,-46,159
83176,369,7361,-588,-323,409,-17779,-84171,21968,-18,597,0,18,0,291,2808,47,-2,-440,5374,1150,1150,1899,1571,1027,-1312,48,-61,-856,-1105,0,-40,-40,-4,-48,155
