c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
33226,1714,-1489,48,-15,567,-15093,-3909,2130,-62,128,0,19,50,530,9316,1217,-104,0,18145,1616,1638,1716,1713,228,240,278,292,334,565,255,218,-21,-48,-1,152
33276,483,-1327,89,-151,974,-14605,-6289,1580,-35,122,0,5,45,530,9316,1212,-46,0,12723,1616,1555,1693,1676,315,488,382,592,391,621,255,200,96,-50,-7,149
33326,697,-1015,-72,246,1043,-11309,-4885,604,-120,147,0,-15,48,531,9352,1206,6,0,13543,1564,1519,1632,1610,296,504,357,608,376,684,255,217,202,-52,-11,152
33376,187,-1297,173,23,936,-17229,-7205,1947,-184,130,0,-32,44,531,9352,1202,-8,0,13364,1562,1571,1662,1653,281,653,338,785,369,923,255,170,295,-54,-17,152
33426,-53,-895,-152,198,1315,-18633,-7449,299,-220,116,0,-46,41,532,9387,1216,39,0,14201,1497,1472,1605,1554,290,663,353,807,358,956,255,192,340,-55,-21,153
33476,-582,-1109,-76,275,1079,-23088,-5130,1763,-246,123,0,-62,45,530,9316,1211,-10,0,15620,1562,1585,1665,1643,244,680,296,823,323,1029,255,199,514,-57,-26,157
33526,-1396,-1380,122,53,392,-18816,-4946,2679,-306,153,0,-87,48,532,9387,1219,-15,0,15636,1610,1619,1714,1711,212,641,258,781,343,1078,255,210,526,-58,-29,156
33576,-2224,-1197,104,-22,1205,-24553,-5923,2313,-267,149,0,-90,48,530,9316,1220,18,0,12534,1555,1551,1681,1644,206,784,252,957,233,1129,255,205,574,-59,-34,157
33626,-2062,-999,154,260,1019,-23394,-1528,-128,-294,169,0,-98,48,531,9352,1227,50,0,12924,1506,1524,1613,1582,143,688,176,845,213,1112,255,200,574,-59,-37,156
33676,-2684,-771,121,-52,1083,-26567,-8242,1336,-275,179,0,-99,46,531,9352,1224,80,0,10847,1516,1510,1614,1598,199,737,243,902,412,1118,255,188,575,-60,-41,156
33726,-3130,-888,-53,-219,1177,-13872,-11904,2679,-208,131,0,-92,41,530,9316,1234,100,0,10847,1412,1399,1551,1528,227,744,280,918,408,1079,255,167,569,-60,-43,159
33776,-3232,-1294,133,-106,869,-16985,-9890,2496,-255,143,0,-104,47,531,9352,1250,25,0,14856,1609,1618,1692,1680,175,711,219,888,255,961,255,150,647,-61,-48,157
33826,-2718,-953,-66,213,1114,-13872,-9280,-1043,-308,91,0,-112,35,530,9316,1260,54,0,13504,1476,1487,1569,1577,64,706,81,889,221,1005,255,103,596,-61,-51,155
33876,-2734,-830,100,-50,1142,-24675,-9524,665,-277,97,0,-101,31,529,9281,1257,54,0,12431,1475,1491,1572,1572,101,723,127,909,249,1075,255,110,549,-61,-55,155
33926,-2731,-972,64,-89,1210,-16497,-8792,2923,-259,68,0,-97,29,530,9316,1254,20,0,13626,1616,1573,1678,1670,54,643,67,807,170,903,255,83,587,-61,-57,150
33976,-2752,-950,-79,-122,1094,-11492,-5923,482,-312,84,0,-108,34,529,9281,1251,-3,0,14711,1556,1547,1639,1631,-3,623,-4,780,76,836,255,120,621,-60,-61,152
34026,-2590,-1162,-37,228,1359,-21502,-6533,360,-346,51,0,-116,30,531,9352,1249,-15,0,14954,1554,1555,1630,1627,-6,548,-7,684,85,853,255,103,627,-59,-62,153
34076,-2398,-1530,101,198,782,-20403,-2444,-372,-343,10,0,-114,26,530,9316,1235,-33,0,14015,1569,1571,1684,1655,-68,503,-84,621,-79,829,255,15,643,-57,-62,155
34126,-2877,-1186,92,-42,1325,-14605,2987,238,-334,-70,0,-116,5,525,9142,1233,-26,0,14560,1503,1523,1611,1607,-23,377,-29,465,-92,709,255,-72,586,-57,-61,154
34176,-3237,-1455,3,10,783,-21257,3292,-616,-237,-177,0,-103,-9,530,9316,1222,-89,0,16040,1617,1616,1695,1712,-144,403,-176,493,-264,564,255,-149,483,-57,-61,158
34226,-3754,-1244,9,-109,1434,-9111,7382,360,-115,-188,0,-87,-15,531,9352,1239,15,0,10355,1536,1503,1655,1611,-123,297,-153,369,-339,382,255,-134,447,-56,-60,158
34276,-3086,-747,132,174,1151,958,10800,-555,-154,-148,0,-89,-17,531,9352,1262,62,0,12833,1468,1396,1567,1572,-326,197,-411,248,-489,151,255,-208,413,-54,-58,158
34326,-2312,-92,85,100,1086,-9905,6161,4327,-161,-175,0,-74,-34,530,9316,1228,-113,0,20186,1681,1706,1757,1759,-211,114,-260,140,-351,308,255,-262,336,-53,-56,159
34376,-2685,-301,151,-217,1147,-9417,9640,-3363,-51,-224,0,-53,-41,531,9352,1228,-45,0,12469,1490,1475,1640,1626,-290,156,-356,191,-584,136,255,-324,218,-52,-54,161
34426,-2543,141,-95,-5,896,7489,19039,-1898,-2,-239,0,-46,-46,530,9316,1229,-6,0,14319,1592,1490,1642,1595,-338,18,-416,23,-704,-283,244,-299,232,-51,-52,154
34476,-1365,1011,-10,-68,922,11517,16842,-1531,-91,-163,0,-42,-49,531,9352,1239,15,0,13039,1501,1470,1627,1613,-396,-113,-491,-140,-671,-265,234,-373,107,-50,-47,162
34526,-1134,1185,-41,-130,957,3522,9213,-250,12,-197,0,-15,-59,530,9316,1234,-13,0,14520,1576,1547,1662,1648,-370,-169,-457,-209,-566,-270,255,-355,59,-49,-45,159
34576,-1678,904,-80,108,746,9015,12326,-2874,85,-217,0,-16,-56,531,9352,1221,-64,0,17086,1640,1602,1746,1715,-348,-239,-425,-292,-581,-446,255,-346,-4,-48,-41,159
34626,-799,1278,74,-15,1133,13226,14279,-860,70,-186,0,0,-60,531,9352,1230,17,0,10628,1482,1407,1619,1586,-374,-273,-460,-336,-642,-539,255,-379,-44,-47,-38,157
34676,-252,974,-171,141,1254,15119,11532,-189,90,-233,0,9,-60,530,9316,1244,61,0,11517,1545,1456,1646,1624,-380,-371,-472,-461,-580,-647,244,-339,-98,-45,-32,158
34726,106,1093,-179,69,981,10846,9213,-311,114,-180,0,22,-51,530,9316,1243,58,0,10913,1415,1437,1596,1588,-401,-559,-498,-695,-582,-708,214,-325,-161,-43,-28,158
34776,-2,1267,0,-15,817,14874,9884,-1654,170,-175,0,33,-56,530,9316,1242,9,0,14755,1603,1523,1665,1663,-403,-699,-501,-869,-533,-956,234,-369,-299,-42,-20,155
34826,535,1489,161,114,933,23786,8419,-2203,275,-169,0,60,-63,531,9352,1238,5,0,13224,1518,1432,1635,1630,-300,-478,-371,-591,-447,-911,255,-389,-377,-42,-17,158
34876,903,1018,31,-359,1019,27509,11410,-2203,310,-261,0,82,-70,530,9316,1235,9,0,13028,1528,1480,1651,1647,-215,-497,-266,-614,-481,-1039,255,-396,-537,-42,-14,161
34926,1520,637,43,-246,1101,30560,15316,-1226,359,-245,0,100,-59,530,9316,1226,6,0,12272,1569,1481,1683,1647,-304,-635,-373,-778,-591,-1191,255,-343,-576,-43,-14,162
34976,2124,1210,186,-130,861,28912,17086,-2935,350,-145,0,108,-53,531,9352,1249,47,0,12599,1576,1507,1691,1660,-246,-584,-308,-729,-428,-1076,234,-320,-580,-43,-12,164
35026,3033,1077,134,-190,929,30072,11105,-2508,298,-187,0,115,-58,531,9352,1225,47,0,12131,1501,1431,1620,1603,-128,-572,-156,-701,-305,-1003,244,-349,-655,-44,-11,164
35076,3005,672,-28,-117,998,21771,12692,54,370,-218,0,128,-53,531,9352,1250,34,0,12686,1504,1474,1624,1597,33,-261,41,-326,-186,-693,255,-256,-656,-47,-13,155
35126,3208,895,99,-52,1178,23541,14828,-67,331,-123,0,122,-41,530,9316,1245,-14,0,14766,1615,1522,1712,1668,-115,-512,-143,-638,-379,-953,255,-207,-651,-48,-14,160
35176,3698,1543,-61,276,1355,23175,8724,-494,278,19,0,115,-21,531,9352,1249,-4,0,12682,1551,1468,1673,1631,-52,-504,-65,-629,-106,-812,214,-80,-542,-49,-13,156
35226,3922,1781,107,177,925,16644,-2627,-494,191,123,0,102,-9,531,9352,1239,32,0,13104,1438,1373,1589,1580,56,-408,70,-506,138,-615,255,-32,-541,-50,-13,153
35276,4066,1558,1,239,1322,6268,-9097,604,153,182,0,98,7,529,9281,1236,13,0,13885,1529,1468,1598,1596,197,-292,244,-361,348,-467,244,127,-450,-51,-14,150
35326,3770,1315,-92,82,992,836,-12942,-2813,47,249,0,74,27,531,9352,1229,-31,0,15974,1589,1538,1662,1667,232,-241,285,-297,512,-241,255,141,-341,-53,-14,153
35376,3210,-425,150,-199,558,-4290,-15444,-1470,-18,148,0,60,30,531,9352,1214,-121,0,16530,1629,1668,1768,1760,411,-264,498,-321,587,-117,255,154,-340,-56,-14,159
35426,1855,-1019,185,-149,1152,104,-7876,-2203,125,116,0,60,37,532,9387,1210,-67,0,12266,1674,1528,1757,1686,392,-54,474,-66,443,-247,255,240,-252,-59,-16,155
35476,2373,-951,15,43,951,7367,-7998,-1409,3,186,0,41,53,530,9316,1202,-4,0,12388,1496,1462,1631,1623,360,-283,433,-340,600,-271,255,257,-207,-62,-15,150
35526,1915,-984,-152,-136,990,-12346,-16360,299,9,185,0,39,56,531,9352,1202,32,0,13370,1456,1479,1591,1581,423,-89,508,-107,739,132,255,344,-166,-63,-16,153
35576,877,-2033,-98,4,1117,-12651,-16421,115,43,198,0,25,76,531,9352,1172,-70,0,15070,1625,1593,1706,1674,483,-28,566,-33,713,135,244,465,-47,-64,-17,150
35626,268,-2580,35,116,956,-5266,-13796,115,33,247,0,9,93,529,9281,1174,-59,0,15310,1572,1520,1683,1656,485,6,569,7,720,48,255,481,-14,-65,-18,143
35676,193,-2453,-268,100,1200,-3313,-18374,115,15,271,0,5,100,532,9387,1165,-21,0,12931,1540,1488,1641,1631,532,117,620,136,857,233,255,519,112,-66,-18,152
35726,-632,-3223,47,75,943,-6426,-18191,543,-29,203,0,-18,95,530,9316,1173,-17,0,14515,1558,1553,1642,1652,526,152,617,178,864,308,255,464,93,-67,-19,150
35776,-1399,-3570,-31,-171,1369,-8928,-16238,1275,93,141,0,-2,90,532,9387,1172,23,0,14265,1470,1447,1601,1573,506,253,593,297,705,289,255,498,80,-69,-22,153
35826,-1253,-3583,-225,-21,1098,2362,-8914,-67,53,168,0,-11,100,530,9316,1174,12,0,13371,1520,1492,1581,1588,446,189,524,222,683,205,255,491,95,-69,-23,152
35876,-1310,-3923,245,-59,876,-78,-10134,-1104,42,146,0,-13,92,530,9316,1179,-1,0,14298,1546,1542,1646,1636,490,156,578,184,704,305,255,416,80,-71,-25,151
35926,-1453,-3432,53,7,815,-505,-8486,177,83,116,0,-9,82,530,9316,1183,10,0,11653,1556,1507,1647,1633,496,300,586,355,635,273,255,389,79,-73,-27,145
35976,-1288,-3055,-74,-114,1098,7245,-9951,1763,78,151,0,-5,85,530,9316,1193,74,0,12561,1488,1399,1609,1569,421,234,502,279,646,221,255,434,108,-74,-30,152
36026,-733,-2809,-92,16,1095,2423,-13919,2130,-12,200,0,-16,90,531,9352,1200,46,0,12879,1476,1507,1591,1628,354,177,425,212,692,290,255,447,135,-74,-31,152
36076,-616,-3631,-46,69,1030,-4534,-19656,-6,-74,174,0,-26,98,530,9316,1186,-86,0,19877,1690,1630,1763,1752,399,307,473,364,687,458,255,510,231,-74,-33,152
36126,-256,-3985,-149,163,1213,-8684,-13491,-3302,-202,163,0,-46,105,531,9352,1188,-15,0,12655,1478,1491,1632,1637,423,363,503,431,666,637,255,481,320,-73,-34,159
36176,-903,-3882,43,10,1429,-16192,-12637,-2325,-195,141,0,-53,95,530,9316,1190,34,0,13591,1500,1450,1612,1612,297,522,353,622,517,797,255,424,354,-73,-37,155
36226,-1231,-3822,-164,-42,1058,-13323,-7510,-677,-198,111,0,-59,92,532,9387,1181,-20,0,14212,1491,1517,1636,1647,268,447,317,528,448,780,255,421,359,-72,-38,158
36276,-1825,-4696,183,-133,862,-10820,-3421,-982,-190,35,0,-66,86,531,9352,1210,0,0,11739,1606,1605,1740,1726,211,391,256,473,255,690,255,328,368,-71,-41,154
36326,-2510,-4487,335,-53,1014,-8379,2011,-1593,-117,-28,0,-66,67,531,9352,1196,-6,0,12784,1527,1447,1641,1602,198,562,237,672,93,640,255,254,366,-70,-44,154
36376,-1774,-2910,-99,257,993,-4839,4879,-372,-138,23,0,-64,59,531,9352,1197,8,0,14249,1554,1500,1677,1661,90,495,108,593,59,563,255,207,427,-69,-47,149
36426,-1495,-2431,33,111,699,-11919,-430,-1776,-241,32,0,-77,48,531,9352,1216,53,0,11217,1436,1440,1622,1614,74,548,90,666,59,844,255,139,451,-68,-48,150
36476,-1896,-1825,176,61,1003,-15825,-1406,-1715,-239,54,0,-81,39,531,9352,1220,48,0,12712,1487,1423,1609,1593,78,647,96,789,0,889,255,100,489,-67,-51,151
36526,-2539,-1711,-72,-35,611,-13994,-979,-1654,-240,1,0,-90,33,530,9316,1192,-31,0,13454,1561,1539,1685,1687,28,564,34,672,8,799,255,75,531,-67,-53,149
36576,-2933,-1840,121,-47,1190,-13689,2926,-2935,-233,-14,0,-96,27,530,9316,1209,25,0,12872,1472,1416,1646,1608,-83,538,-100,651,-170,861,255,33,565,-65,-54,157
36626,-3347,-1225,43,-48,708,-15154,9762,-2386,-221,-4,0,-101,20,531,9352,1212,17,0,12030,1496,1495,1661,1657,-181,487,-219,590,-301,797,255,-1,530,-63,-55,156
36676,-3558,-670,185,-297,871,-10027,10006,-2020,-220,11,0,-99,10,531,9352,1220,-19,0,16798,1554,1480,1713,1645,-186,395,-227,482,-330,627,255,-5,513,-60,-54,158
36726,-3823,-54,-118,127,959,-11614,12203,-3546,-152,33,0,-100,11,531,9352,1205,-40,0,15442,1542,1544,1710,1679,-198,374,-238,450,-356,543,255,-43,513,-59,-54,159
36776,-3399,139,90,-132,608,-4900,11532,-2569,-191,47,0,-93,4,530,9316,1203,-11,0,10989,1534,1502,1699,1642,-201,298,-242,359,-377,514,255,-9,457,-55,-52,154
36826,-3499,-139,90,224,1245,-8745,6771,-860,-149,43,0,-95,10,531,9352,1191,-15,0,12930,1501,1464,1645,1622,-247,350,-294,417,-331,442,255,-46,472,-53,-52,155
36876,-2757,-331,165,-12,681,-11248,241,-1593,-187,25,0,-85,6,530,9316,1206,-53,0,14328,1614,1555,1702,1691,-204,218,-246,263,-292,370,244,-28,432,-50,-50,155
36926,-2574,-719,39,324,1347,-9111,3720,-1959,-182,-27,0,-86,6,532,9387,1213,26,0,10850,1511,1427,1645,1617,-228,349,-277,424,-297,425,255,-89,442,-48,-49,155
36976,-2425,-462,59,-67,1024,-11187,3536,-433,-196,-53,0,-80,-3,530,9316,1215,55,0,11368,1418,1415,1602,1578,-250,301,-303,366,-359,427,255,-121,364,-45,-48,157
37026,-2459,-28,-194,31,912,-4290,3842,1214,-110,-93,0,-66,-13,531,9352,1231,25,0,12424,1566,1491,1683,1658,-283,148,-349,182,-357,212,255,-206,308,-43,-47,156
37076,-1759,-185,-35,265,940,43,2377,1153,-95,-174,0,-56,-30,531,9352,1222,3,0,13456,1529,1466,1675,1638,-325,39,-397,47,-400,127,255,-236,248,-41,-45,151
37126,-1698,-976,-108,-71,1330,-4656,9213,238,-86,-204,0,-46,-21,530,9316,1228,-18,0,15657,1564,1553,1708,1681,-400,-3,-491,-4,-611,84,255,-186,202,-39,-42,156
37176,-1812,-847,-168,31,1125,-4961,13058,-189,-90,-217,0,-50,-24,531,9352,1229,11,0,12063,1514,1508,1676,1635,-433,-32,-532,-40,-715,17,244,-281,161,-36,-40,158
37226,-1201,-103,-64,-20,1192,-1299,17086,238,-43,-206,0,-29,-36,530,9316,1191,-25,0,14337,1524,1514,1647,1598,-351,-220,-418,-262,-667,-194,255,-257,81,-35,-37,161
37276,-1064,139,-149,4,942,-322,12753,1763,-9,-182,0,-20,-34,531,9352,1213,14,0,11000,1550,1479,1635,1626,-340,-236,-412,-286,-551,-330,224,-305,15,-32,-32,156
37326,19,576,-8,125,916,7245,9640,3045,9,-158,0,-1,-40,530,9316,1220,8,0,14741,1569,1528,1663,1643,-436,-328,-532,-401,-632,-409,244,-306,-48,-30,-29,150
37376,-216,551,98,-32,986,4315,10433,2923,61,-140,0,8,-39,531,9352,1201,-67,0,16067,1621,1558,1736,1688,-395,-276,-475,-331,-531,-483,234,-238,-84,-27,-25,155
37426,-217,634,-6,144,906,14203,6222,665,87,-102,0,9,-31,531,9352,1199,-75,0,16618,1627,1561,1710,1685,-391,-384,-469,-461,-496,-642,244,-244,-130,-26,-22,155
37476,96,290,35,-164,735,10236,2377,-250,64,-124,0,18,-30,530,9316,1171,-94,0,16175,1617,1528,1678,1674,-325,-534,-381,-626,-421,-868,234,-221,-127,-23,-16,156
37526,3,314,93,23,1147,19452,5917,-921,158,-151,0,29,-37,530,9316,1194,18,0,12306,1530,1481,1668,1637,-263,-515,-314,-615,-360,-787,255,-273,-292,-23,-12,154
37576,541,505,-73,-192,859,16034,3842,1458,231,-153,0,58,-37,530,9316,1188,31,0,13174,1599,1527,1670,1665,-421,-495,-500,-588,-466,-881,224,-255,-364,-21,-7,157
37626,711,-162,166,94,887,25983,2743,1397,244,-148,0,57,-30,532,9387,1210,29,0,14741,1556,1457,1645,1616,-246,-663,-298,-803,-290,-1107,183,-210,-363,-21,-5,157
37676,1149,-445,49,-18,1136,21954,5490,-982,217,-157,0,62,-23,531,9352,1196,-26,0,14456,1581,1551,1685,1686,-214,-707,-256,-846,-291,-1010,244,-177,-397,-20,0,159
37726,1178,-543,-30,19,1096,19757,119,299,248,-174,0,68,-24,530,9316,1218,54,0,12648,1560,1454,1656,1644,-159,-649,-194,-790,-202,-1078,255,-176,-449,-20,3,156
37776,1820,-539,13,0,1161,23297,2743,-1654,253,-141,0,81,-18,531,9352,1220,91,0,10207,1458,1369,1574,1571,-148,-741,-180,-904,-187,-1066,255,-134,-518,-20,7,157
37826,1784,-1496,227,-142,958,17804,2316,1763,304,-204,0,94,-18,530,9316,1225,4,0,16525,1538,1548,1624,1669,-146,-725,-179,-888,-146,-877,255,-162,-556,-21,10,159
37876,1699,-1383,-48,-65,818,19452,10617,-4766,365,-222,0,103,-17,530,9316,1242,39,0,11037,1545,1469,1692,1634,-87,-606,-108,-753,-261,-979,255,-158,-551,-22,13,161
37926,1911,-609,34,-81,1184,34589,13729,-1226,363,-164,0,105,-21,530,9316,1245,83,0,11795,1402,1278,1565,1521,-68,-621,-84,-773,-282,-1146,255,-149,-623,-22,14,160
37976,3404,-533,-190,120,924,24457,10922,1336,303,-135,0,116,-12,531,9352,1264,33,0,13815,1562,1527,1683,1662,25,-638,32,-807,-166,-811,255,-26,-618,-23,15,156
38026,2847,-443,79,27,748,11456,6649,-1654,268,18,0,102,9,531,9352,1259,43,0,12235,1505,1359,1631,1614,1,-356,2,-448,-92,-632,255,10,-507,-24,15,145
38076,2546,-395,42,19,753,23175,-552,238,200,17,0,82,9,530,9316,1272,22,0,13859,1515,1432,1629,1629,85,-360,109,-458,138,-699,255,-42,-444,-25,15,146
38126,3224,-54,-190,33,1129,9808,-3970,-799,175,-20,0,91,0,532,9387,1257,19,0,14171,1483,1459,1638,1607,239,-240,301,-301,253,-370,255,-42,-480,-27,14,151
38176,3035,60,-3,105,1058,-1726,-2688,-433,180,38,0,88,6,530,9316,1244,-28,0,13577,1585,1523,1678,1662,167,-239,208,-297,194,-346,255,46,-467,-30,12,149
38226,2833,-100,32,21,690,10175,-2505,-1287,146,112,0,78,23,532,9387,1247,-103,0,17482,1640,1544,1738,1718,236,-122,294,-152,324,-333,255,89,-383,-32,10,153
38276,2757,-271,60,-72,962,11029,-12149,-2325,114,106,0,72,23,531,9352,1251,-27,0,11098,1557,1467,1666,1673,352,-50,441,-63,568,-347,244,156,-363,-36,7,152
38326,3063,-1216,139,-14,804,4437,-10623,-1409,35,163,0,61,49,532,9387,1244,-6,0,14823,1484,1467,1658,1627,376,-141,468,-176,546,-75,255,233,-282,-38,5,152
38376,2687,-1348,-286,-130,1052,-6853,-10440,-250,4,149,0,51,58,535,9493,1237,-47,0,15119,1573,1583,1700,1715,443,82,548,102,664,93,255,332,-161,-41,2,151
38426,1483,-2498,253,-120,820,287,-15444,-2508,-12,210,0,26,79,531,9352,1219,-79,0,15112,1656,1577,1763,1753,424,80,517,97,718,116,255,388,-92,-43,0,149
38476,662,-2862,48,-225,1097,-4656,-15689,-311,-3,146,0,15,78,531,9352,1222,-71,0,15769,1641,1589,1740,1736,434,189,531,231,691,230,255,386,-74,-45,-2,151
38526,979,-2971,54,94,1191,-10027,-13980,-1531,-47,155,0,7,81,531,9352,1214,26,0,10692,1553,1448,1664,1669,454,326,551,396,704,390,255,392,44,-46,-5,149
38576,652,-3018,-230,-109,1044,-9905,-11904,-738,-105,141,0,-6,85,530,9316,1214,22,0,13877,1465,1473,1617,1616,411,277,499,337,671,447,255,457,112,-47,-8,154
38626,-121,-3623,165,-88,973,-14666,-13369,2435,-125,189,0,-24,97,530,9316,1193,-82,0,17451,1637,1575,1727,1715,443,394,529,470,674,648,255,446,197,-48,-10,156
38676,-1144,-3937,166,-205,1156,-8318,-11538,-189,-106,149,0,-37,96,530,9316,1211,-30,0,16913,1566,1539,1708,1701,471,403,571,488,645,594,255,408,246,-50,-13,158
38726,-1439,-3470,-1,281,1187,-10088,-10134,-860,-101,162,0,-49,93,531,9352,1206,27,0,11230,1555,1469,1613,1617,377,448,454,541,558,548,255,419,314,-50,-16,156
38776,-1055,-3872,88,38,806,-12896,-9524,604,-196,116,0,-57,89,531,9352,1214,35,0,14423,1527,1491,1638,1636,384,505,467,613,569,832,255,416,333,-51,-18,152
38826,-1530,-4304,-31,160,896,-25347,-9951,2496,-179,91,0,-64,94,530,9316,1213,10,0,13904,1550,1522,1664,1643,446,572,541,694,552,931,255,457,415,-52,-20,154
38876,-2680,-4021,-58,88,1233,-16985,-2993,1947,-154,170,0,-78,106,531,9352,1231,59,0,11691,1460,1448,1632,1598,343,633,423,780,446,931,255,522,558,-51,-24,156
38926,-2842,-3528,-24,134,849,-16253,-9036,1824,-268,237,0,-106,110,531,9352,1227,82,0,11730,1479,1474,1593,1595,334,525,410,644,511,903,255,488,588,-50,-25,157
38976,-2722,-3840,9,-10,933,-25896,-13308,909,-315,183,0,-109,103,531,9352,1225,26,0,15461,1546,1553,1649,1670,373,544,456,667,560,976,255,413,561,-50,-25,155
39026,-3306,-4252,119,-161,818,-23638,-9402,177,-249,86,0,-102,89,531,9352,1212,-69,0,15852,1605,1573,1702,1684,360,622,437,754,451,1000,255,357,557,-50,-27,157
39076,-4161,-4318,-87,171,1292,-18511,-674,115,-158,6,0,-106,79,530,9316,1227,0,0,13226,1515,1499,1670,1621,112,563,138,691,119,784,255,368,594,-49,-30,152
39126,-3978,-3306,-33,212,1175,-13323,-1101,2679,-182,115,0,-109,82,530,9316,1239,66,0,11744,1448,1482,1616,1613,107,449,133,557,145,802,255,307,589,-47,-29,157
39176,-3834,-2798,-99,-17,747,-14116,-8486,1763,-223,105,0,-111,72,532,9387,1244,55,0,12055,1530,1510,1652,1657,143,429,178,534,238,672,255,285,563,-45,-28,156
39226,-3874,-3081,-46,-51,716,-13872,-7449,-189,-195,99,0,-105,75,531,9352,1233,11,0,13000,1530,1499,1646,1629,105,495,129,611,165,682,255,289,540,-44,-29,155
39276,-3949,-3438,-113,114,742,-14177,-3237,238,-184,25,0,-109,69,531,9352,1226,-48,0,16251,1604,1590,1707,1702,27,505,33,619,58,633,255,217,554,-41,-30,153
39326,-3978,-2929,-112,-31,907,-12346,-64,-1043,-197,7,0,-108,56,530,9316,1222,-23,0,12715,1520,1492,1665,1654,19,434,23,530,17,579,255,179,527,-39,-30,152
39376,-3438,-2791,-190,-90,1074,-5877,3170,726,-182,-7,0,-95,52,530,9316,1226,-10,0,11172,1580,1504,1676,1648,-22,223,-27,274,-50,270,255,166,491,-37,-28,154
39426,-3330,-2260,-163,34,1223,-3801,1705,-860,-179,16,0,-95,46,530,9316,1224,29,0,12004,1539,1540,1666,1670,-56,183,-68,224,-48,331,255,95,450,-36,-26,152
39476,-2373,-1957,85,-117,682,-10820,2865,1336,-248,-10,0,-87,30,530,9316,1243,14,0,13128,1520,1509,1645,1633,-78,255,-97,318,-137,454,255,-5,354,-35,-24,154
39526,-2130,-1562,-19,-104,805,-11614,7138,909,-184,-68,0,-71,15,531,9352,1240,-36,0,17257,1631,1619,1740,1716,-169,114,-209,141,-278,278,255,-20,289,-33,-24,158
39576,-1975,-887,138,210,1267,-4717,9213,726,-124,7,0,-63,15,530,9316,1249,53,0,12495,1472,1367,1573,1550,-273,134,-342,167,-317,214,255,-113,284,-31,-22,154
39626,-1814,-598,62,-75,521,-1604,4513,787,-94,-88,0,-48,-9,531,9352,1259,19,0,10921,1572,1575,1666,1680,-258,37,-325,47,-306,170,255,-198,161,-29,-20,151
39676,-1823,-577,28,-35,998,-2947,8114,1458,5,-145,0,-30,-18,531,9352,1239,-30,0,16718,1566,1491,1688,1639,-320,-12,-397,-15,-450,-76,255,-213,67,-27,-19,154
39726,-1379,-282,-180,-46,1233,7611,14157,970,31,-135,0,-18,-17,530,9316,1247,-3,0,11579,1572,1550,1706,1684,-368,-147,-460,-184,-572,-223,255,-210,44,-25,-18,159
39776,-557,265,346,-46,1149,10968,10861,482,-36,-96,0,-17,-29,531,9352,1253,-23,0,17131,1544,1507,1652,1639,-375,-207,-470,-259,-528,-264,255,-328,-86,-23,-14,159
39826,-447,388,33,-160,940,3339,10250,1153,101,-182,0,15,-43,532,9387,1247,-3,0,11322,1554,1546,1662,1661,-386,-282,-481,-352,-552,-365,255,-328,-173,-22,-13,158
39876,-196,550,153,28,1183,15668,14950,-128,144,-151,0,23,-41,531,9352,1256,57,0,12182,1533,1395,1651,1606,-468,-362,-588,-455,-690,-629,255,-374,-215,-19,-11,159
39926,251,868,51,0,739,22015,15438,2496,206,-202,0,43,-55,530,9316,1259,-1,0,14792,1464,1490,1631,1626,-420,-461,-530,-581,-636,-636,244,-439,-324,-18,-9,154
39976,-79,1294,-59,-281,957,18475,14096,-1409,292,-231,0,61,-66,530,9316,1252,-20,0,16638,1601,1544,1718,1676,-386,-331,-484,-414,-676,-760,255,-460,-419,-17,-7,161
40026,903,1926,-114,6,1202,27875,19039,-2020,281,-156,0,69,-61,531,9352,1243,9,0,12756,1508,1444,1628,1587,-444,-531,-552,-660,-751,-953,255,-434,-424,-17,-6,158
40076,1519,1329,237,-187,701,20856,14157,-311,218,-201,0,74,-69,531,9352,1255,-56,0,16832,1614,1633,1758,1734,-366,-420,-459,-528,-589,-597,255,-498,-533,-16,-4,161
40126,1369,1714,-26,-109,803,15607,18124,-1348,333,-228,0,92,-74,526,9176,1257,22,0,11836,1560,1489,1688,1636,-340,-378,-428,-476,-670,-704,255,-461,-531,-17,-4,161
40176,2016,1706,303,-43,913,22565,21664,-677,282,-175,0,91,-70,530,9316,1255,16,0,12464,1516,1446,1646,1619,-408,-507,-512,-636,-648,-830,234,-500,-598,-17,-3,159
40226,2126,1955,91,-21,945,17438,12203,177,363,-208,0,109,-77,531,9352,1269,-15,0,15235,1586,1556,1707,1679,-275,-439,-349,-557,-497,-717,255,-489,-644,-18,-4,159
40276,2343,1984,50,62,1184,18659,12203,-1104,365,-167,0,112,-68,530,9316,1245,3,0,12034,1498,1396,1628,1591,-265,-452,-330,-563,-484,-884,234,-414,-564,-19,-5,159
40326,2872,1612,25,94,777,23786,11410,543,277,-179,0,102,-64,531,9352,1269,-11,0,15148,1561,1519,1673,1662,-215,-364,-274,-463,-389,-701,255,-438,-589,-20,-5,158
40376,2110,1478,-6,-80,1162,17072,8663,-6,366,-180,0,110,-61,531,9352,1271,43,0,11850,1508,1427,1645,1614,-116,-285,-147,-362,-303,-683,255,-333,-547,-23,-8,157
