
1388079 <0xf4>081 -3.329399 
1438842 -29.393244 
1438855 -30.037010 
1438869 -30.454407 
1438882 -30.860756 
1438895 -31.024126 
1438909 -30.941845 
1438922 -30.851250 
1438935 -30.526794 
1438949 -29.952656 
1438962 -29.350735 
1438975 -28.548422 
1438988 -27.548912 
1439002 -26.568804 
1439015 -25.383238 
1439028 -24.022514 
1439042 -22.689005 
1439055 -21.203615 
1439068 -19.602142 
1439082 -18.032585 
1439095 -16.376934 
1439108 -14.674817 
1439122 -13.006864 
1439135 -11.315419 
1439148 -9.655278 
1439161 -8.038979 
1439175 -6.490763 
1439188 -5.017832 
1439201 -3.575476 
1439214 -2.258321 
1439227 -1.099637 
1439241 0.035320 
1439254 0.976082 
1439267 1.730281 
1439280 2.469245 
1439293 2.983675 
1439306 3.265526 
1439319 3.541824 
1439333 3.594414 
1439346 3.417696 
1439359 3.244528 
1439372 2.845131 
1439385 2.218878 
1439398 1.605247 
1439411 0.776179 
1439425 -0.239686 
1439438 -1.242664 
1439451 -2.415648 
1439464 -3.738930 
1439477 -5.035453 
1439491 -6.472515 
1439504 -7.993435 
1439517 -9.484048 
1439530 -11.034529 
1439544 -12.631333 
1439557 -14.196316 
1439570 -15.743264 
1439584 -17.261303 
1439597 -18.748873 
1439610 -20.183527 
1439623 -21.493031 
1439637 -22.776892 
1439650 -23.928013 
1439663 -24.925676 
1439677 -25.903318 
1439690 -26.697157 
1439703 -27.302874 
1439717 -27.896278 
1439730 -28.268618 
1439743 -28.410786 
1439757 -28.550072 
1439770 -28.477772 
1439783 -28.394018 
1439797 -28.097805 
1439810 -27.581118 
1439823 -27.046843 
1439836 -26.333788 
1439850 -25.422848 
1439863 -24.487312 
1439876 -23.417082 
1439890 -22.198858 
1439903 -20.951368 
1439916 -19.620941 
1439930 -18.187820 
1439943 -16.733221 
1439956 -15.255147 
1439970 -13.723513 
1439983 -12.168827 
1439996 -10.656273 
1440009 -9.181714 
1440023 -7.689731 
1440036 -6.300241 
1440049 -4.991621 
1440062 -3.709357 
1440076 -2.553228 
1440089 -1.525219 
1440102 -0.517771 
1440115 0.317588 
1440128 0.961945 
1440141 1.593237 
1440155 2.039715 
1440168 2.285718 
1440181 2.526830 
1440194 2.562460 
1440207 2.389620 
1440220 2.220112 
1440233 1.844381 
1440247 1.254811 
1440260 0.676809 
1440273 -0.081722 
1440286 -1.024390 
1440299 -1.948273 
1440313 -3.032932 
1440326 -4.251113 
1440339 -5.445019 
1440352 -6.738878 
1440365 -8.112725 
1440379 -9.459492 
1440392 -10.861066 
1440405 -12.306428 
1440418 -13.722578 
1440432 -15.115582 
1440445 -16.485962 
1440458 -17.829605 
1440472 -19.090796 
1440485 -20.257622 
1440498 -21.401030 
1440512 -22.426908 
1440525 -23.316753 
1440538 -24.188860 
1440552 -24.898657 
1440565 -25.430546 
1440578 -25.951729 
1440591 -26.282375 
1440605 -26.423412 
1440618 -26.561628 
1440631 -26.482269 
1440645 -26.207886 
1440658 -25.938990 
1440671 -25.468891 
1440685 -24.819149 
1440698 -24.182648 
1440711 -23.365602 
1440725 -22.390211 
1440738 -21.434685 
1440751 -20.347635 
1440764 -19.128214 
1440778 -17.933443 
1440791 -16.660280 
1440804 -15.313909 
1440818 -13.994465 
1440831 -12.640215 
1440844 -11.282943 
1440858 -9.953295 
1440871 -8.656254 
1440884 -7.344473 
1440897 -6.125503 
1440911 -4.986100 
1440924 -3.851692 
1440937 -2.853518 
1440950 -1.966623 
1440963 -1.085610 
1440977 -0.373374 
1440990 0.184725 
1441003 0.728574 
1441016 1.095044 
1441029 1.268723 
1441042 1.438930 
1441055 1.446903 
1441069 1.253782 
1441082 1.064586 
1441095 0.694350 
1441108 0.148925 
1441121 -0.386048 
1441134 -1.099206 
1441148 -1.967331 
1441161 -2.817840 
1441174 -3.801641 
1441187 -4.912133 
1441201 -6.000335 
1441214 -7.176551 
1441227 -8.408874 
1441240 -9.616371 
1441253 -10.881626 
1441267 -12.170186 
1441280 -13.432520 
1441293 -14.687358 
1441307 -15.899126 
1441320 -17.086744 
1441333 -18.224417 
1441347 -19.259010 
1441360 -20.272984 
1441373 -21.174557 
1441386 -21.941463 
1441400 -22.692928 
1441413 -23.321766 
1441426 -23.774340 
1441440 -24.218035 
1441453 -24.495928 
1441466 -24.592712 
1441480 -24.687561 
1441493 -24.595594 
1441506 -24.337502 
1441520 -24.084570 
1441533 -23.644136 
1441546 -23.036299 
1441559 -22.440203 
1441573 -21.674921 
1441586 -20.785646 
1441599 -19.914223 
1441613 -18.935774 
1441626 -17.849705 
1441639 -16.784807 
1441653 -15.633214 
1441666 -14.430052 
1441679 -13.251040 
1441693 -12.052678 
1441706 -10.861827 
1441719 -9.694452 
1441732 -8.562524 
1441746 -7.475616 
1441759 -6.411217 
1441772 -5.409047 
1441785 -4.516656 
1441799 -3.642114 
1441812 -2.883393 
1441825 -2.257161 
1441838 -1.643754 
1441851 -1.172676 
1441865 -0.702785 
1441878 -0.399872 
1441891 -0.279973 
1441904 -0.158178 
1441917 -0.196950 
1441931 -0.399012 
1441944 -0.596984 
1441957 -0.960049 
1441970 -1.487784 
1441984 -2.004963 
1441997 -2.665852 
1442010 -3.455111 
1442023 -4.228526 
1442036 -5.128755 
1442050 -6.124083 
1442063 -7.099360 
1442076 -8.155287 
1442089 -9.278514 
1442103 -10.379276 
1442116 -11.524069 
1442129 -12.670630 
1442143 -13.794744 
1442156 -14.894632 
1442169 -15.962822 
1442182 -17.009573 
1442196 -17.988752 
1442209 -18.887108 
1442222 -19.767189 
1442236 -20.542160 
1442249 -21.207188 
1442262 -21.858694 
1442276 -22.364952 
1442289 -22.726374 
1442302 -23.080566 
1442316 -23.276871 
1442329 -23.314316 
1442342 -23.351013 
1442355 -23.231199 
1442369 -22.959702 
1442382 -22.693634 
1442395 -22.256561 
1442409 -21.681961 
1442422 -21.118982 
1442435 -20.411306 
1442449 -19.603487 
1442462 -18.811407 
1442475 -17.920876 
1442489 -16.933023 
1442502 -15.964930 
1442515 -14.937947 
1442528 -13.863498 
1442542 -12.810613 
1442555 -11.746248 
1442568 -10.684805 
1442582 -9.644590 
1442595 -8.652897 
1442608 -7.700081 
1442621 -6.766523 
1442635 -5.917104 
1442648 -5.146747 
1442661 -4.391743 
1442674 -3.750549 
1442687 -3.237549 
1442701 -2.735056 
1442714 -2.361230 
1442727 -2.130410 
1442740 -1.904250 
1442754 -1.822453 
1442767 -1.891528 
1442780 -1.959165 
1442793 -2.172442 
1442806 -2.534755 
1442820 -2.889822 
1442833 -3.382932 
1442846 -4.000330 
1442859 -4.605196 
1442873 -5.328444 
1442886 -6.068356 
