,,,,,,,,
27249000,-70,-83,1,-3,1021,343,-150,100
27301000,-4,-126,3,-10,1015,-83,338,-4843
27349000,-114,0,-20,25,1044,-144,277,6752
27401000,-209,-76,13,-40,1002,1686,-1920,-7956
27449000,-160,14,-34,69,1027,-4599,5831,11269
27501000,303,-208,42,-10,1027,-2280,2413,-8261
27549000,-269,-328,13,-56,912,6081,-8512,222
27601000,-549,33,-17,11,971,8827,-6314,-510
27649000,-586,119,4,-4,1057,2907,460,-3562
27701000,-309,500,33,49,997,-83,-1981,-876
27749000,-297,770,10,-27,1074,13649,-11319,-5454
27801000,-1300,1369,24,-29,997,20302,-24625,2724
27849000,-1799,2333,39,76,1185,27687,-26761,-5515
27901000,-713,4134,176,122,917,6691,-12967,-3928
Hello,Junta.,Starting,Potato,Controller,now,,,
49000,0,-15,0,-4,1005,38,32,-22
101000,-30,-13,-6,-1,1021,-22,-89,-83
149000,-1,-61,0,-3,1015,38,-89,-22
201000,2,-107,1,-9,1009,-22,32,39
249000,22,-133,2,-1,1017,-22,-89,-83
301000,10,-149,12,-8,1028,38,-89,-22
349000,19,-123,0,0,1010,38,-28,-83
401000,58,-114,0,0,1024,99,32,39
449000,23,-111,-2,0,1020,-22,32,-22
501000,-7,-99,-1,-2,1040,99,-28,-22
549000,0,-119,-4,-5,1016,38,32,-22
601000,35,-168,2,-7,1017,160,32,-83
649000,29,-184,2,0,1018,38,-28,-83
701000,83,-185,6,-4,1021,38,32,39
749000,60,-195,0,2,1011,38,32,-22
801000,44,-194,2,-1,1017,38,-28,-83
849000,32,-207,5,-4,1028,-22,-89,-22
901000,-2,-214,-1,-3,1012,38,-89,-83
949000,-23,-194,-5,0,1003,38,-150,-22
1001000,-5,-219,-3,-4,1024,38,-28,-22
1049000,0,-190,5,-1,1024,-83,32,-22
1101000,-28,-179,-1,-14,1006,-22,-28,-22
1149000,-12,-232,6,-9,1031,99,-28,-22
1201000,-7,-277,-3,-12,1037,99,32,-83
1249000,57,-211,48,41,1238,771,-638,344
1301000,-117,-274,-27,-12,818,-1426,4305,-1120
1349000,-137,-147,-13,-33,1217,-22,1680,-571
1401000,-166,-152,7,59,936,-266,-2225,3029
1449000,-73,-237,72,31,1096,-83,-455,-4477
1501000,-114,-367,-6,-7,1003,2358,-699,2419
1549000,-202,-396,28,-14,991,893,-577,-388
1601000,-130,-275,4,-25,891,-876,-333,1564
1649000,-106,-165,-17,-26,919,-937,643,1137
1701000,-75,-194,10,0,1061,-388,-394,-815
1749000,24,-250,18,-25,876,-388,32,-144
1801000,208,-266,-3,15,1010,-449,765,-1975
1849000,224,-165,-16,66,1118,160,521,-327
1901000,127,-145,-102,-37,1096,343,1253,-388
1949000,54,-147,-33,-48,1083,343,704,588
2001000,33,-167,27,-53,1092,466,-211,710
2049000,3,-246,17,-37,987,221,-760,1015
2101000,-24,-256,50,29,1115,-693,-150,-327
2149000,-253,-139,52,9,1014,-876,-577,-449
2201000,-117,-132,96,9,774,-632,-760,-693
2249000,-119,-216,66,0,776,-571,-272,-1608
2301000,-284,-53,-48,20,1048,649,-394,100
2349000,-240,-181,-51,-36,849,405,582,-449
2401000,-181,-217,-87,35,890,649,887,-205
2449000,-59,-149,-21,30,1014,1320,521,-266
2501000,-120,-111,-125,9,1197,588,704,39
2549000,-182,-119,-23,-7,977,832,277,405
2601000,-65,-190,18,-27,1103,343,-333,1015
2649000,-3,-119,-54,-52,1125,-449,154,1564
2701000,-19,-180,67,-25,1008,-876,-89,-83
2749000,-40,-108,27,2,1053,-1426,-28,222
2801000,-57,-327,19,-45,985,-1120,-394,-510
2849000,-22,-284,23,57,1190,-388,-699,-1181
2901000,-75,-290,12,5,1056,893,-1309,100
2949000,-80,-281,2,40,971,1076,-821,-327
3001000,-60,-194,21,39,975,1381,-89,-449
3049000,37,-235,8,12,964,1320,-89,-205
3101000,32,-143,-35,12,943,710,521,-327
3149000,71,-149,-34,-26,1121,343,826,100
3201000,21,-95,-52,-58,1122,99,460,527
3249000,91,-144,-44,-76,1104,-693,521,771
3301000,211,-211,27,-46,940,-1426,826,-144
3349000,107,-167,26,7,986,-1853,338,-205
3401000,48,35,44,42,967,-510,-516,-449
3449000,48,-136,78,39,996,343,-1615,-815
3501000,66,-80,-34,25,958,893,-882,893
3549000,78,-181,41,11,964,710,-1187,344
3601000,-66,-171,-6,-17,982,649,-333,344
3649000,-146,-220,-65,-7,1059,1137,216,344
3701000,-202,-204,21,-38,949,527,93,-449
3749000,-145,-219,-35,-36,1039,38,887,-205
3801000,-117,-195,-82,-22,1161,-83,1375,-144
3849000,-91,-220,-21,-4,1119,282,765,100
3901000,-102,-235,-15,-2,1097,-205,643,-571
3949000,-45,-315,55,-3,978,-510,32,39
4001000,71,-232,53,13,967,-693,-577,-22
4049000,-10,-81,86,24,999,-815,-577,222
4101000,114,1,0,27,984,99,-699,893
4149000,139,-84,-19,-31,1022,99,-882,771
4201000,116,-119,-5,9,1171,282,-943,466
4249000,-29,-49,-42,-30,1099,588,-638,-144
4301000,62,-85,-11,-29,904,-388,32,-388
4349000,-99,-28,-51,-17,1050,1137,93,-144
4401000,-22,-196,-19,-31,958,343,765,-815
4449000,44,-131,24,2,1016,527,643,-571
4501000,90,-145,-14,20,1020,-144,826,39
4549000,72,-142,25,0,1025,-1059,948,466
4601000,183,-307,57,-47,889,-83,-28,161
4649000,183,-143,-9,-15,1053,-632,-150,405
4701000,95,-148,16,-30,1017,-632,-150,222
4749000,113,-3,-50,2,1037,-144,-821,-205
4801000,-1,-48,-45,-14,973,-327,-150,1381
4849000,123,-148,-1,27,1064,405,-943,588
4901000,1,-152,13,-13,935,1076,-760,100
4949000,-64,-204,56,20,937,771,32,39
5001000,-91,-174,28,-6,981,405,-638,-937
5049000,-99,-309,4,-25,1010,-22,32,-937
5101000,-121,-300,37,10,1067,-571,887,-571
5149000,-34,-410,-6,5,1086,-510,1436,-327
5201000,-93,-264,-42,0,1023,-571,1131,-693
5249000,-18,-178,-33,-25,1011,-449,826,-449
5301000,7,-217,-49,-33,979,-449,-455,-205
5349000,83,-176,-35,-26,1073,-510,-1004,-266
5401000,23,-184,-8,4,1053,-22,-150,1198
5449000,-59,-145,4,14,913,588,-821,1137
5501000,-127,-123,-9,2,880,710,-943,1076
5549000,-197,-150,-59,-13,910,771,-455,588
5601000,-108,-435,30,-59,965,-815,-516,-205
5649000,-272,-395,-35,-11,1030,-1059,521,-693
5701000,-376,-359,-80,-16,1093,-266,704,-937
5749000,-307,-338,-28,27,1078,343,582,-1242
5801000,-194,-285,-26,26,1095,-22,643,-1120
5849000,-5,-306,11,53,968,343,643,-1059
5901000,58,-190,60,7,1027,-144,460,-327
5949000,120,-154,45,2,938,-693,32,344
6001000,164,-197,16,-23,1088,466,-272,893
6049000,230,-245,-23,-85,1115,38,-150,1442
6101000,55,-135,-32,-13,1132,-449,32,1503
6149000,95,-174,-34,-13,1124,38,-333,1259
6201000,-8,-117,11,-4,911,-937,-272,100
6249000,115,-342,18,4,944,-571,-638,-510
6301000,51,-444,39,-10,1072,-327,-577,-1181
6349000,23,-421,47,17,1045,99,-211,-1242
6401000,-41,-372,1,39,1055,527,-272,-754
6449000,24,-375,32,40,850,649,-89,-754
6501000,53,-418,-37,-14,1128,343,582,-693
6549000,129,-297,-46,1,1076,38,1131,-266
6601000,66,-281,-35,-32,1070,771,704,710
6649000,130,-210,-41,-29,1022,466,826,1198
6701000,182,-197,-55,-12,1120,343,216,1259
6749000,115,-114,-5,-3,1123,38,-455,1320
6801000,93,-214,25,-28,1049,-1059,32,-266
6849000,26,-148,63,-2,1021,-754,-577,-510
6901000,66,-358,120,-10,1071,-388,-1065,-449
6949000,-179,-301,63,-18,1074,-571,-1187,-998
7001000,-180,-299,74,29,991,527,-1615,-22
7049000,-246,-344,-3,-1,977,38,-577,-327
7101000,-230,-360,-23,9,848,38,216,-815
7149000,-217,-236,-49,45,891,343,93,-876
7201000,-269,-150,-92,-39,1139,221,887,-83
7249000,-54,-253,-108,13,1096,588,1192,-144
7301000,-118,-208,-63,-18,1087,771,1253,344
7349000,-56,-230,-12,-19,912,343,765,893
7401000,-64,-225,65,-11,1125,-144,399,-571
7449000,96,-251,99,-31,1146,-754,-28,39
7501000,96,-94,37,-8,1197,-1181,154,344
7549000,-76,-111,-5,-7,1018,-1120,-150,-22
7601000,71,-173,-6,-1,935,-449,-150,1076
7649000,46,-289,-11,1,987,-22,-760,466
7701000,173,-224,39,66,1019,710,-1065,-266
7749000,-8,-160,31,29,1001,1137,-638,-449
7801000,-72,-270,-37,-5,895,588,-760,-266
7849000,-187,-323,-4,-17,1029,1381,-577,-205
7901000,-217,-311,-20,-24,999,893,-150,-144
7949000,-382,-325,-61,-43,1021,99,1192,466
8001000,-265,-382,-3,-14,1087,-693,826,-1181
8049000,-170,-361,-44,-46,1102,-693,1253,-632
8101000,-172,-430,-20,-31,1065,-937,643,-510
8149000,-110,-275,25,-6,995,-876,-89,-388
8201000,-37,-224,-9,2,1069,-388,154,893
8249000,71,-116,47,40,1046,-144,-333,954
8301000,166,-204,48,23,1151,405,-882,771
8349000,125,-217,48,16,1126,710,-1309,344
8401000,125,-283,41,-25,794,527,-1187,405
8449000,73,-255,53,-22,832,-83,-577,-22
8501000,-54,-318,-64,-27,1007,-83,93,-266
8549000,0,-416,-61,-14,1050,527,460,-510
8601000,-50,-340,-21,19,957,-327,277,-998
8649000,13,-365,-48,20,939,-83,582,-1242
8701000,-20,-375,-53,22,1024,160,887,-1059
8749000,-15,-424,31,-5,1062,-83,704,-510
8801000,38,-339,-39,-7,1064,1015,826,466
8849000,36,-424,25,-3,1017,832,32,954
8901000,104,-308,-6,-8,914,38,-89,1503
8949000,-90,-266,-39,-11,942,38,-333,1503
9001000,-69,-246,11,-56,1027,-571,-28,771
9049000,-135,-198,-22,-24,1133,-876,-89,649
9101000,-126,-328,0,-44,1046,-449,-821,-83
9149000,-214,-212,-15,8,968,466,-1004,-815
9201000,-47,-144,46,34,941,-144,-760,-1059
9249000,-90,-194,48,38,1027,221,-577,-1303
9301000,-4,-247,54,26,1141,221,93,-1364
9349000,-67,-139,1,24,1076,-327,704,-876
9401000,49,-274,-10,-18,937,-693,1131,-571
9449000,110,-306,-24,-35,1030,-937,826,-266
9501000,53,-268,-59,-57,1051,527,521,954
9549000,-40,-179,-56,-39,1023,-83,-89,1259
9601000,-3,-123,-12,-54,902,-83,-150,1198
9649000,62,-171,-10,-23,1063,38,-882,832
9701000,30,-106,9,1,1054,-449,-89,222
9749000,39,-195,53,17,1076,-266,-699,-327
9801000,45,-236,55,28,964,-22,-272,-449
9849000,145,-344,44,-1,971,-22,460,-754
9901000,-89,-256,-6,5,1007,221,-272,-693
9949000,-17,-293,-31,-6,1046,-205,521,-693
10001000,-55,-310,-6,-37,1113,-22,1131,-693
10049000,33,-295,-76,-4,1022,221,582,-327
10101000,68,-155,-43,36,1146,1381,399,283
10149000,19,-226,-19,-7,1008,1320,-89,893
10201000,90,-357,1,-12,1122,527,-333,1259
10249000,24,-279,36,-42,1003,-22,-272,1686
10301000,-19,-347,51,-35,998,-754,-272,161
10349000,3,-209,66,-11,949,-876,-333,283
10401000,66,-312,29,36,999,-876,-516,-205
10449000,94,-275,28,13,915,-449,-516,-1059
10501000,78,-249,5,44,1048,-144,-882,-510
10549000,-25,-152,1,23,969,282,-516,-1059
10601000,75,-221,4,38,1005,832,-28,-1059
10649000,96,-180,60,43,867,893,-28,-571
10701000,106,-376,-6,-6,1110,1076,704,-388
10749000,135,-431,-45,-24,1107,832,582,39
10801000,-93,-393,-56,-27,943,405,1131,527
10849000,63,-406,-29,-51,1007,-205,826,527
10901000,66,-315,14,-9,975,-144,765,222
10949000,109,-105,1,-34,927,-1242,643,588
11001000,189,-108,-16,30,1084,-998,32,954
11049000,75,-211,-29,20,1068,-144,-394,771
11101000,113,-269,32,-18,1081,-937,-28,527
11149000,-12,-375,6,-21,1106,-998,-394,-83
11201000,-76,-439,35,20,1052,-510,-943,161
11249000,-27,-377,27,64,1106,-83,-943,-388
11301000,-163,-608,42,-31,867,-632,-882,222
11349000,-109,-622,47,23,979,-144,-882,-571
11401000,-97,-667,28,-18,926,-83,-89,-998
11449000,-302,-983,-15,9,1061,99,338,-693
11501000,-334,-1007,-25,-32,987,282,-89,-83
11549000,-301,-637,-15,-8,958,282,154,-388
11601000,-347,-570,-24,25,1124,-83,582,-1364
11649000,-375,-598,-23,31,1147,38,521,-1364
11701000,-569,-985,-94,-69,1015,405,765,-83
11749000,-553,-1058,-53,-58,1218,405,826,-449
11801000,-615,-1174,-58,-61,920,282,1009,-693
11849000,-763,-1233,-54,-31,1146,-22,643,-815
11901000,-625,-1081,-49,-50,1127,649,1070,283
11949000,-614,-968,-62,-82,1046,343,1253,588
12001000,-654,-1226,-48,-95,1053,-205,582,283
12049000,-479,-1066,34,-37,1100,-632,338,-266
12101000,-427,-991,-26,-46,1108,-83,643,405
12149000,-150,-720,-28,-43,1096,-449,338,771
12201000,-68,-637,13,-23,968,-754,216,832
12249000,103,-220,42,-30,969,-1059,338,405
12301000,29,43,14,15,956,-266,-89,832
12349000,169,288,1,-42,956,-205,-211,1137
12401000,-7,-88,16,-60,1067,-327,-455,1625
12449000,-37,-121,15,-3,1034,-510,-577,588
12501000,31,-374,88,-12,1142,-144,-1065,588
12549000,-54,-575,11,-9,1050,38,-1309,527
12601000,101,-326,30,-9,1083,282,-1309,710
12649000,78,107,2,1,828,282,-516,161
12701000,0,307,93,0,953,527,-1492,-144
12749000,1,378,9,27,1070,282,-516,-83
12801000,-97,378,-20,4,876,160,-211,405
12849000,-24,184,-37,-13,1098,771,338,-22
12901000,113,150,33,-7,980,282,-455,-815
12949000,91,-26,-43,32,1032,38,216,-1120
13001000,-102,-159,-20,26,959,-22,521,-815
13049000,-84,-244,-25,38,914,405,643,100
13101000,-238,-287,8,3,1015,38,582,-1059
13149000,-99,-434,-17,-2,1064,-449,1192,-632
13201000,-127,-324,-25,-14,1150,-22,704,-571
13249000,-230,-303,1,39,802,-510,-211,-388
13301000,-155,-147,5,-68,1178,-815,-28,527
13349000,-278,-254,-22,-9,1291,-876,460,-327
13401000,-519,-212,-81,72,688,-22,-28,-388
13449000,-552,417,107,-18,1239,-83,-1126,649
13501000,-1575,945,5,-2,1501,1015,-760,283
13549000,-979,506,63,30,713,221,-2713,-998
13601000,-887,39,13,-99,1684,-449,1070,832
13649000,-5437,5178,-121,19,688,282,154,-693
13701000,-9833,9289,34,-28,140,-205,93,832
13749000,-12998,13082,-14,-57,2201,-205,1192,-937
13801000,-18925,20116,152,-30,255,771,-1798,-22
13849000,-26325,15509,-105,-46,-35,-144,1986,100
13901000,-24194,14925,-93,34,-572,-1120,154,771
13949000,-29808,11755,-170,13,-742,-144,-89,-693
14001000,-27241,12673,93,54,465,1381,-1004,466
14049000,-19536,11617,185,-60,2099,-1487,277,405
14101000,-24196,-740,94,69,60,1015,-638,466
14149000,-25622,-6798,140,-109,1256,-144,-28,1015
14201000,-21197,-5110,-30,74,2201,649,-1126,-510
14249000,-30102,-4646,-192,-8,354,160,-943,222
14301000,-32509,7116,135,27,2201,1320,-1492,1625
14349000,-31604,11193,-22,-76,1405,-1120,-1370,100
14401000,-29697,12553,-138,75,911,1015,-516,-510
14449000,-33376,11401,-123,40,-651,221,-821,-754
14501000,-29534,15841,76,3,1502,-1487,2840,-1364
14549000,-23855,10881,191,-10,2201,649,1070,954
14601000,-28317,10159,-57,0,1275,-388,1436,-1853
14649000,-31396,9126,4,-42,176,38,704,344
14701000,-31156,308,-102,149,1167,-388,1436,649
14749000,-28356,6985,-39,-11,-402,1320,-2164,771
14801000,-29683,-3144,98,-115,2145,-1792,3023,-1547
14849000,-27968,-7951,-31,109,1659,1198,93,1809
14901000,-24873,-6717,60,9,2201,99,-1309,222
14949000,-28658,-8313,-46,77,-10,-388,1131,283
15001000,-26319,-2286,81,-147,1466,-998,1375,-22
15049000,-27577,-7216,-191,50,337,2297,-1370,466
15101000,-31236,5840,-146,-84,1903,-1059,-760,1259
15149000,-22442,6649,10,17,-186,-1303,1253,-1669
15201000,-12080,10070,110,-108,1734,343,-2042,1381
15249000,-18231,8014,-42,84,980,343,216,-1669
15301000,-8128,-393,101,-27,2201,-327,-638,1503
15349000,-18148,494,-236,44,490,1198,277,-2951
15401000,-23486,-10376,239,-73,1280,-1364,-333,1198
15449000,-12377,-4371,-246,107,-222,-388,1925,-2585
15501000,-11082,-3654,-252,-142,92,954,-1248,527
15549000,-14503,-10397,-109,-68,-83,-22,3572,-144
15601000,-17320,-2034,-107,45,776,-1853,216,283
15649000,-26188,-2911,-60,-23,-203,893,93,-1608
15701000,-26286,-6209,233,-39,2201,771,765,649
15749000,-32158,-4110,-203,-24,1033,-2097,3084,1564
15801000,-27641,-1179,-99,29,156,-571,32,-937
15849000,-22736,-435,-192,103,-324,343,2169,-815
15901000,-29230,20459,-65,51,-283,-1609,2230,588
15949000,-27680,8919,-140,-46,-770,-998,1375,39
16001000,-15752,2800,145,17,1772,771,-1065,-1425
16049000,-12826,-5552,-284,67,-292,-632,3328,-876
16101000,-12740,-1805,271,-104,2201,-1975,1680,344
16149000,-11033,-3364,-151,-116,251,832,460,283
16201000,-15316,-10136,-125,-117,295,-205,704,-388
16249000,-12384,-10315,-37,-6,2155,-1487,2840,-815
16301000,-14268,-1800,131,54,-140,649,-699,-22
16349000,-18369,3089,-262,-84,901,710,1253,-22
16401000,-19655,-167,1,-28,1737,-1914,887,283
16449000,-27718,1589,-59,85,-361,-449,948,-1425
16501000,-29622,10260,195,-65,2201,1442,-1737,893
16549000,-22218,-3513,-229,-60,-138,-876,1863,-449
16601000,-15409,-2865,-8,-9,1526,-1242,277,-266
16649000,-18761,-2241,-58,69,249,771,1131,-1120
16701000,-18962,-4766,8,-69,1512,-815,1070,1015
16749000,-29466,4739,132,6,1133,-1303,2413,-22
16801000,-23574,2682,14,-74,274,405,-882,-266
16849000,-22541,6508,-97,102,1623,-205,1925,-1853
16901000,-21226,8632,99,-30,32,-327,277,-449
16949000,-23529,-521,-238,25,390,-388,2230,-144
17001000,-23478,-5291,34,-36,2201,-1059,-577,283
17049000,-21573,-7037,81,-84,437,-571,1497,-1975
17101000,-28645,7012,158,118,1966,1198,-28,466
17149000,-30671,-3991,-137,-81,-16,-632,1680,-144
17201000,-34969,8548,-108,-75,825,-1548,-28,100
17249000,-29727,3782,-69,-30,258,-205,1375,-815
17301000,-34403,3878,218,89,1455,710,-394,283
17349000,-31795,228,-120,-154,1710,-205,582,405
17401000,-36939,11882,188,31,2061,99,399,-22
17449000,-31868,6988,-295,-142,201,-388,1863,1503
17501000,-31379,11047,234,26,1398,282,-1309,527
17549000,-31669,3797,-100,-90,1679,-388,-943,710
17601000,-36784,4476,145,88,2072,1381,-1370,1015
17649000,-38166,14093,-50,-54,1874,-1853,948,222
17701000,-34895,15928,143,26,2201,1320,-1370,283
17749000,-30633,12790,-232,-117,472,1015,-1431,100
17801000,-29944,16490,251,-32,2201,-693,887,1259
17849000,-29697,5725,-165,-102,819,-2585,2230,-632
17901000,-29698,11055,-95,134,-482,1442,-577,1992
17949000,-18853,10339,34,-88,-420,-571,-1615,-388
18001000,-20504,12919,48,-49,170,2052,-1676,1686
18049000,-25342,-2091,123,-19,1448,-327,-516,283
18101000,-24280,-3380,-92,79,315,282,-1309,466
18149000,-19539,-7068,-84,-106,171,-815,-1065,-266
18201000,-19039,-10406,-72,58,645,1991,-1554,1931
18249000,-17942,-10803,-147,-72,-746,-693,216,344
18301000,-24375,-14936,208,73,2201,527,-638,344
18349000,-28213,-11557,-238,-47,-32,-205,-1065,710
18401000,-17440,-3945,-100,-30,1821,649,399,1442
18449000,-11532,-11246,-61,-46,-672,-449,-1370,100
18501000,-20222,-10864,61,88,2201,1076,-760,-83
18549000,-24416,-15691,-128,-95,367,-876,-28,-205
18601000,-28759,-12696,-59,90,1927,527,-1370,-693
18649000,-15551,-18809,35,-56,-179,832,-1676,-83
18701000,-17479,-20657,130,101,1292,-1242,2901,-1364
18749000,-14731,-4305,27,-78,1703,-388,704,649
18801000,-17328,-11326,173,102,1944,1747,-1187,-1486
18849000,-22339,-3377,-154,-83,299,-571,154,405
18901000,-20254,-4815,-35,-50,441,-876,2474,-2341
18949000,-23404,2405,170,75,1774,1137,-1065,1442
19001000,-26610,15833,4,119,-53,1381,93,-1242
19049000,-18414,15005,263,-115,2201,-632,-1248,344
19101000,-24146,4475,-261,-6,86,-327,1558,-1608
19149000,-18039,5084,82,22,-525,893,-699,649
19201000,-28244,20180,-227,16,-248,-998,1253,-2341
19249000,-27386,20600,259,3,1713,1259,-1187,527
19301000,-22671,5700,55,11,1886,-449,1680,-937
19349000,-27381,4652,68,108,1944,-388,582,161
19401000,-27457,-1646,25,-75,1630,-144,1375,-1425
19449000,-21843,-1286,16,-14,1188,1686,-1126,649
19501000,-16613,-818,65,-57,1130,1015,-2225,-144
19549000,-13045,-792,9,-60,1004,-1487,277,-510
19601000,-10175,-553,-33,5,1325,-754,1802,-144
19649000,-8001,-439,11,24,936,1015,-333,-388
19701000,-6073,-671,4,-55,1105,1442,-1492,1381
19749000,-4764,-404,63,22,959,160,-1187,161
19801000,-3656,-215,-5,-4,1068,221,-28,1381
19849000,-2958,-706,-40,-32,934,-937,154,588
19901000,-2419,-702,-29,-12,941,-22,338,-22
19949000,-1946,-621,-41,-71,976,405,887,-22
20001000,-1456,-319,20,30,908,-449,1009,222
20049000,-1144,-366,-39,3,792,-693,826,-266
20101000,-918,-194,-3,-18,929,1442,338,-205
20149000,-736,-301,-23,4,1071,1869,32,222
20201000,-691,-239,17,12,1020,1259,154,405
20249000,-409,-243,-1,26,1091,221,826,832
20301000,-365,-392,32,-25,1158,527,643,-1059
20349000,-190,-269,33,3,1047,466,216,-449
20401000,-107,-252,-31,15,1076,-144,338,-266
20449000,51,-371,-29,-7,1164,-937,765,100
20501000,-58,-364,-56,-25,1032,405,826,1137
20549000,121,-408,-3,-49,983,-144,399,1381
20601000,-28,-258,-55,-29,1118,-266,93,1381
20649000,69,-257,-16,-53,947,-205,-211,1381
20701000,74,-207,-1,-66,917,-1609,277,100
20749000,233,-230,2,1,1027,-1487,-211,-22
20801000,222,-187,70,21,1096,-754,-1065,-388
20849000,18,-97,69,23,1064,-144,-1615,-571
20901000,-44,24,60,50,980,38,-760,161
20949000,-112,-34,66,50,976,405,-1187,-83
21001000,27,-34,51,33,895,343,-1126,-205
21049000,-98,-116,-39,-2,872,99,-272,-449
21101000,-121,-88,20,-9,983,527,-333,283
21149000,-53,-137,-21,-49,1084,-327,948,-22
21201000,-51,-212,-50,-35,1076,38,1192,-83
21249000,-114,-156,-62,2,1012,893,704,-266
21301000,-56,-295,1,24,1103,-205,582,-1486
21349000,-57,-237,-12,28,1162,99,704,-1303
21401000,-63,-307,2,26,1187,466,399,-876
21449000,74,-271,45,-5,917,99,216,-449
21501000,-47,-229,-15,-12,1135,1076,460,405
21549000,77,-227,-21,-9,986,588,216,649
21601000,-64,-290,-36,-39,1050,-22,216,1442
21649000,19,-264,-23,-18,926,-205,-28,1198
21701000,35,-313,23,-39,1081,-815,-211,832
21749000,-76,-298,-14,-22,944,-571,-516,649
21801000,69,-419,39,-1,1051,160,-1004,527
21849000,46,-375,28,18,1001,405,-1309,-22
21901000,146,-418,33,43,1046,-327,-455,-876
21949000,-32,-298,33,34,1038,160,-821,-1303
22001000,-49,-328,34,11,977,-22,-211,-1364
22049000,-103,-375,-32,-12,1137,-388,704,-1486
22101000,-208,-239,-35,-16,993,771,-28,-144
22149000,-104,-266,-41,10,1054,466,765,100
22201000,-128,-269,-57,-2,994,832,1009,405
22249000,-43,-400,-19,-36,1039,832,582,649
22301000,-19,-370,-57,-44,1028,588,643,-22
22349000,96,-391,-19,14,1041,-83,277,344
22401000,78,-229,-18,-33,1099,-449,399,527
22449000,20,-187,20,-35,934,-571,-333,710
22501000,119,-357,31,32,950,-815,-272,-22
22549000,125,-390,77,6,964,-510,-1004,100
22601000,97,-381,67,25,1015,-327,-1126,-144
22649000,-89,-318,-1,4,1038,-815,-272,-388
22701000,-87,-377,11,-8,978,466,-943,832
22749000,-116,-383,-72,-20,1014,343,-333,466
22801000,-183,-273,-54,10,981,954,-150,-83
22849000,85,-288,29,18,1038,1625,-211,-205
22901000,-28,-266,-12,-3,990,-205,887,-1425
22949000,69,-413,6,17,987,160,643,-1242
23001000,42,-359,56,-6,924,221,521,-876
23049000,98,-508,17,-91,1049,-510,826,-327
23101000,33,-381,-12,-9,1098,649,521,39
23149000,72,-309,-1,-19,967,-449,582,405
23201000,43,-179,-24,-22,1084,-937,338,710
23249000,42,-57,31,43,985,-83,-333,344
23301000,-29,-68,-80,-14,1024,-144,154,1381
23349000,-142,-114,4,19,1054,527,-943,1015
23401000,-35,-277,38,2,895,954,-1370,588
23449000,-85,-168,23,15,892,893,-638,466
23501000,7,-217,68,23,1052,-22,-1370,-998
23549000,-31,-217,35,-20,978,-693,-272,-1059
23601000,-75,-315,9,-24,956,-693,582,-1547
23649000,65,-289,0,-4,1084,-632,1009,-1547
23701000,-23,-306,-54,-9,1000,405,521,-449
23749000,19,-327,-67,32,1147,649,582,-205
23801000,-143,-180,-11,17,934,771,582,100
23849000,143,-272,42,-7,1037,343,338,466
23901000,75,-327,-41,-31,1155,-22,277,710
23949000,47,-372,-17,-56,1033,-510,399,893
24001000,29,-437,18,-47,1028,-144,-577,1259
24049000,-23,-331,26,-24,1015,99,-699,954
24101000,2,-117,74,30,1062,-876,-577,100
24149000,0,-134,34,33,1001,-510,-577,-388
24201000,-51,-92,0,31,1059,-388,-455,-144
24249000,-128,-208,-8,14,796,-510,93,-693
24301000,-146,-282,-16,-28,789,-22,-516,771
24349000,-68,-317,-54,-25,1116,-205,93,-388
24401000,108,-270,8,-3,1150,-327,765,-1120
24449000,134,-6,10,61,1067,466,521,-1486
24501000,-27,157,-102,-21,1005,-22,460,-327
24549000,-58,-7,35,-19,1106,221,887,-205
24601000,-109,-65,21,12,1107,405,826,-632
24649000,-19,-65,-34,-5,1009,1015,765,-83
24701000,122,-233,26,-25,1089,1320,338,39
24749000,113,-298,25,29,970,649,582,-266
24801000,59,-162,-43,31,989,221,948,-449
24849000,107,-424,-31,-12,943,1015,399,-815
24901000,116,-258,-11,11,941,527,704,-571
24949000,319,-378,56,-2,985,38,-150,-693
25001000,37,-275,-18,4,982,-266,521,344
25049000,17,-365,-9,-58,844,-510,826,39
25101000,-109,-252,61,7,1319,710,-272,-571
25149000,-99,-167,-23,-24,529,-83,-821,-571
25201000,-13168,6690,-164,11,161,-449,32,1015
25249000,-10530,5629,91,49,1999,1381,-943,-693
25301000,-12213,9480,-74,-65,666,-205,-1920,1015
25349000,-15074,13672,-186,33,-36,-1181,1314,-1792
25401000,-22989,1284,-78,-59,-130,405,-2408,466
25449000,-23740,5634,11,-84,1338,-144,1802,-1059
25501000,-15760,14001,-89,4,-839,1076,-760,161
25549000,-20218,19652,-187,-26,1528,-327,-1248,1747
25601000,-21575,21371,117,102,2150,405,216,771
25649000,-28233,28409,121,-194,2201,-937,-394,1137
25701000,-21948,22005,-127,121,704,2419,-1615,-266
25749000,-17198,17006,67,-79,1014,1076,-2103,-22
25801000,-13133,13096,-35,19,783,-1853,216,-876
25849000,-10295,10253,-7,-21,936,-22,2474,-1120
25901000,-7853,7858,1,-37,1022,1198,582,161
25949000,-6391,6438,-20,45,1041,466,-1492,39
26001000,-4852,4782,89,39,1068,343,-1554,527
26049000,-3701,3756,21,-31,1174,-327,-821,1259
26101000,-2715,2749,90,-13,1031,-998,-150,588
26149000,-2141,2060,36,22,966,-632,-760,771
26201000,-1594,1559,5,-16,1032,-510,93,-449
