00000 1998000 998000 
25401000 4709 -5859 165 -64 1078 6674 -5966 4829 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 998000 
25449000 5267 -5455 76 -101 1047 -5226 1784 -297 1100000 1100000 1100000 1100000 1498000 1498000 999000 1498000 1997000 998000 
25501000 4589 -6164 -25 -145 915 -3823 -6943 -480 1100000 1100000 1100000 1100000 1499000 1499000 998000 1498000 1997000 999000 
25549000 3938 -6250 194 -82 942 4904 -15183 4219 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25601000 5342 -6200 167 -97 927 -17922 2455 -6888 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 998000 
25649000 6097 -7517 77 -157 1000 -7057 4531 -7926 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
25701000 6239 -8119 142 -191 970 -1015 6056 1106 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25749000 6481 -8099 47 -130 934 -6447 13564 3670 1100000 1100000 1100000 1100000 1497000 1498000 998000 1498000 1997000 998000 
25801000 5686 -8254 5 -108 965 -8522 6362 8675 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1997000 998000 
25849000 5193 -8735 42 -98 1068 -13649 929 8553 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1997000 999000 
25901000 4182 -9649 20 -193 1073 -13344 -2487 -907 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
25949000 3784 -10043 107 -136 953 -14138 -4563 -419 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26001000 4656 -11216 118 -247 996 -23232 2699 2205 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26049000 5323 -12628 106 -263 1084 -14015 7399 1350 1100000 1100000 1100000 1100000 1498000 1498000 998000 1499000 1998000 998000 
26101000 5934 -13878 88 -323 967 -1747 7765 -1151 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
26149000 6149 -13905 80 -275 938 2219 10146 923 1100000 1100000 1100000 1100000 1499000 1498000 997000 1500000 1998000 997000 
26201000 5398 -14111 31 -239 960 11557 807 6172 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26249000 4607 -13624 49 -213 948 24253 -8530 10811 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26301000 4383 -11919 125 -216 1022 33469 -1694 10078 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26349000 4795 -9789 40 -202 966 41831 7704 5867 1101000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26401000 5003 -7287 42 -147 1015 47507 16005 2205 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
26449000 5195 -4995 59 -144 890 58249 16982 -3715 1100000 1100000 1100000 1100000 1499000 1499000 997000 1499000 1997000 997000 
26501000 5319 -1652 37 17 1038 60202 23390 -8658 1100000 1100000 1100000 1100000 1499000 1499000 997000 1499000 1997000 997000 
