20501000 -1497 -1378 -33 -20 910 4050 -5173 801 
20550000 786 -3266 -88 124 699 3928 -1816 -4996 
20601000 176 -4061 -140 -98 1329 -1015 -1511 -358 
20650000 944 -2048 13 -172 1169 5637 -4685 5928 
20701000 -408 -1918 -85 -84 603 4355 -3708 5440 
20750000 2214 -1353 88 45 906 3012 -3159 -1456 
20801000 -2050 -600 -49 55 650 -527 1784 -4569 
20850000 226 -2791 -69 -101 1062 -1992 -534 1534 
20901000 530 -4753 -45 -91 913 -1076 991 435 
20950000 3147 -2026 27 -152 1501 1975 -2243 4951 
21001000 1198 -2247 37 -5 971 5759 -4807 -663 
21050000 3851 -3938 15 95 1316 2524 -2365 -5423 
21101000 3194 -2290 60 43 988 3562 -4196 -6888 
21150000 339 -2290 -57 -33 507 3745 -3586 8 
21201000 3050 -2759 -104 -87 1091 3989 -5051 3426 
21250000 11573 -1646 143 -48 492 6613 -4685 2205 
21301000 -60 3237 71 40 920 3623 -3159 3487 
21350000 2588 -2011 15 188 1247 -1259 1662 -6766 
21401000 -246 -2838 -183 -74 1427 -5715 4775 679 
21450000 4596 -418 65 -92 1461 571 -840 6599 
21501000 6973 -1133 200 -139 653 876 1174 -4691 
21550000 5204 -200 304 21 434 -3945 2699 -2494 
21601000 534 -1316 -39 16 1007 -2053 1418 -7071 
21650000 3345 -3648 21 -102 1134 -1625 1052 3120 
21701000 4529 -4616 52 -112 549 1059 -840 5623 
21750000 3420 -1937 93 -151 705 1425 -107 -4325 
21801000 2541 1777 86 186 1153 1486 -107 -1395 
21850000 -896 -2775 -139 21 967 -4372 3432 -4569 
21901000 -8 -2336 -254 70 1511 -344 -779 4219 
21950000 1432 -2633 -87 -169 908 5149 -3708 3914 
22001000 4236 -1750 60 27 1273 3989 -3281 740 
22050000 6332 -2002 179 69 952 1670 -1328 -3715 
22101000 5517 -248 185 47 643 -221 -107 -1639 
22150000 3413 -3822 117 -14 757 -99 -1511 3304 
22201000 6973 -7727 125 -230 573 571 -107 6660 
22250000 5138 838 261 51 1011 3562 -2304 618 
22301000 2569 1005 184 56 1150 -3029 2394 -6888 
22350000 1974 -2832 -29 118 1392 -2358 2394 3731 
22401000 3538 -5036 19 -140 852 -2846 -412 -846 
22450000 1765 -2243 -28 -74 966 4721 -2671 6355 
22501000 261 1180 -27 8 1231 5820 -5234 2205 
22550000 4779 59 110 134 1226 4843 -4380 -7560 
22601000 1947 -293 139 185 786 3318 -1206 -2982 
22650000 801 -968 -142 -49 878 -6386 3676 -1212 
22701000 3939 -1439 111 -147 1041 -1076 2211 4524 
22750000 5291 1041 151 143 932 -2663 3432 -1700 
22801000 2869 -2450 -34 164 999 -3090 4531 -6644 
22850000 3643 -4154 -68 -84 1167 -6813 5690 -1822 
22901000 -1266 -929 -77 -92 1431 144 -1206 5135 
22950000 -363 -208 37 -28 1125 4966 -4074 862 
23001000 4973 -1666 -2 -108 762 3073 -3220 7332 
23050000 3794 147 124 134 1346 2219 319 -2921 
23101000 513 -150 -43 -1 1034 -7546 5446 -4874 
23150000 1766 -2531 -99 -95 1226 -3945 3920 7088 
23201000 1227 -1140 127 -179 906 -2419 1601 4524 
23250000 2162 -728 33 91 1466 2768 -1877 -785 
23301000 841 946 77 140 1064 937 -107 -3959 
23350000 956 -4178 -155 -79 1079 -1442 -229 -1334 
23401000 1394 -1799 -45 -92 1293 510 -901 1900 
23450000 4585 -1545 148 -151 500 5149 -4746 5379 
23501000 2845 -545 -9 150 1196 2463 -1999 -2860 
23550000 1907 -3603 12 -65 520 -3212 3737 -1761 
23601000 1212 -2912 -91 -67 703 -6447 3554 -5790 
23650000 6513 -1118 -35 -143 1086 -1442 685 5928 
23701000 1231 1498 109 59 1361 2829 -473 2998 
23750000 1010 -768 -38 87 1070 -1625 380 -7865 
23801000 3406 -2157 3 60 918 571 1052 -3287 
23850000 1107 -3589 9 -105 646 -3456 1357 -1212 
23901000 4221 -2136 -9 -115 1098 449 -107 3792 
23950000 5565 1098 257 57 890 3501 -2182 801 
24001000 2744 -473 251 81 847 4172 -2549 -3470 
24050000 1711 -1768 56 -10 673 -1259 1784 -4447 
24101000 5139 -4789 -126 -226 978 327 -2610 5989 
24150000 5088 1013 52 79 1188 5942 -4563 801 
